period_days,w01-base_o01-base_kyoto,w01-base_o02-low_kyoto,w01-base_o03-high_kyoto,w01-base_o04-none_kyoto,w01-base_o05-storage_kyoto,w02-inner_o01-base_kyoto,w02-inner_o02-low_kyoto,w02-inner_o03-high_kyoto,w02-inner_o04-none_kyoto,w02-inner_o05-storage_kyoto,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,1.3308950746883337,1.6421800286857116,1.369991823900815,2.0478887193984425,1.369991823900815,1.3308950746883337,1.303195235407315,1.5699851173517216,-2.7456322913045463,1.3308950746883337,-1.2471304209998797,-1.2471304209998797,-1.2471304209998797,-1.2471304209998797,-1.2471304209998797,-0.9410814603095972,-1.2314936095253728,1.9289327259162057,-1.267399077715496,-1.1600262880713856
0.2,2.0288555144004703,1.7980558814352103,2.011189567554492,1.9210905627945023,2.011189567554492,2.0288555144004703,1.9897627541840088,1.9945908545371684,-2.051271564392195,2.0288555144004703,-1.5613902204985393,-1.5613902204985393,-1.5613902204985393,-1.5613902204985393,-1.5613902204985393,-1.0915410837528328,-0.901985463438245,0.111893905320502,-0.7503276237079877,-1.19212364945873
0.5,1.1676850804547283,0.9362817267002066,1.2286724336973764,1.0673215927840431,1.2286724336973764,1.1676850804547283,1.2110891707206557,1.14795466959713,1.44853379288934,1.1676850804547283,0.0374696679190467,0.0374696679190467,0.0374696679190467,0.0374696679190467,0.0374696679190467,0.716409019973667,0.5100086046943292,0.624144847561574,0.6777236399820717,0.6641122156609166
1.0,-1.0472713449119104,-1.4774730150834563,-0.955201682971788,-1.1932865807694242,-0.955201682971788,-1.0472713449119104,-0.9865702197581308,-1.0769528052984776,-0.4627590790605266,-1.0472713449119104,2.62178700939072,2.62178700939072,2.62178700939072,2.62178700939072,2.62178700939072,-2.5754358126623016,-2.270055891038341,-2.286818988196768,-2.4906379125274287,-2.613614047187507
2.0,-2.8714429316104098,-2.923022987059552,-2.865769796842453,-2.8856915690536145,-2.865769796842453,-2.8714429316104098,-2.8673849763684185,-2.8738628004450155,-2.870403972124556,-2.8714429316104098,2.7555222734667844,2.7555222734667844,2.7555222734667844,2.7555222734667844,2.7555222734667844,-2.4188932658797384,-2.2003448447682508,-2.2527493575347073,-2.386010277078245,-2.063518609309843
7.0,-0.2932730128453877,-0.3223771466310945,-0.2870661162310801,-0.3036394975916994,-0.2870661162310801,-0.2932730128453877,-0.2891337867737029,-0.2953446872146414,-0.2644001497223938,-0.2932730128453877,0.1055264533291824,0.1055264533291824,0.1055264533291824,0.1055264533291824,0.1055264533291824,-0.9293868430130204,-1.1899212545721367,-0.8825636447649725,-0.9111000593459918,-1.3058013086797038
14.0,-1.3475246788812263,-1.4897733497092471,-1.3221588189981823,-1.393793159160646,-1.3221588189981823,-1.3475246788812263,-1.3304053314689557,-1.356403860711704,-1.244743230700866,-1.3475246788812263,-0.5533628360228473,-0.5533628360228473,-0.5533628360228473,-0.5533628360228473,-0.5533628360228473,-0.6850660649773367,-0.7182903177019446,-1.2205190094148688,-0.6746684795199337,-0.9425659659418058
30.0,1.238304134742935,1.2512620747169716,1.2370085589110065,1.2416936614311689,1.2370085589110065,1.238304134742935,1.237371228543538,1.2388743140832137,1.237815024041057,1.238304134742935,1.2623275299689598,1.2623275299689598,1.2623275299689598,1.2623275299689598,1.2623275299689598,-1.2890898955953378,-1.4336575731105476,-1.6660763229276878,-1.2844744236866217,-1.686493313071212
90.0,-1.428179837262385,-1.4330802526962512,-1.427287527369107,-1.4297978437226335,-1.427287527369107,-1.428179837262385,-1.4275775965096995,-1.4284920094748788,-1.4246076591938108,-1.428179837262385,-1.378462794681217,-1.378462794681217,-1.378462794681217,-1.378462794681217,-1.378462794681217,-2.309175459856179,-2.3638602820685017,-2.4291891224779114,-2.307797991372373,-2.274071007243393
365.0,,,,,,,,,,,,,,,,,,,,
