period_days,w01-base_o01-base_kyoto,w01-base_o02-low_kyoto,w01-base_o03-high_kyoto,w01-base_o04-none_kyoto,w01-base_o05-storage_kyoto,w02-inner_o01-base_kyoto,w02-inner_o02-low_kyoto,w02-inner_o03-high_kyoto,w02-inner_o04-none_kyoto,w02-inner_o05-storage_kyoto,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,2.235111614013343,2.1257819528943735,2.4521549163730763,2.898992965865694,2.3920812335357877,1.735640568209746,1.7174738761411483,1.802130276445064,1.4781150284677778,1.760692426731054,,,,,,1.743665818993985,1.7472400714900804,1.7542262290814916,-1.5226364663539675,1.737219195203919
0.2,1.9184382824392072,1.865307372680576,2.1090565493019597,2.8151857482266305,2.058234665085687,1.6959877808777448,1.6771399067020902,1.7783901928789745,2.222862694977039,1.7262913812138536,,,,,,1.671900544940689,1.6828615338244295,1.7066785842502623,-1.6451714841587135,1.669436823819607
0.5,1.7530963699277151,1.5957265498236226,3.040634250747449,-2.794699133465252,2.242221312315011,1.8758322536767589,1.5866288117091183,2.457701746142985,0.0786256606422308,2.108812327568089,,,,,,1.753679678988915,1.7566803102501989,2.0859215906715005,-1.6651720970596993,2.0181481722896377
1.0,1.4172391952287362,1.7373437282406987,0.5965106551788343,-2.998152468625108,0.8055349727998934,0.95697064704402,1.1600469061857694,0.9322519942541726,-0.4684579294626508,0.8775426772192406,,,,,,1.287164950693002,1.259311140459052,0.5004622229777934,0.5407344652492475,0.9273496752935808
2.0,1.745521915645198,1.725403046440545,0.9117836064272724,2.6431302356373405,1.6661576364304056,1.6431759059841915,1.6916355665650606,1.5750571308696992,2.4228689990619245,1.61438268851309,,,,,,1.4699839190209374,1.6959848629326664,1.7467700041355896,1.4305247357620998,1.5752515210576847
7.0,-3.101371490303865,1.2202572130634597,-1.9003543037978912,-0.5246006579178523,-2.309276939174663,-1.1315259019800894,0.5832351782655926,-1.166446223381068,-0.054444306939699,-1.203050978508824,,,,,,1.956726601204136,1.441785748558826,-2.899056053405757,-0.5207140404644618,2.098883999224767
14.0,-3.1248833461671195,2.3843987317473334,-1.985590004697607,-2.0982473775607833,-2.2816500262523434,-2.0630525441768968,-2.661639107522398,-1.7483082219334791,-2.8915982008502255,-1.86992294682338,,,,,,-2.00247206457274,1.9187230438738767,-1.86075125387007,1.5835491965579618,-0.0307987993148914
30.0,1.1603146477696429,1.5223634280025418,1.3917594689561277,1.3285141709228756,1.2214100097237997,1.7381513828434474,1.647860312725937,1.7205486275646311,1.8928348779223405,1.737604843668186,,,,,,1.8984808239958608,1.6215642029595794,1.380387789200383,-2.817566379496469,1.827921283097937
90.0,2.054578330834348,1.817884254770905,2.3435639566102435,-1.3328897091130183,2.2122438287219715,2.262810515421507,2.060803175747677,2.4360136090722846,-1.0415783274404316,2.365197737674237,,,,,,1.942941911535482,1.9075293056648543,1.847075567900188,-2.376611487169722,1.9484439777173168
365.0,,,,,,,,,,,,,,,,,,,,
