period_days,w01-base_o01-base_kyoto,w01-base_o02-low_kyoto,w01-base_o03-high_kyoto,w01-base_o04-none_kyoto,w01-base_o05-storage_kyoto,w02-inner_o01-base_kyoto,w02-inner_o02-low_kyoto,w02-inner_o03-high_kyoto,w02-inner_o04-none_kyoto,w02-inner_o05-storage_kyoto,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,1.293941613986436,1.2273572105807011,0.252105983723305,1.286378352398064,0.0202048413404636,1.293941613986436,0.252105983723305,1.6159090808099172,-0.1982608079993049,1.293941613986436,-1.3202849130446956,-1.3202849130446956,-1.3202849130446956,-1.3202849130446956,-1.3202849130446956,-1.2398687445544485,-1.2632836464061723,-1.278614180117417,-1.1378150372150782,-1.3067459906270305
0.2,-0.3496078451789446,1.0315687820748132,-0.1879428456105961,-0.005298254731451,-0.2186009840797175,-0.3496078451789446,-0.1879428456105961,-0.3691234645014694,-1.4747697889131437,-0.3496078451789446,-1.2080159179793064,-1.2080159179793064,-1.2080159179793064,-1.2080159179793064,-1.2080159179793064,-1.4163685509227015,-1.4583123351257536,-1.5508918850322004,-1.3459670946938984,-1.5578051507088662
0.5,-2.2969484704793617,0.2801149108916271,-2.3218240755286255,-2.3938365049084065,-2.293198516048235,-2.2969484704793617,-2.3218240755286255,-2.279421895270447,-2.115486415983414,-2.2969484704793617,-1.9629673265982968,-1.9629673265982968,-1.9629673265982968,-1.9629673265982968,-1.9629673265982968,-1.46574425485422,-1.399573978148815,-1.2960257118246057,-1.369777319433884,-1.3722152506996763
1.0,1.174365802067689,1.0982191222830473,1.1858326537588868,1.1400660637143534,1.190470490070219,1.174365802067689,1.1858326537588868,1.167216951712806,1.1770272237973989,1.174365802067689,0.7686065617243489,0.7686065617243489,0.7686065617243489,0.7686065617243489,0.7686065617243489,1.3458557908284678,0.2739963685053465,0.6803216815106701,1.3117563762601137,0.9154927367273236
2.0,1.711297512057618,1.7568507033945029,1.7125258950097637,1.7210868951731468,1.7145575724377868,1.711297512057618,1.7125258950097637,1.7119819740128674,1.7936088336227776,1.711297512057618,3.0859233334925773,3.0859233334925773,3.0859233334925773,3.0859233334925773,3.0859233334925773,2.1133309628245067,-2.6552340513799355,-1.6185515210648551,2.2090291966918016,-0.8390335950162852
7.0,-0.6927291547669164,-0.7377299338811107,-0.6865719948686928,-0.7085573141029814,-0.6835357492065753,-0.6927291547669164,-0.6865719948686928,-0.6958503347530465,-0.6505956245850454,-0.6927291547669164,-0.5454072370513641,-0.5454072370513641,-0.5454072370513641,-0.5454072370513641,-0.5454072370513641,-0.9033073896904724,-1.5222722164044449,-1.404619371259905,-0.89996885183539,-1.5605633474914582
14.0,-1.1043254830321063,-1.210651849771497,-1.0906756214749582,-1.1410187330087216,-1.0841084217762769,-1.1043254830321063,-1.0906756214749582,-1.111401701120722,-1.0187006324081642,-1.1043254830321063,-0.8719573339445735,-0.8719573339445735,-0.8719573339445735,-0.8719573339445735,-0.8719573339445735,-0.7831949061786262,-0.9869317024500606,-1.257171076947613,-0.7736425739010395,-0.2107495499227958
30.0,1.2625356336801314,1.2904373838709853,1.259039813191293,1.2720459989330504,1.2573671261693575,1.2625356336801314,1.259039813191293,1.2643586535360205,1.240091071772596,1.2625356336801314,1.1724829203021003,1.1724829203021003,1.1724829203021003,1.1724829203021003,1.1724829203021003,1.193563664488983,0.7785009033730741,-0.2327110972703063,1.1902115065944274,1.7632229144508111
90.0,2.920732567620465,2.929393069710171,2.919672061081852,2.923662350153781,2.9191691072409327,2.920732567620465,2.919672061081852,2.9212900103067065,2.914053779491548,2.920732567620465,2.914142529483151,2.914142529483151,2.914142529483151,2.914142529483151,2.914142529483151,-2.845079193204327,-2.902476399247005,-2.9623447167659585,-2.844210129034852,-2.8118602994885844
365.0,,,,,,,,,,,,,,,,,,,,
