period_days,w01-base_o01-base_kyoto,w01-base_o02-low_kyoto,w01-base_o03-high_kyoto,w01-base_o04-none_kyoto,w01-base_o05-storage_kyoto,w02-inner_o01-base_kyoto,w02-inner_o02-low_kyoto,w02-inner_o03-high_kyoto,w02-inner_o04-none_kyoto,w02-inner_o05-storage_kyoto,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.0003300236314934,0.0003211940684091,0.0003268809563698,0.0003307204134232,0.0003270771202744,0.0005652772319088,0.0005746384409868,0.0006355924688071,0.0005807923281665,0.0005778467930104,,,,,,0.0011016911710182,0.0013776253006084,0.0011666643079007,0.0011187233502063,0.0013362333908387
0.2,0.0010086138444945,0.0009725894248313,0.0009692569018428,0.0010189230485217,0.0009924706963486,0.001294968767863,0.0013224528402696,0.0020261873840176,0.0014162547633486,0.0015066803470764,,,,,,0.0024243106580867,0.0030349498591345,0.0027627179710521,0.00245624335385,0.0029754618478025
0.5,0.0103891243430644,0.0108665752995961,0.0100947071714254,0.0107094319019885,0.0101894814596592,0.0097685049497607,0.0103915869383419,0.01170447497738,0.0104072386001203,0.0099232555563143,,,,,,0.0091265653670528,0.0106005603536379,0.0110735224828403,0.0092746178678943,0.0103968997226107
1.0,0.0246426226271708,0.0265358821107693,0.0240689626918093,0.0255991988573556,0.0241452057539923,0.0229207780711351,0.0236201315961679,0.0252069800647033,0.023699768987319,0.0231188324354835,,,,,,0.0207311303493823,0.0220080745946148,0.0241640436213754,0.0215145301101402,0.021424482713905
2.0,0.0629500704823633,0.0627602563377539,0.0637499709600876,0.0627044120362452,0.0632227508064172,0.0621110139181462,0.0619027862484416,0.0634224534571159,0.0618138223843206,0.0624973450940828,,,,,,0.0566772622497948,0.061929270898511,0.061601528368698,0.0552051018206976,0.0620471908191067
7.0,0.1356706175936521,0.1357857999027566,0.1365468255404418,0.1355861274884814,0.135904908262023,0.1411457568144057,0.1410898834575205,0.1405632966191749,0.1407521802831276,0.1409652370197043,,,,,,0.1720501468663431,0.1202477212735798,0.1636221025883652,0.1692865196599266,0.1438679007748162
14.0,0.1409600710183093,0.1406116560056723,0.1414594192842446,0.1408078991338598,0.1411791577297259,0.141662226521157,0.1416999752842232,0.1414744514179215,0.1420042332244492,0.141620154533923,,,,,,0.1817369980234187,0.2022342118354358,0.1908457691524052,0.1798764966167964,0.170001726217274
30.0,0.138090004080197,0.1377448692750065,0.1382928056654029,0.1375532499238089,0.1382825765041635,0.1397181817506651,0.1394074250972118,0.1393704877095537,0.1387954089381779,0.1396701405722338,,,,,,0.2261448884108116,0.2358959052955299,0.2409818034817897,0.22512175826494,0.2151634495966351
90.0,1.695371215528796,1.695249309951665,1.6954467157305542,1.6949757027759134,1.6954258324502982,1.6974981534796625,1.697424945047881,1.6968360003809992,1.6955863906171849,1.6972659425887069,,,,,,2.125883293318094,2.0742880487853355,2.043520552962604,2.1219134050786312,2.179387140782167
365.0,,,,,,,,,,,,,,,,,,,,
