Frequency (Hz),Period (Day),Amplitude,Phase (radians)
0.0,inf,0.0069628611797051985,0.0
4.242933394431574e-08,272.78472222222223,0.0023701882671792675,-2.860203745091412
8.485866788863148e-08,136.39236111111111,0.0003517949012867133,0.22790455352165664
1.272880018329472e-07,90.92824074074075,0.00027794761222850564,-2.749375701453671
1.6971733577726296e-07,68.19618055555556,0.00013529868493212274,-1.5215505020277358
2.121466697215787e-07,54.55694444444445,0.00011319340963536001,1.4812247780244359
2.545760036658944e-07,45.464120370370374,4.160932372893647e-05,-1.9184225396976802
2.9700533761021017e-07,38.96924603174603,0.00011800895842769672,-2.37087592729309
3.394346715545259e-07,34.09809027777778,0.00021668795404415427,0.7439397019706413
3.8186400549884166e-07,30.309413580246915,0.0001896560722521298,-1.659907970029009
4.242933394431574e-07,27.278472222222224,0.00012668375976069554,2.4678942684479432
4.6672267338747315e-07,24.79861111111111,0.00011820419975705628,-0.6795309322594945
5.091520073317888e-07,22.732060185185187,6.865111892465641e-05,2.3913008214359173
5.515813412761046e-07,20.983440170940174,0.00017270061003732238,0.3535834557961351
5.940106752204203e-07,19.484623015873016,8.489481451622223e-05,-2.7584389009136636
6.364400091647361e-07,18.18564814814815,0.00017886661431330868,-3.068178891099619
6.788693431090518e-07,17.04904513888889,5.171179435494231e-05,1.659894848094943
7.212986770533676e-07,16.046160130718956,0.00010669997999749693,-2.134627802414402
7.637280109976833e-07,15.154706790123457,0.00015413031722978998,0.4839824126133173
8.061573449419991e-07,14.357090643274855,9.19702302879505e-05,-2.0510322289311063
8.485866788863148e-07,13.639236111111112,9.549339556707676e-05,-0.1835477052246666
8.910160128306306e-07,12.989748677248677,0.0001146210443644442,2.7315015016295607
9.334453467749463e-07,12.399305555555555,7.793551268101963e-05,-2.717615218405005
9.75874680719262e-07,11.860205314009663,1.2176216787430316e-05,-1.54064950715595
1.0183040146635777e-06,11.366030092592593,8.390011677025425e-05,-0.5819560891598258
1.0607333486078934e-06,10.91138888888889,5.825133990752298e-05,2.3229165327724615
1.1031626825522092e-06,10.491720085470087,0.00014343312534145943,-0.5300289617704359
1.145592016496525e-06,10.103137860082306,0.00020534050114883734,3.0334913386195734
1.1880213504408407e-06,9.742311507936508,0.00011486265077196487,-1.2386922110439458
1.2304506843851564e-06,9.406369731800767,0.00013890541774654914,2.0443752242112208
1.2728800183294722e-06,9.092824074074075,5.88273261505676e-05,-1.5845032966724824
1.315309352273788e-06,8.799507168458783,6.857330854701163e-05,1.2029676958124764
1.3577386862181037e-06,8.524522569444445,3.689683160068158e-05,-2.4936179715451208
1.4001680201624194e-06,8.266203703703704,0.00025374730585593977,0.0014534830480114854
1.4425973541067351e-06,8.023080065359478,0.00026798937368960324,2.553620870591126
1.485026688051051e-06,7.793849206349207,9.027537331476059e-05,-1.0444842528768588
1.5274560219953666e-06,7.577353395061729,7.04900530780811e-05,-0.08715152535013834
1.5698853559396824e-06,7.372560060060061,0.00021425133485191997,0.5921642637044637
1.6123146898839981e-06,7.1785453216374275,0.00018390606712356402,-3.0374110661619578
1.6547440238283139e-06,6.994480056980057,9.501165645801839e-05,-1.0957031980913372
1.6971733577726296e-06,6.819618055555556,0.00013084753005870365,1.7052419672404255
1.7396026917169454e-06,6.653285907859079,0.00012236877682968863,-1.199301454419799
1.7820320256612611e-06,6.494874338624339,3.8571858603603106e-05,3.014850472283613
1.8244613596055769e-06,6.343830749354005,1.436387651615626e-05,-0.08654050799922167
1.8668906935498926e-06,6.199652777777778,0.00013056273219771194,-0.9559040785503039
1.909320027494208e-06,6.061882716049384,0.00011088565466093762,1.3343532649069643
1.951749361438524e-06,5.930102657004832,8.591203235411305e-05,3.0275411694138485
1.9941786953828396e-06,5.803930260047283,4.168679198460649e-05,1.6410174565359514
2.0366080293271554e-06,5.683015046296297,0.00017093605169593064,-1.8597805729147538
2.079037363271471e-06,5.567035147392291,0.00011867234530590916,1.3130585895552538
2.121466697215787e-06,5.455694444444445,1.4853791293963281e-05,-0.5927966270130492
2.1638960311601026e-06,5.348720043572985,9.242939178755386e-05,-1.0049013947559093
2.2063253651044184e-06,5.2458600427350435,0.00010662622290076762,1.716668787724637
2.248754699048734e-06,5.146881551362684,0.00014710228661953524,-2.464017322293687
2.29118403299305e-06,5.051568930041153,0.00018446130612507884,-0.8005651884866458
2.3336133669373656e-06,4.959722222222223,6.59437998369859e-05,0.1991045251336913
2.3760427008816813e-06,4.871155753968254,6.508903377454066e-05,-2.477110821503453
2.418472034825997e-06,4.785696881091619,4.572983411974753e-05,2.005993496785802
2.460901368770313e-06,4.703184865900384,6.948434068476966e-05,1.0411146810787855
2.5033307027146286e-06,4.623469868173259,0.00010976749468963682,-3.1378914609816784
2.5457600366589443e-06,4.546412037037038,0.0001496933559096737,-0.281554003730341
2.58818937060326e-06,4.471880692167578,0.000137432298235822,-2.8215928891415203
2.630618704547576e-06,4.399753584229392,7.153282979354043e-05,-1.3755377496093515
2.6730480384918916e-06,4.329916225749559,5.019327660687546e-05,2.0636025329715655
