x1,x2
0.3668768322529501,0.3666407664018129
0.3672658742210464,0.36726447889731884
0.3672664711831874,0.3672664659823544
0.36726647209524277,0.367266472081228
0.3672664720963764,0.367266472096345
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
0.3672664720963764,0.3672664720963764
