  , room1 , room1 , room1 , wall1_IP , wall1_IP , wall1_IP , wall1_IP , wall1_IP , wall1_IP , room2 , room2 , room2 , opening1 , opening1 , Heat source , Moisture source , 
  , temp , rh , ah , temp , rh , ah , Hw , Jwv , Jwl , temp , rh , ah , Hv , Jv , Hin , Jin , 
2022/04/01 00:00,19.899999999999977,0.83,0.012072661900957864,20.0,0.5000000000000001,0.00726237937927264,234.00000000005318,-0.008205354170373127,-0.0,25.0,0.5,0.009881917493743442,-2.142874998858474,-4.266808062370847e-6,0.0,0.0,
2022/04/01 00:10,19.810000000000002,0.8315169563317767,0.012026536241764483,21.525955273795773,0.5767085978386,0.00923065070396688,4015.335340682104,-0.004754681362818151,-0.0,22.50830562929866,0.49118116775621173,0.008335296799738635,-3.610583091788044,-6.813912816805645e-6,0.0,0.0,
2022/04/01 00:20,19.70999999999998,0.8331956746648114,0.01197529337941602,21.510552522998353,0.6197177123403949,0.009920524591539824,4213.292903816193,-0.0034908059649447136,-0.0,21.957443566052802,0.49039788836567577,0.00804378250861703,-3.845604409638895,-7.224164666104137e-6,0.0,0.0,
2022/04/01 00:30,19.610000000000014,0.8348670773184783,0.01192405879942984,21.37925171009539,0.6490018211747369,0.010312472322673105,4140.049001623177,-0.0027364163432172387,-0.0,21.58508543843493,0.49074094532843926,0.007866111814695497,-3.969277799657675,-7.4400045426639625e-6,0.0,0.0,
2022/04/01 00:40,19.50999999999999,0.8365309864849017,0.011872832499798097,21.225048308717362,0.6706136111836313,0.010559712124792921,4013.213042398648,-0.002228940202156272,-0.0,21.311900091059385,0.4918180966918468,0.00775113677792467,-4.03163357907863,-7.548405298643594e-6,0.0,0.0,
2022/04/01 00:50,19.410000000000025,0.8381872219901558,0.01182161447851359,21.07020235930372,0.6873691192003123,0.010723918119215872,3884.873520770648,-0.0018629382961239456,-0.0,21.104728162614038,0.49338308384395724,0.007676656814748389,-4.0543872300937664,-7.587287180062686e-6,0.0,0.0,
2022/04/01 01:00,19.310000000000002,0.839835601266045,0.011770404733569762,20.92100449037281,0.7008048167087642,0.010835630869684617,3769.750507472367,-0.001586285032924003,-0.0,20.946090644002936,0.49524633255370293,0.007630326683133985,-4.049614239975085,-7.57784380293281e-6,0.0,0.0,
2022/04/01 01:10,19.254999999999995,0.8400163295136385,0.01173196222099486,20.78951494263555,0.7118964684996,0.010919875853489584,3590.7649657671946,-0.0013779879457466932,-0.0,20.825346443529043,0.4972648023577915,0.0076044106859481505,-4.037361438342373,-7.553257974677836e-6,0.0,0.0,
2022/04/01 01:20,19.204999999999984,0.8400277790069199,0.01169494189348756,20.67169876717975,0.7212298816158997,0.010984164015647169,3432.075115200648,-0.0012060306935482866,-0.0,20.734760673463427,0.49933004981885154,0.007593388597411157,-4.011931280392332,-7.505444930686046e-6,0.0,0.0,
2022/04/01 01:30,19.154999999999973,0.8400321335137421,0.011657925890914697,20.562863129357936,0.7291725044682513,0.011031693992284748,3294.3997226976344,-0.0010625574087841227,-0.0,20.667858867622897,0.5013614972211493,0.007592914228543759,-3.9761881087893016,-7.439708097958843e-6,0.0,0.0,
2022/04/01 01:40,19.105000000000018,0.8400293428483463,0.011620914212518417,20.461494897204147,0.735998278872415,0.011066138465181912,3174.1980594576626,-0.0009413181287107455,-0.0,20.619318517380634,0.503304915532916,0.007599656697974838,-3.9333900219075986,-7.36179526881126e-6,0.0,0.0,
2022/04/01 01:50,19.055000000000007,0.8400193565319293,0.011583906857541048,20.366548711227836,0.7419114745409071,0.011090262981856547,3069.0239842731194,-0.0008376093675595283,-0.0,20.584741741864832,0.5051269194028524,0.0076110628874244135,-3.8860343497365193,-7.276103108313823e-6,0.0,0.0,
