period_days,w01_o01_kyoto,w01_o01_okinawa,w01_o02_kyoto,w01_o02_okinawa,w01_o03_kyoto,w01_o03_okinawa,w01_o04_kyoto,w01_o04_okinawa,w01_o05_kyoto,w01_o05_okinawa,w02_o01_kyoto,w02_o01_sapporo,w02_o02_kyoto,w02_o02_sapporo,w02_o03_kyoto,w02_o03_sapporo,w02_o04_kyoto,w02_o04_sapporo,w02_o05_kyoto,w02_o05_sapporo,w04_o01_kyoto,w04_o01_sapporo,w04_o02_kyoto,w04_o02_sapporo,w04_o03_kyoto,w04_o03_sapporo,w04_o04_kyoto,w04_o04_sapporo,w04_o05_kyoto,w04_o05_sapporo,w05_o01_kyoto,w05_o01_sapporo,w05_o02_kyoto,w05_o02_sapporo,w05_o03_kyoto,w05_o03_sapporo,w05_o04_kyoto,w05_o04_sapporo,w05_o05_kyoto,w05_o05_sapporo
0.1,1.320932366129143e-07,4.009833606602904e-07,1.305014213234601e-07,3.973480248100107e-07,1.395328890054436e-07,4.039418657374277e-07,1.215493155341336e-07,3.015464342806631e-07,1.2983144218774118e-07,4.107399738434197e-07,1.743521102081592e-07,2.780437509830224e-07,1.5402744414590558e-07,2.927871965850553e-07,4.4348876841306963e-07,3.69370297337089e-07,2.2693751042119167e-07,3.493186357036281e-07,2.729712290697254e-07,2.9561427005230356e-07,1.235946780074284e-07,2.507141374914493e-07,1.3195436856245458e-07,2.5687968319340194e-07,2.436274493691319e-07,2.793249956619384e-07,1.959606811637664e-07,3.061814938816095e-07,1.4815156791860242e-07,2.557960987773618e-07,9.730410410144384e-08,2.816856690576775e-07,7.993800072085358e-08,2.8288597330811413e-07,1.832055323625284e-07,2.8360404541206145e-07,7.307381107188767e-08,2.837635894155258e-07,1.2330564999296053e-07,2.810907148303828e-07
0.2,5.427287424023361e-07,1.0015529010885565e-06,5.072049040160344e-07,9.808681606274633e-07,6.293320613133792e-07,1.0382387639639014e-06,4.57150466383967e-07,7.363545277359387e-07,5.652528476451522e-07,1.0240305292600708e-06,7.673407395650276e-07,7.445912353839911e-07,5.458511647130266e-07,7.470187228276671e-07,1.7337958389899898e-06,1.2797416780120958e-06,5.900210701296514e-07,8.604998980232528e-07,1.1489705987395269e-06,9.098808491825918e-07,4.712579929762841e-07,5.918951220094397e-07,3.325047488772886e-07,5.915770702756898e-07,1.2822522002205551e-06,9.307650026272858e-07,4.385482973011878e-07,7.003580367184175e-07,7.592193936113175e-07,6.773451580543747e-07,7.948138857261729e-07,9.80897125348161e-07,7.889591854317515e-07,9.864356507157214e-07,1.0664568262024031e-06,1.0306225714384727e-06,7.944926698181165e-07,9.897296991751646e-07,8.512297060268968e-07,9.857379954768846e-07
0.5,5.658392254497245e-06,3.28276347566804e-06,5.636973750129313e-06,3.11770884437696e-06,5.428019662852987e-06,3.519951054810851e-06,5.235391127166093e-06,2.663696916337858e-06,5.5741829998825e-06,3.425626189201536e-06,4.833106934967828e-06,4.653093372047616e-06,5.130982255808504e-06,4.473838546662224e-06,6.4209095560282665e-06,5.977507019209122e-06,4.887694653432935e-06,4.033414372305887e-06,5.197570079645188e-06,5.093636663876641e-06,3.680634573143447e-06,3.2407873647868583e-06,3.249577473844302e-06,2.927660068654231e-06,5.6604554392491735e-06,5.140756956469371e-06,2.9963759796093674e-06,2.8027598207212524e-06,4.383534968287688e-06,3.900747846200216e-06,7.532986882280888e-06,7.061862217136153e-06,8.181622010224389e-06,7.141330746980416e-06,6.344397936654024e-06,7.029116711220897e-06,8.503301641680388e-06,7.162648227126526e-06,6.882547239097585e-06,7.001818044186059e-06
1.0,1.3633501843397638e-05,9.240739604509696e-06,1.4001620156498124e-05,8.713959253660307e-06,1.2762120135544973e-05,9.76475050107118e-06,1.2834999353673353e-05,6.823772673373631e-06,1.3297529413930777e-05,9.231444114499784e-06,1.1664443208495492e-05,1.0606804350423896e-05,1.2063730134831128e-05,9.874963792241222e-06,1.504230359651145e-05,1.3110879624307696e-05,1.1268365338125268e-05,8.289926512009957e-06,1.2612370210581745e-05,1.151703552614584e-05,9.876287785110909e-06,8.63663426307509e-06,9.286502046856928e-06,7.570665625273991e-06,1.3176690076493727e-05,1.1644899152817508e-05,8.280703601427433e-06,6.325911081971216e-06,1.1033923870803828e-05,9.835307704244176e-06,1.6659059326708545e-05,1.4255666520980364e-05,1.7987520053509224e-05,1.4407298591493922e-05,1.4904325012229276e-05,1.4246585000518072e-05,1.8670716329891097e-05,1.4430176750425828e-05,1.549456650380574e-05,1.4164530144419558e-05
2.0,2.961583057650963e-05,2.7252531515645017e-05,2.833424291233178e-05,2.537894257130402e-05,3.3630701608384036e-05,3.233910507508463e-05,2.571636246615071e-05,2.0890211887179343e-05,3.094031252395842e-05,2.8913885350602248e-05,3.606173210251341e-05,3.218443589773682e-05,2.9125838086745968e-05,2.723108276992166e-05,4.806682932369449e-05,4.0369681951122714e-05,2.2765414055436825e-05,2.1053976944068116e-05,4.221232518373005e-05,3.622084590092906e-05,3.383026346161727e-05,3.074867397290486e-05,2.814415676785165e-05,2.648090267549801e-05,4.514875017343065e-05,3.8003695161686355e-05,2.2128865267296092e-05,2.0529215634510996e-05,3.92429941538272e-05,3.411987418688572e-05,3.366045434469243e-05,3.185593897501338e-05,3.2285238942667545e-05,3.0928813661110615e-05,4.080078117084287e-05,3.634714156789935e-05,3.1971944248219094e-05,3.0694149429223384e-05,3.599405320764156e-05,3.347005101364808e-05
7.0,6.079715312393628e-05,7.323603507946662e-05,5.95706270886313e-05,6.547954039132197e-05,7.320571950614568e-05,9.665673834407496e-05,5.572817278631283e-05,5.23065935794628e-05,6.360206033289285e-05,8.140656445903472e-05,7.232831058664118e-05,7.510688413703754e-05,6.0355814514844536e-05,6.57958511889627e-05,9.218761872673124e-05,8.530391449036319e-05,5.0223022421792074e-05,5.006351974154916e-05,8.291621326606705e-05,8.062933802567665e-05,7.202451891557933e-05,7.706243391632415e-05,6.18294630792685e-05,6.823648874185206e-05,9.173801032495832e-05,8.621290144825771e-05,5.221312277009427e-05,5.207308899226605e-05,8.22395161894383e-05,8.209762727387143e-05,6.443948936588588e-05,7.394729006978316e-05,6.283946747148333e-05,7.160317320393513e-05,8.128973019759424e-05,8.184600954943804e-05,6.42067294197308e-05,7.067814883325214e-05,7.089813965101657e-05,7.725918794297207e-05
14.0,8.28249561202273e-05,0.0001101006146189,8.466317591641296e-05,9.102439846086946e-05,7.948526355698017e-05,0.0001438872339132,7.934484895660818e-05,6.804078937152002e-05,8.01381094216012e-05,0.000127036094718,8.228328724738065e-05,6.676392114318137e-05,8.069673886347357e-05,5.790889221918672e-05,8.84189619305112e-05,7.715701951882481e-05,7.072592102169633e-05,4.515391572820241e-05,8.467649793623642e-05,7.228147971340543e-05,8.194277330285373e-05,6.771865824248953e-05,8.177213309711932e-05,5.8825275577136347e-05,8.753555130537086e-05,7.744550138020991e-05,7.200493041199342e-05,4.588114313325546e-05,8.336636212784979e-05,7.300629220608032e-05,8.256214064681295e-05,6.270557594840633e-05,8.603410096042226e-05,6.068662018409928e-05,8.770603292596879e-05,7.212735552420562e-05,8.965109648366008e-05,6.063688513792652e-05,8.34622823421295e-05,6.659989027164086e-05
30.0,9.046884116388612e-05,0.0001037500659931,8.09916104724908e-05,7.534435112629147e-05,0.0001044448251572,0.0001421731234058,6.351321335770784e-05,4.727481978852966e-05,9.701683414514972e-05,0.0001252219603849,9.485732505406724e-05,8.125039096170017e-05,8.164459258265247e-05,6.95086762472144e-05,0.0001067244721966,9.14909063763264e-05,5.646190336415944e-05,4.9661211311514915e-05,0.0001016798296126,8.714456381825141e-05,9.531440488110494e-05,8.18774437510321e-05,8.234247851713936e-05,7.010491804067364e-05,0.0001069317525426,9.182782821163916e-05,5.7016137125499064e-05,5.0085701581575935e-05,0.0001019967995462,8.763384664268873e-05,0.0001002264749794,8.18455398397728e-05,9.935829683783528e-05,7.509873367514916e-05,0.0001068660835888,9.121028737000118e-05,0.0001011588196364,7.123904238396389e-05,0.0001033818605127,8.692434592643272e-05
90.0,0.0010499385279928,0.0008150961947558,0.0010032983081714,0.0007593490139045,0.0010785151802533,0.0008326489048479,0.0008813177091217,0.0005131641099452,0.0010672673788643,0.000827099725239,0.0010474422703372,0.0008379171367338,0.0009835332422678,0.0007630799940215,0.0010780740051218,0.0008752652754617,0.0007755245455993,0.0005655366790983,0.0010668995580382,0.000861794007625,0.0010481673631565,0.0008390363721419,0.0009841784786696,0.000763927762674,0.0010786333035556,0.0008758059969329,0.0007751917988896,0.0005651882721597,0.0010675689786575,0.0008626265149855,0.0010839014808333,0.0008874573788174,0.0010775780386365,0.0008801250550657,0.0010900333249297,0.0008902413703257,0.0010745691123141,0.0008680777387653,0.0010876081635978,0.0008895488321312
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
