  , room2 , room2 , room2 , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , room1 , room1 , room1 , opening1 , opening1 , Heat source , Moisture source , 
2022/04/16 22:40,12.0511174746743,0.5394473720911007,0.004695521225967252,12.580168442992772,0.4658303237708757,0.004194972142566157,255.62821147075195,3.217063924414175e-5,-0.0,11.670000000000016,0.5470698559357419,0.004643168178334138,-17.06969809255679,-2.857451031336531e-5,0.0,0.0,
2022/04/16 22:50,12.00685871369194,0.5365233981620795,0.004656170714082848,12.48948764516473,0.46655966555852074,0.004176472810129218,248.6580022400966,3.191637632468519e-5,-0.0,11.636666666666656,0.5437126996892567,0.004604228472001872,-16.935755044949474,-2.8465727845302345e-5,0.0,0.0,
2022/04/16 23:00,11.962849355658477,0.5335775130593118,0.004616895020573512,12.401417372517244,0.4672507704559017,0.004158403285967806,241.86476962485983,3.170560768600066e-5,-0.0,11.603333333333353,0.5403383787189727,0.0045652936048080125,-16.82462871001917,-2.8395939480423647e-5,0.0,0.0,
2022/04/16 23:10,11.884220306065231,0.5343363833535592,0.0045994076268938535,12.311721169232612,0.4679223754813738,0.004139767114058035,239.77150120014426,3.0409100904150473e-5,-0.0,11.524999999999977,0.5414913208212544,0.00455127997281362,-15.69200958093279,-2.6264126599532308e-5,0.0,0.0,
2022/04/16 23:20,11.7998348640823,0.5357419575001539,0.0045857845685798515,12.218540334279282,0.4686031688677457,0.0041203189234082106,238.39411614344,2.894358322015447e-5,-0.0,11.441666666666663,0.5431519506752709,0.004540035454702494,-14.91648714247276,-2.4815734742134835e-5,0.0,0.0,
2022/04/16 23:30,11.715448119889686,0.5371556378647379,0.004572222403240481,12.124261251882785,0.46929682497062986,0.004100749804339476,237.0381565319767,2.751421734659976e-5,-0.0,11.358333333333348,0.5448163668618103,0.0045287913401877615,-14.16068725057994,-2.340396169733458e-5,0.0,0.0,
2022/04/16 23:40,11.631106828178702,0.5385764469910144,0.004558726295225108,12.029800114368811,0.47000434217536313,0.004081318070039369,235.73316435674397,2.6124487758907092e-5,-0.0,11.274999999999977,0.5464845585135789,0.0045175476292476915,-13.426293747266755,-2.2031578699237882e-5,0.0,0.0,
2022/04/16 23:50,11.54683292771739,0.5400038403105243,0.004545297623671706,11.935529357694008,0.4707257251985057,0.004062122500213425,234.4927196386418,2.4775389384109587e-5,-0.0,11.191666666666663,0.5481565144506385,0.004506304321860562,-12.713756307173753,-2.0699262656124172e-5,0.0,0.0,
2022/04/17 00:00,11.46263665860613,0.5414374762287055,0.0045319359919102405,11.841608865009334,0.4714605961909052,0.0040431998795267135,233.32282631307214,2.3466764448774195e-5,-0.0,11.108333333333348,0.5498322231762446,0.004495061418004642,-12.022945603297558,-1.9406707112570778e-5,0.0,0.0,
2022/04/17 00:10,11.354431288427577,0.5439865400065342,0.004520665420257513,11.744497406746689,0.47220716873559243,0.004023583884077771,235.25527559581212,2.206885557269496e-5,-0.0,10.995000000000005,0.5529496952693332,0.004486575240249291,-11.11509466910502,-1.7640405664044647e-5,0.0,0.0,
2022/04/17 00:20,11.242334714523963,0.5467804210886884,0.0045101570986671264,11.642756776720717,0.47296884131601175,0.0040029288953185435,237.4500155025048,2.06329465932072e-5,-0.0,10.87833333333333,0.5562477568866804,0.004478395543655694,-10.35584707109956,-1.6161368712660443e-5,0.0,0.0,
2022/04/17 00:30,11.130051459741878,0.5495998173560311,0.004499679301239386,11.538878566732194,0.4737497615135514,0.00398194432746239,239.5442852044536,1.9213929810203662e-5,-0.0,10.761666666666656,0.5595676750462782,0.004470216060655062,-9.60648222672171,-1.470196408297382e-5,0.0,0.0,
2022/04/17 00:40,11.017663437599708,0.5524433197508098,0.004489242806558102,11.433890795364846,0.4745513673798028,0.00396091785183423,241.59051073217654,1.7818924702815493e-5,-0.0,10.644999999999982,0.5629096046909274,0.004462036791239031,-8.870514493290102,-1.3268099679339309e-5,0.0,0.0,
2022/04/17 00:50,10.905210678041271,0.5553102722695268,0.00447885218484499,11.32826239398463,0.47537402943891105,0.00393997606714288,243.61416778308796,1.6450980173216013e-5,-0.0,10.528333333333308,0.5662737018915598,0.004453857735399231,-8.149433993181447,-1.1862249306860816e-5,0.0,0.0,
2022/04/17 01:00,10.792713435349981,0.5582003739084443,0.0044685090703537825,11.22223204765669,0.47621766305832314,0.00391917924649617,245.62793958680584,1.5111232897396404e-5,-0.0,10.41166666666669,0.5696601238551267,0.004445678893127303,-7.443773577164393,-1.0485261037555902e-5,0.0,0.0,
2022/04/17 01:10,10.754615486821933,0.5614465944441341,0.004483213507190791,11.129443969152021,0.47712085494378803,0.0039023985979016766,238.54536561458121,1.2633084901250514e-5,-0.0,10.384999999999991,0.5729844364788603,0.004463794415108357,-6.33159011870157,-8.461003325128773e-6,0.0,0.0,
2022/04/17 01:20,10.728408296979183,0.5645733796324495,0.004500442717065074,11.055440617619695,0.4781092357836932,0.0038912393565052115,231.36937328462614,1.0257182719721823e-5,-0.0,10.36833333333334,0.5763069034927213,0.004484832862390281,-5.0895892142434604,-6.168353030273389e-6,0.0,0.0,
2022/04/17 01:30,10.703313445222761,0.5676951826752893,0.00451789468955016,10.990950069442022,0.47916309431333637,0.0038830879354362223,224.94360529945595,8.021977331249401e-6,-0.0,10.351666666666688,0.5796361470715875,0.004505872722782215,-3.919759259239072,-4.002885164750003e-6,0.0,0.0,
2022/04/17 01:40,10.678955827675509,0.5708186539098475,0.004535512944157299,10.932129678187664,0.48027274411691495,0.0038768500456056267,219.0244125386735,5.89064038914683e-6,-0.0,10.33499999999998,0.5829721794927833,0.004526913996426535,-2.8036847578769084,-1.9330856579256005e-6,0.0,0.0,
2022/04/17 01:50,10.65514164409808,0.573947020950142,0.004553266880085147,10.877204796323724,0.4814325137357178,0.0038720095091538875,213.48479434106093,3.8433806826173535e-6,-0.0,10.318333333333328,0.5863150130557057,0.0045479566834656406,-1.7313882802263834,5.821730858198218e-8,0.0,0.0,
2022/04/17 02:00,10.631762542309446,0.577081915184791,0.004571138268659261,10.825249030651037,0.4826385118976594,0.003868288174082786,208.25306114036766,1.868496920419748e-6,-0.0,10.301666666666677,0.589664660081865,0.004569000784041945,-0.6969263251230586,1.9813278995658642e-6,0.0,0.0,
2022/04/17 02:10,10.643835830505907,0.5765302666060903,0.0045704403269443,10.779784250045338,0.4838725098271719,0.0038664467750069774,198.7396494569225,9.303542174374161e-7,-0.0,10.329999999999984,0.5884888066000327,0.004568528770410602,-0.6232625299016945,1.958092507061294e-6,0.0,0.0,
2022/04/17 02:20,10.662200591388455,0.5753291853435822,0.004566476047836775,10.742141843115121,0.4851079547347858,0.0038666148920051815,188.9406022194098,2.4130639958955727e-7,-0.0,10.363333333333344,0.5868143557170042,0.004565666015885685,-0.26411071518668905,2.4911218753235e-6,0.0,0.0,
2022/04/17 02:30,10.681092112465876,0.5741218365334712,0.0045626055353939635,10.709305115740392,0.48633837423189313,0.0038679605615675582,179.5013149907394,-3.88484477617094e-7,-0.0,10.396666666666647,0.5851447880916929,0.004562803287520158,0.06447703132289462,2.9712417585333814e-6,0.0,0.0,
2022/04/17 02:40,10.700425407958278,0.5729098889036197,0.0045588154553094905,10.679941217926626,0.4875604465783945,0.0038701140083174245,170.3660357150042,-9.677306980507276e-7,-0.0,10.430000000000007,0.5834800887445556,0.0045599405853136675,0.36684835655614734,3.405896085900955e-6,0.0,0.0,
2022/04/17 02:50,10.72015304786845,0.5716942066655276,0.0045550976677064085,10.653375762540406,0.48877216988818756,0.00387288671479513,161.50320983771988,-1.5016883507270177e-6,-0.0,10.46333333333331,0.5818202427446567,0.004557077909265849,0.6456572653842159,3.7996732685286784e-6,0.0,0.0,
2022/04/17 03:00,10.74024608899407,0.5704752686246116,0.00455144667420523,10.629215122158087,0.48997216608569827,0.003876167894400209,152.8932859816831,-1.9938795289438716e-6,-0.0,10.49666666666667,0.5801652352094906,0.00455421525937635,0.9026965028897393,4.155703460761474e-6,0.0,0.0,
2022/04/17 03:10,10.712481428427168,0.5715490956307555,0.004551589191365239,10.599964872839678,0.4911562699670638,0.0038779764521217545,150.58170613199593,-2.685006918995059e-6,-0.0,10.470000000000027,0.5814888546358357,0.004556505377195296,1.6029211608110927,5.482867380085521e-6,0.0,0.0,
2022/04/17 03:20,10.677100031742043,0.5730942954394171,0.004553159487340034,10.56248167371001,0.4923305468035617,0.0038775403809715777,148.8728324840946,-3.4862057230174835e-6,-0.0,10.436666666666667,0.5831477317537325,0.00455936804801142,2.024299654760398,6.269110266495306e-6,0.0,0.0,
2022/04/17 03:30,10.641506267339764,0.5746515602376819,0.004554725313063568,10.521590826204033,0.49350358618297974,0.003876182593000788,147.0379022330543,-4.292103276258386e-6,-0.0,10.403333333333308,0.5848114592385015,0.004562230744986148,2.447144201985793,7.056196231077037e-6,0.0,0.0,
2022/04/17 03:40,10.605862121653388,0.5762173342865076,0.004556307254871448,10.47924383109023,0.49467885414712176,0.0038744384460382467,145.1807171157311,-5.089000469213134e-6,-0.0,10.370000000000005,0.5864800520113683,0.004565093468119838,2.864742633071728,7.832927564966393e-6,0.0,0.0,
2022/04/17 03:50,10.570247059741178,0.5777898270373623,0.004557915051280331,10.436302812400129,0.4958578144697068,0.0038725438529080593,143.35227631718396,-5.8704361183891164e-6,-0.0,10.336666666666645,0.588153525042157,0.0045679562174128505,3.273919707222376,8.594031816730897e-6,0.0,0.0,
2022/04/17 04:00,10.534701579147338,0.5793680759065803,0.004559553262732986,10.39318746630039,0.4970410850575151,0.003870612788002658,141.5784938305801,-6.63337079103374e-6,-0.0,10.303333333333342,0.5898318933493895,0.00457081899286554,3.6731884932960384,9.337069385016716e-6,0.0,0.0,
2022/04/17 04:10,10.471601038226538,0.5756977094302235,0.004511282858225473,10.342055003785958,0.4981721119202107,0.0038661642061519497,142.9004071921746,-4.905668200054097e-6,-0.0,10.240000000000009,0.5856248907362945,0.0045186666406159155,2.4074804025003687,6.897983516896029e-6,0.0,0.0,
2022/04/17 04:20,10.404613388982398,0.5712595871817724,0.004456136203834184,10.279797990343297,0.49919511009563106,0.003857966813181709,143.69078133252026,-2.972036835021936e-6,-0.0,10.173333333333346,0.5807125226335662,0.0044604117882405215,1.394053226802498,4.93126062885629e-6,0.0,0.0,
2022/04/17 04:30,10.336892132836851,0.5667825183222318,0.004400868465710763,10.212089269985483,0.5001228177478078,0.0038476128312181996,143.99209514933534,-1.122750410332119e-6,-0.0,10.106666666666683,0.5757459115341285,0.004402167768143524,0.4236372333543841,3.038774635264266e-6,0.0,0.0,
2022/04/17 04:40,10.268727497061263,0.5622594125359229,0.0043455191768132576,10.141306165487663,0.5009619356292864,0.0038357873055271403,143.9916745912791,6.683537152151621e-7,-0.0,10.04000000000002,0.5707246238527353,0.004343934577303869,-0.5166582739038859,1.1989756308291612e-6,0.0,0.0,
2022/04/17 04:50,10.200268295926492,0.5576864866116028,0.004290109483186587,10.068556432347805,0.5017166696352885,0.003822823728470387,143.78631638124727,2.415133814777073e-6,-0.0,9.973333333333358,0.5656482227225842,0.004285712212701629,-1.4337289422983304,-5.997180652062527e-7,0.0,0.0,
2022/04/17 05:00,10.131596471262299,0.5530614943498904,0.004234651688166975,9.994418813148854,0.5023900639487433,0.0038089078408688934,143.4297576637597,4.125577504311114e-6,-0.0,9.906666666666638,0.560516267970381,0.004227500671317994,-2.331587255874183,-2.364080003226625e-6,0.0,0.0,
2022/04/17 05:10,10.152467014021681,0.554258379844158,0.004249850660497994,9.93854166531463,0.5030716902050322,0.0037997642229354064,132.34530974055474,2.351756646570393e-6,-0.0,9.944999999999993,0.5615385968664738,0.0042462359580333385,-1.1785728349350393,-3.1349311251744824e-7,0.0,0.0,
