case_name,wall_type,opening_type,climate,room1_temp_dc_amplitude,room1_temp_annual_amplitude,room1_temp_annual_phase,room1_temp_semi_annual_amplitude,room1_temp_semi_annual_phase,room1_temp_monthly_amplitude,room1_temp_monthly_phase,room1_temp_weekly_amplitude,room1_temp_weekly_phase,room1_temp_daily_amplitude,room1_temp_daily_phase,room1_temp_semi_daily_amplitude,room1_temp_semi_daily_phase,room1_temp_top1_amplitude,room1_temp_top1_period_days,room1_temp_top1_phase,room1_temp_top2_amplitude,room1_temp_top2_period_days,room1_temp_top2_phase,room1_temp_top3_amplitude,room1_temp_top3_period_days,room1_temp_top3_phase,room1_temp_top4_amplitude,room1_temp_top4_period_days,room1_temp_top4_phase,room1_temp_top5_amplitude,room1_temp_top5_period_days,room1_temp_top5_phase,room1_temp_top6_amplitude,room1_temp_top6_period_days,room1_temp_top6_phase,room1_temp_top7_amplitude,room1_temp_top7_period_days,room1_temp_top7_phase,room1_temp_top8_amplitude,room1_temp_top8_period_days,room1_temp_top8_phase,room1_temp_top9_amplitude,room1_temp_top9_period_days,room1_temp_top9_phase,room1_temp_top10_amplitude,room1_temp_top10_period_days,room1_temp_top10_phase,room1_temp_top11_amplitude,room1_temp_top11_period_days,room1_temp_top11_phase,room1_temp_top12_amplitude,room1_temp_top12_period_days,room1_temp_top12_phase,room1_temp_top13_amplitude,room1_temp_top13_period_days,room1_temp_top13_phase,room1_temp_top14_amplitude,room1_temp_top14_period_days,room1_temp_top14_phase,room1_temp_top15_amplitude,room1_temp_top15_period_days,room1_temp_top15_phase,room1_temp_top16_amplitude,room1_temp_top16_period_days,room1_temp_top16_phase,room1_temp_top17_amplitude,room1_temp_top17_period_days,room1_temp_top17_phase,room1_temp_top18_amplitude,room1_temp_top18_period_days,room1_temp_top18_phase,room1_temp_top19_amplitude,room1_temp_top19_period_days,room1_temp_top19_phase,room1_temp_top20_amplitude,room1_temp_top20_period_days,room1_temp_top20_phase,room1_temp_signal_mean,room1_temp_signal_std,room1_temp_signal_max,room1_temp_signal_min,room1_rh_dc_amplitude,room1_rh_annual_amplitude,room1_rh_annual_phase,room1_rh_semi_annual_amplitude,room1_rh_semi_annual_phase,room1_rh_monthly_amplitude,room1_rh_monthly_phase,room1_rh_weekly_amplitude,room1_rh_weekly_phase,room1_rh_daily_amplitude,room1_rh_daily_phase,room1_rh_semi_daily_amplitude,room1_rh_semi_daily_phase,room1_rh_top1_amplitude,room1_rh_top1_period_days,room1_rh_top1_phase,room1_rh_top2_amplitude,room1_rh_top2_period_days,room1_rh_top2_phase,room1_rh_top3_amplitude,room1_rh_top3_period_days,room1_rh_top3_phase,room1_rh_top4_amplitude,room1_rh_top4_period_days,room1_rh_top4_phase,room1_rh_top5_amplitude,room1_rh_top5_period_days,room1_rh_top5_phase,room1_rh_top6_amplitude,room1_rh_top6_period_days,room1_rh_top6_phase,room1_rh_top7_amplitude,room1_rh_top7_period_days,room1_rh_top7_phase,room1_rh_top8_amplitude,room1_rh_top8_period_days,room1_rh_top8_phase,room1_rh_top9_amplitude,room1_rh_top9_period_days,room1_rh_top9_phase,room1_rh_top10_amplitude,room1_rh_top10_period_days,room1_rh_top10_phase,room1_rh_top11_amplitude,room1_rh_top11_period_days,room1_rh_top11_phase,room1_rh_top12_amplitude,room1_rh_top12_period_days,room1_rh_top12_phase,room1_rh_top13_amplitude,room1_rh_top13_period_days,room1_rh_top13_phase,room1_rh_top14_amplitude,room1_rh_top14_period_days,room1_rh_top14_phase,room1_rh_top15_amplitude,room1_rh_top15_period_days,room1_rh_top15_phase,room1_rh_top16_amplitude,room1_rh_top16_period_days,room1_rh_top16_phase,room1_rh_top17_amplitude,room1_rh_top17_period_days,room1_rh_top17_phase,room1_rh_top18_amplitude,room1_rh_top18_period_days,room1_rh_top18_phase,room1_rh_top19_amplitude,room1_rh_top19_period_days,room1_rh_top19_phase,room1_rh_top20_amplitude,room1_rh_top20_period_days,room1_rh_top20_phase,room1_rh_signal_mean,room1_rh_signal_std,room1_rh_signal_max,room1_rh_signal_min,room1_ah_dc_amplitude,room1_ah_annual_amplitude,room1_ah_annual_phase,room1_ah_semi_annual_amplitude,room1_ah_semi_annual_phase,room1_ah_monthly_amplitude,room1_ah_monthly_phase,room1_ah_weekly_amplitude,room1_ah_weekly_phase,room1_ah_daily_amplitude,room1_ah_daily_phase,room1_ah_semi_daily_amplitude,room1_ah_semi_daily_phase,room1_ah_top1_amplitude,room1_ah_top1_period_days,room1_ah_top1_phase,room1_ah_top2_amplitude,room1_ah_top2_period_days,room1_ah_top2_phase,room1_ah_top3_amplitude,room1_ah_top3_period_days,room1_ah_top3_phase,room1_ah_top4_amplitude,room1_ah_top4_period_days,room1_ah_top4_phase,room1_ah_top5_amplitude,room1_ah_top5_period_days,room1_ah_top5_phase,room1_ah_top6_amplitude,room1_ah_top6_period_days,room1_ah_top6_phase,room1_ah_top7_amplitude,room1_ah_top7_period_days,room1_ah_top7_phase,room1_ah_top8_amplitude,room1_ah_top8_period_days,room1_ah_top8_phase,room1_ah_top9_amplitude,room1_ah_top9_period_days,room1_ah_top9_phase,room1_ah_top10_amplitude,room1_ah_top10_period_days,room1_ah_top10_phase,room1_ah_top11_amplitude,room1_ah_top11_period_days,room1_ah_top11_phase,room1_ah_top12_amplitude,room1_ah_top12_period_days,room1_ah_top12_phase,room1_ah_top13_amplitude,room1_ah_top13_period_days,room1_ah_top13_phase,room1_ah_top14_amplitude,room1_ah_top14_period_days,room1_ah_top14_phase,room1_ah_top15_amplitude,room1_ah_top15_period_days,room1_ah_top15_phase,room1_ah_top16_amplitude,room1_ah_top16_period_days,room1_ah_top16_phase,room1_ah_top17_amplitude,room1_ah_top17_period_days,room1_ah_top17_phase,room1_ah_top18_amplitude,room1_ah_top18_period_days,room1_ah_top18_phase,room1_ah_top19_amplitude,room1_ah_top19_period_days,room1_ah_top19_phase,room1_ah_top20_amplitude,room1_ah_top20_period_days,room1_ah_top20_phase,room1_ah_signal_mean,room1_ah_signal_std,room1_ah_signal_max,room1_ah_signal_min,room2_temp_dc_amplitude,room2_temp_annual_amplitude,room2_temp_annual_phase,room2_temp_semi_annual_amplitude,room2_temp_semi_annual_phase,room2_temp_monthly_amplitude,room2_temp_monthly_phase,room2_temp_weekly_amplitude,room2_temp_weekly_phase,room2_temp_daily_amplitude,room2_temp_daily_phase,room2_temp_semi_daily_amplitude,room2_temp_semi_daily_phase,room2_temp_top1_amplitude,room2_temp_top1_period_days,room2_temp_top1_phase,room2_temp_top2_amplitude,room2_temp_top2_period_days,room2_temp_top2_phase,room2_temp_top3_amplitude,room2_temp_top3_period_days,room2_temp_top3_phase,room2_temp_top4_amplitude,room2_temp_top4_period_days,room2_temp_top4_phase,room2_temp_top5_amplitude,room2_temp_top5_period_days,room2_temp_top5_phase,room2_temp_top6_amplitude,room2_temp_top6_period_days,room2_temp_top6_phase,room2_temp_top7_amplitude,room2_temp_top7_period_days,room2_temp_top7_phase,room2_temp_top8_amplitude,room2_temp_top8_period_days,room2_temp_top8_phase,room2_temp_top9_amplitude,room2_temp_top9_period_days,room2_temp_top9_phase,room2_temp_top10_amplitude,room2_temp_top10_period_days,room2_temp_top10_phase,room2_temp_top11_amplitude,room2_temp_top11_period_days,room2_temp_top11_phase,room2_temp_top12_amplitude,room2_temp_top12_period_days,room2_temp_top12_phase,room2_temp_top13_amplitude,room2_temp_top13_period_days,room2_temp_top13_phase,room2_temp_top14_amplitude,room2_temp_top14_period_days,room2_temp_top14_phase,room2_temp_top15_amplitude,room2_temp_top15_period_days,room2_temp_top15_phase,room2_temp_top16_amplitude,room2_temp_top16_period_days,room2_temp_top16_phase,room2_temp_top17_amplitude,room2_temp_top17_period_days,room2_temp_top17_phase,room2_temp_top18_amplitude,room2_temp_top18_period_days,room2_temp_top18_phase,room2_temp_top19_amplitude,room2_temp_top19_period_days,room2_temp_top19_phase,room2_temp_top20_amplitude,room2_temp_top20_period_days,room2_temp_top20_phase,room2_temp_signal_mean,room2_temp_signal_std,room2_temp_signal_max,room2_temp_signal_min,room2_rh_dc_amplitude,room2_rh_annual_amplitude,room2_rh_annual_phase,room2_rh_semi_annual_amplitude,room2_rh_semi_annual_phase,room2_rh_monthly_amplitude,room2_rh_monthly_phase,room2_rh_weekly_amplitude,room2_rh_weekly_phase,room2_rh_daily_amplitude,room2_rh_daily_phase,room2_rh_semi_daily_amplitude,room2_rh_semi_daily_phase,room2_rh_top1_amplitude,room2_rh_top1_period_days,room2_rh_top1_phase,room2_rh_top2_amplitude,room2_rh_top2_period_days,room2_rh_top2_phase,room2_rh_top3_amplitude,room2_rh_top3_period_days,room2_rh_top3_phase,room2_rh_top4_amplitude,room2_rh_top4_period_days,room2_rh_top4_phase,room2_rh_top5_amplitude,room2_rh_top5_period_days,room2_rh_top5_phase,room2_rh_top6_amplitude,room2_rh_top6_period_days,room2_rh_top6_phase,room2_rh_top7_amplitude,room2_rh_top7_period_days,room2_rh_top7_phase,room2_rh_top8_amplitude,room2_rh_top8_period_days,room2_rh_top8_phase,room2_rh_top9_amplitude,room2_rh_top9_period_days,room2_rh_top9_phase,room2_rh_top10_amplitude,room2_rh_top10_period_days,room2_rh_top10_phase,room2_rh_top11_amplitude,room2_rh_top11_period_days,room2_rh_top11_phase,room2_rh_top12_amplitude,room2_rh_top12_period_days,room2_rh_top12_phase,room2_rh_top13_amplitude,room2_rh_top13_period_days,room2_rh_top13_phase,room2_rh_top14_amplitude,room2_rh_top14_period_days,room2_rh_top14_phase,room2_rh_top15_amplitude,room2_rh_top15_period_days,room2_rh_top15_phase,room2_rh_top16_amplitude,room2_rh_top16_period_days,room2_rh_top16_phase,room2_rh_top17_amplitude,room2_rh_top17_period_days,room2_rh_top17_phase,room2_rh_top18_amplitude,room2_rh_top18_period_days,room2_rh_top18_phase,room2_rh_top19_amplitude,room2_rh_top19_period_days,room2_rh_top19_phase,room2_rh_top20_amplitude,room2_rh_top20_period_days,room2_rh_top20_phase,room2_rh_signal_mean,room2_rh_signal_std,room2_rh_signal_max,room2_rh_signal_min,room2_ah_dc_amplitude,room2_ah_annual_amplitude,room2_ah_annual_phase,room2_ah_semi_annual_amplitude,room2_ah_semi_annual_phase,room2_ah_monthly_amplitude,room2_ah_monthly_phase,room2_ah_weekly_amplitude,room2_ah_weekly_phase,room2_ah_daily_amplitude,room2_ah_daily_phase,room2_ah_semi_daily_amplitude,room2_ah_semi_daily_phase,room2_ah_top1_amplitude,room2_ah_top1_period_days,room2_ah_top1_phase,room2_ah_top2_amplitude,room2_ah_top2_period_days,room2_ah_top2_phase,room2_ah_top3_amplitude,room2_ah_top3_period_days,room2_ah_top3_phase,room2_ah_top4_amplitude,room2_ah_top4_period_days,room2_ah_top4_phase,room2_ah_top5_amplitude,room2_ah_top5_period_days,room2_ah_top5_phase,room2_ah_top6_amplitude,room2_ah_top6_period_days,room2_ah_top6_phase,room2_ah_top7_amplitude,room2_ah_top7_period_days,room2_ah_top7_phase,room2_ah_top8_amplitude,room2_ah_top8_period_days,room2_ah_top8_phase,room2_ah_top9_amplitude,room2_ah_top9_period_days,room2_ah_top9_phase,room2_ah_top10_amplitude,room2_ah_top10_period_days,room2_ah_top10_phase,room2_ah_top11_amplitude,room2_ah_top11_period_days,room2_ah_top11_phase,room2_ah_top12_amplitude,room2_ah_top12_period_days,room2_ah_top12_phase,room2_ah_top13_amplitude,room2_ah_top13_period_days,room2_ah_top13_phase,room2_ah_top14_amplitude,room2_ah_top14_period_days,room2_ah_top14_phase,room2_ah_top15_amplitude,room2_ah_top15_period_days,room2_ah_top15_phase,room2_ah_top16_amplitude,room2_ah_top16_period_days,room2_ah_top16_phase,room2_ah_top17_amplitude,room2_ah_top17_period_days,room2_ah_top17_phase,room2_ah_top18_amplitude,room2_ah_top18_period_days,room2_ah_top18_phase,room2_ah_top19_amplitude,room2_ah_top19_period_days,room2_ah_top19_phase,room2_ah_top20_amplitude,room2_ah_top20_period_days,room2_ah_top20_phase,room2_ah_signal_mean,room2_ah_signal_std,room2_ah_signal_max,room2_ah_signal_min
w02_o01_kyoto,w02,o01,kyoto,15.71105598621878,5.938223100659248,-2.0946256077008596,0.35812647430953914,0.5655463319346312,0.14405068121129502,0.49254783865193674,0.13879390999329616,-2.6066635983512074,1.5989104734953858,1.8134623869087052,0.3083079347647296,-1.8846957234696569,5.938223100659248,362.8125,-2.0946256077008596,1.5989104734953858,0.9994834710743802,1.8134623869087052,0.40679461618292617,0.9967376373626373,1.6736577948792581,0.35812647430953914,181.40625,0.5655463319346312,0.34758734341218755,14.5125,-0.9797901514067516,0.32081330373970796,24.1875,2.7875577610665783,0.3083079347647296,0.4997417355371901,-1.8846957234696569,0.28684317063784825,1.0022444751381216,-1.5722214856414074,0.28133306694715043,0.9940068493150687,1.7813363492817624,0.26692381329604337,7.25625,-0.8298059783602398,0.2544982712481657,90.703125,-3.0971471139965914,0.24976943055042955,20.15625,-2.4753458407470412,0.24930707160620896,12.957589285714286,-1.1200245417844474,0.22921945397525326,120.9375,-0.650692464440711,0.2270127898341835,0.5004310344827586,1.6624408175768792,0.22021811663026986,36.28125,-2.8554062500451916,0.20941894388073004,0.9912909836065574,1.7588764038329354,0.20717645076901436,10.994318181818182,-0.3778337444317092,0.20447671556437072,9.0703125,0.5286680723854535,0.20090465070696767,4.6514423076923075,2.777151740311935,15.711055986218776,9.11865410068652,35.3,-2.395,0.652194564073117,0.02144557581446994,-2.480866505865616,0.014414520326466116,2.1337135769033804,0.0011086755351304445,0.9463926146424482,0.0067233467143702225,3.0459471140088596,0.068484073460245,-1.24965418063884,0.01311261871505191,1.1597294531645874,0.068484073460245,0.9994834710743802,-1.24965418063884,0.02144557581446994,362.8125,-2.480866505865616,0.015767424190538497,0.9967376373626373,-1.318327706459654,0.014414520326466116,181.40625,2.1337135769033804,0.013618824862644404,14.5125,-1.4878401953184166,0.013565019477843027,10.670955882352942,2.0586028688790816,0.013243338652618222,7.25625,-1.3452973913599509,0.01311261871505191,0.4997417355371901,1.1597294531645874,0.012898342915162954,1.0022444751381216,1.6906003304571522,0.012714723306056913,10.078125,0.772399155555194,0.011082549793249828,0.9940068493150687,-1.1632330676373628,0.011036413700118953,0.9912909836065574,-1.360466301228528,0.010672214355575726,0.5004310344827586,-1.4668130270131976,0.010479276766867496,40.3125,1.3884518679337017,0.010172625915980166,5.335477941176471,0.2558142054265988,0.009912119093295252,17.276785714285715,-2.011809643362854,0.009435128883636304,13.4375,-1.6644496832059403,0.009258175618525055,8.245738636363637,2.9266382340546335,0.008697358063216813,2.6482664233576645,0.7924519872353644,0.008567951778021792,5.183035714285714,-0.7922435068977037,0.652194564073117,0.16409335389450583,0.96,0.13,0.008330494401378122,0.0032149027522992988,-2.155653608264769,0.000814784889810248,1.770674920184043,2.7160459785622394e-05,-0.027387862942924404,0.00013272491569892638,-3.1367856834473837,0.00014490994012306054,-0.4481915091963256,6.429591904034135e-05,0.8677350667422894,0.0032149027522992988,362.8125,-2.155653608264769,0.000814784889810248,181.40625,1.770674920184043,0.0002781858457790417,14.5125,-1.1894038908894964,0.00025875925630293206,7.25625,-1.3151612968813198,0.0002257565431808222,10.078125,1.3351686354400751,0.00021184027108867872,120.9375,-0.7846335147604905,0.0001967922944125853,9.805743243243244,0.24394852851119636,0.00018786573533622795,40.3125,1.3548060392761585,0.00017127394622395338,10.994318181818182,-1.3605859734920032,0.00016362312106190066,24.1875,2.4144223644745355,0.00016325594312204192,5.335477941176471,0.4058589167943995,0.00015302011833887117,20.15625,-2.465363706742499,0.0001475832342554565,5.581730769230769,2.5436806424583156,0.00014713601246970772,72.5625,-1.9206524853407696,0.0001453554098591268,10.670955882352942,2.0100756446662453,0.00014490994012306054,0.9994834710743802,-0.4481915091963256,0.00014294251422935475,13.4375,-1.3278811741798964,0.0001427681067915857,12.09375,1.6600452410449673,0.00014103227187821504,6.149364406779662,2.009041995391899,0.00014055016832399157,5.851814516129033,-0.8073602882292181,0.008330494401378122,0.00501165568797376,0.01952,0.00149,15.738025169872717,5.946149834260575,-2.0987933359552873,0.36172555603182666,0.5529722891336065,0.14941951301225667,0.3913700781618702,0.13632627384764906,-2.8548929489348427,0.5831862896972062,0.3625806775676398,0.03434168251955275,2.4299023603191103,5.946149834260575,362.8125,-2.0987933359552873,0.5831862896972062,0.9994834710743802,0.3625806775676398,0.36172555603182666,181.40625,0.5529722891336065,0.3582587139476416,14.5125,-1.1010813550296101,0.31250733263686753,24.1875,2.6797702005857453,0.27744072757494226,7.25625,-1.0755165571622232,0.25017553326266356,12.957589285714286,-1.2545722299503548,0.24588013018130236,90.703125,-3.133710915868081,0.2409796427310084,20.15625,-2.553685102096206,0.236237093444944,120.9375,-0.6582488600653876,0.21683051868634812,10.994318181818182,-0.5852883082685091,0.21358035963798017,36.28125,-2.9150571386805515,0.2112518171463859,13.4375,-0.9092578567351464,0.20020780407243732,9.0703125,0.282702883195531,0.19250807028316896,10.078125,1.1683270443621339,0.19097513640141683,8.638392857142858,-0.8511565121318704,0.1813046533150644,40.3125,1.2339810417802644,0.1801364109776298,4.71185064935065,1.7032527566629285,0.17534547397057185,18.140625,2.338150249206066,0.17253276723761163,4.6514423076923075,2.314394481853646,15.738025169872715,8.721097852803622,31.695,-0.417,0.6247594985166045,0.02000243603869536,-2.8462746682312186,0.01471468768688719,1.9939885418061747,0.001519707441335354,1.8111002542710242,0.0032630287313349052,2.7315995367952435,0.002314312342928487,-2.6729094811698153,0.0007174105254591547,0.16985264147508952,0.02000243603869536,362.8125,-2.8462746682312186,0.01471468768688719,181.40625,1.9939885418061747,0.007353369552799517,10.670955882352942,1.7606236874359398,0.006942367459197528,40.3125,1.3609284481575967,0.006402325363206395,120.9375,2.428093612980101,0.006074682188092601,14.5125,-1.7198866839446199,0.005997813733836921,7.25625,-1.5856252773982944,0.005843822945373826,90.703125,1.2991627205310048,0.00584051642962908,10.078125,0.6102428279699694,0.005393080057506595,72.5625,-2.6477650581782157,0.005097208535612979,8.245738636363637,2.546542179866104,0.004906454597955027,60.46875,2.277464552896785,0.004729322010070115,51.830357142857146,1.756246835380133,0.004524101145707706,9.805743243243244,0.4856380976360648,0.004429582085222639,6.365131578947369,2.3373184290208955,0.004386110360204328,17.276785714285715,-2.4189861610595904,0.004260813389581852,13.4375,-2.021148375976108,0.004127988443355977,5.335477941176471,-0.059044299625318354,0.004067075392651424,5.947745901639345,-2.5269832374236825,0.00381571728841129,5.0390625,-2.5407564263587283,0.6247594985166045,0.05863912697296588,0.758,0.428,0.008107749832519858,0.0030920042046560857,-2.1740276476747633,0.0007850593166598952,1.7180174666817851,3.8110094681154355e-05,0.21582917191065965,8.571182490304277e-05,3.040059867408103,0.00025375873660672297,0.44357340121639777,1.4663887033628555e-05,1.702299073648237,0.0030920042046560857,362.8125,-2.1740276476747633,0.0007850593166598952,181.40625,1.7180174666817851,0.00025375873660672297,0.9994834710743802,0.44357340121639777,0.00021337818694918323,14.5125,-1.1957757647935743,0.00020400334981482806,120.9375,-0.6924022455482277,0.00016985518289161774,7.25625,-1.363332920252456,0.00016711219793910325,10.078125,1.3315640012966525,0.0001598982419611513,24.1875,2.50810913048206,0.0001560430589444884,40.3125,1.2020452143334839,0.000149183874986734,20.15625,-2.6495957718716685,0.0001395114482181521,9.805743243243244,0.04612624785381364,0.00012040238575552844,60.46875,1.7106052249657975,0.00011403757130161025,4.902871621621622,2.679998290756321,0.00010953353924292124,21.341911764705884,-1.1671860986761622,0.00010870221021848382,90.703125,2.5835181096351425,0.00010767920186383406,6.365131578947369,1.4988474028551089,0.00010579313985863811,1.0022444751381216,2.736006537159248,0.00010538023234820486,5.581730769230769,2.436633108705672,0.00010375162261233758,11.703629032258066,-0.19645970540526303,0.00010357647155671975,32.98295454545455,0.7422720190820539,0.008107749832519858,0.004688271256067851,0.01887,0.00205
