case_name,wall_type,opening_type,climate,room1_temp_dc_amplitude,room1_temp_annual_amplitude,room1_temp_annual_phase,room1_temp_semi_annual_amplitude,room1_temp_semi_annual_phase,room1_temp_monthly_amplitude,room1_temp_monthly_phase,room1_temp_weekly_amplitude,room1_temp_weekly_phase,room1_temp_daily_amplitude,room1_temp_daily_phase,room1_temp_semi_daily_amplitude,room1_temp_semi_daily_phase,room1_temp_top1_amplitude,room1_temp_top1_period_days,room1_temp_top1_phase,room1_temp_top2_amplitude,room1_temp_top2_period_days,room1_temp_top2_phase,room1_temp_top3_amplitude,room1_temp_top3_period_days,room1_temp_top3_phase,room1_temp_top4_amplitude,room1_temp_top4_period_days,room1_temp_top4_phase,room1_temp_top5_amplitude,room1_temp_top5_period_days,room1_temp_top5_phase,room1_temp_top6_amplitude,room1_temp_top6_period_days,room1_temp_top6_phase,room1_temp_top7_amplitude,room1_temp_top7_period_days,room1_temp_top7_phase,room1_temp_top8_amplitude,room1_temp_top8_period_days,room1_temp_top8_phase,room1_temp_top9_amplitude,room1_temp_top9_period_days,room1_temp_top9_phase,room1_temp_top10_amplitude,room1_temp_top10_period_days,room1_temp_top10_phase,room1_temp_top11_amplitude,room1_temp_top11_period_days,room1_temp_top11_phase,room1_temp_top12_amplitude,room1_temp_top12_period_days,room1_temp_top12_phase,room1_temp_top13_amplitude,room1_temp_top13_period_days,room1_temp_top13_phase,room1_temp_top14_amplitude,room1_temp_top14_period_days,room1_temp_top14_phase,room1_temp_top15_amplitude,room1_temp_top15_period_days,room1_temp_top15_phase,room1_temp_top16_amplitude,room1_temp_top16_period_days,room1_temp_top16_phase,room1_temp_top17_amplitude,room1_temp_top17_period_days,room1_temp_top17_phase,room1_temp_top18_amplitude,room1_temp_top18_period_days,room1_temp_top18_phase,room1_temp_top19_amplitude,room1_temp_top19_period_days,room1_temp_top19_phase,room1_temp_top20_amplitude,room1_temp_top20_period_days,room1_temp_top20_phase,room1_temp_signal_mean,room1_temp_signal_std,room1_temp_signal_max,room1_temp_signal_min,room1_rh_dc_amplitude,room1_rh_annual_amplitude,room1_rh_annual_phase,room1_rh_semi_annual_amplitude,room1_rh_semi_annual_phase,room1_rh_monthly_amplitude,room1_rh_monthly_phase,room1_rh_weekly_amplitude,room1_rh_weekly_phase,room1_rh_daily_amplitude,room1_rh_daily_phase,room1_rh_semi_daily_amplitude,room1_rh_semi_daily_phase,room1_rh_top1_amplitude,room1_rh_top1_period_days,room1_rh_top1_phase,room1_rh_top2_amplitude,room1_rh_top2_period_days,room1_rh_top2_phase,room1_rh_top3_amplitude,room1_rh_top3_period_days,room1_rh_top3_phase,room1_rh_top4_amplitude,room1_rh_top4_period_days,room1_rh_top4_phase,room1_rh_top5_amplitude,room1_rh_top5_period_days,room1_rh_top5_phase,room1_rh_top6_amplitude,room1_rh_top6_period_days,room1_rh_top6_phase,room1_rh_top7_amplitude,room1_rh_top7_period_days,room1_rh_top7_phase,room1_rh_top8_amplitude,room1_rh_top8_period_days,room1_rh_top8_phase,room1_rh_top9_amplitude,room1_rh_top9_period_days,room1_rh_top9_phase,room1_rh_top10_amplitude,room1_rh_top10_period_days,room1_rh_top10_phase,room1_rh_top11_amplitude,room1_rh_top11_period_days,room1_rh_top11_phase,room1_rh_top12_amplitude,room1_rh_top12_period_days,room1_rh_top12_phase,room1_rh_top13_amplitude,room1_rh_top13_period_days,room1_rh_top13_phase,room1_rh_top14_amplitude,room1_rh_top14_period_days,room1_rh_top14_phase,room1_rh_top15_amplitude,room1_rh_top15_period_days,room1_rh_top15_phase,room1_rh_top16_amplitude,room1_rh_top16_period_days,room1_rh_top16_phase,room1_rh_top17_amplitude,room1_rh_top17_period_days,room1_rh_top17_phase,room1_rh_top18_amplitude,room1_rh_top18_period_days,room1_rh_top18_phase,room1_rh_top19_amplitude,room1_rh_top19_period_days,room1_rh_top19_phase,room1_rh_top20_amplitude,room1_rh_top20_period_days,room1_rh_top20_phase,room1_rh_signal_mean,room1_rh_signal_std,room1_rh_signal_max,room1_rh_signal_min,room2_temp_dc_amplitude,room2_temp_annual_amplitude,room2_temp_annual_phase,room2_temp_semi_annual_amplitude,room2_temp_semi_annual_phase,room2_temp_monthly_amplitude,room2_temp_monthly_phase,room2_temp_weekly_amplitude,room2_temp_weekly_phase,room2_temp_daily_amplitude,room2_temp_daily_phase,room2_temp_semi_daily_amplitude,room2_temp_semi_daily_phase,room2_temp_top1_amplitude,room2_temp_top1_period_days,room2_temp_top1_phase,room2_temp_top2_amplitude,room2_temp_top2_period_days,room2_temp_top2_phase,room2_temp_top3_amplitude,room2_temp_top3_period_days,room2_temp_top3_phase,room2_temp_top4_amplitude,room2_temp_top4_period_days,room2_temp_top4_phase,room2_temp_top5_amplitude,room2_temp_top5_period_days,room2_temp_top5_phase,room2_temp_top6_amplitude,room2_temp_top6_period_days,room2_temp_top6_phase,room2_temp_top7_amplitude,room2_temp_top7_period_days,room2_temp_top7_phase,room2_temp_top8_amplitude,room2_temp_top8_period_days,room2_temp_top8_phase,room2_temp_top9_amplitude,room2_temp_top9_period_days,room2_temp_top9_phase,room2_temp_top10_amplitude,room2_temp_top10_period_days,room2_temp_top10_phase,room2_temp_top11_amplitude,room2_temp_top11_period_days,room2_temp_top11_phase,room2_temp_top12_amplitude,room2_temp_top12_period_days,room2_temp_top12_phase,room2_temp_top13_amplitude,room2_temp_top13_period_days,room2_temp_top13_phase,room2_temp_top14_amplitude,room2_temp_top14_period_days,room2_temp_top14_phase,room2_temp_top15_amplitude,room2_temp_top15_period_days,room2_temp_top15_phase,room2_temp_top16_amplitude,room2_temp_top16_period_days,room2_temp_top16_phase,room2_temp_top17_amplitude,room2_temp_top17_period_days,room2_temp_top17_phase,room2_temp_top18_amplitude,room2_temp_top18_period_days,room2_temp_top18_phase,room2_temp_top19_amplitude,room2_temp_top19_period_days,room2_temp_top19_phase,room2_temp_top20_amplitude,room2_temp_top20_period_days,room2_temp_top20_phase,room2_temp_signal_mean,room2_temp_signal_std,room2_temp_signal_max,room2_temp_signal_min,room2_rh_dc_amplitude,room2_rh_annual_amplitude,room2_rh_annual_phase,room2_rh_semi_annual_amplitude,room2_rh_semi_annual_phase,room2_rh_monthly_amplitude,room2_rh_monthly_phase,room2_rh_weekly_amplitude,room2_rh_weekly_phase,room2_rh_daily_amplitude,room2_rh_daily_phase,room2_rh_semi_daily_amplitude,room2_rh_semi_daily_phase,room2_rh_top1_amplitude,room2_rh_top1_period_days,room2_rh_top1_phase,room2_rh_top2_amplitude,room2_rh_top2_period_days,room2_rh_top2_phase,room2_rh_top3_amplitude,room2_rh_top3_period_days,room2_rh_top3_phase,room2_rh_top4_amplitude,room2_rh_top4_period_days,room2_rh_top4_phase,room2_rh_top5_amplitude,room2_rh_top5_period_days,room2_rh_top5_phase,room2_rh_top6_amplitude,room2_rh_top6_period_days,room2_rh_top6_phase,room2_rh_top7_amplitude,room2_rh_top7_period_days,room2_rh_top7_phase,room2_rh_top8_amplitude,room2_rh_top8_period_days,room2_rh_top8_phase,room2_rh_top9_amplitude,room2_rh_top9_period_days,room2_rh_top9_phase,room2_rh_top10_amplitude,room2_rh_top10_period_days,room2_rh_top10_phase,room2_rh_top11_amplitude,room2_rh_top11_period_days,room2_rh_top11_phase,room2_rh_top12_amplitude,room2_rh_top12_period_days,room2_rh_top12_phase,room2_rh_top13_amplitude,room2_rh_top13_period_days,room2_rh_top13_phase,room2_rh_top14_amplitude,room2_rh_top14_period_days,room2_rh_top14_phase,room2_rh_top15_amplitude,room2_rh_top15_period_days,room2_rh_top15_phase,room2_rh_top16_amplitude,room2_rh_top16_period_days,room2_rh_top16_phase,room2_rh_top17_amplitude,room2_rh_top17_period_days,room2_rh_top17_phase,room2_rh_top18_amplitude,room2_rh_top18_period_days,room2_rh_top18_phase,room2_rh_top19_amplitude,room2_rh_top19_period_days,room2_rh_top19_phase,room2_rh_top20_amplitude,room2_rh_top20_period_days,room2_rh_top20_phase,room2_rh_signal_mean,room2_rh_signal_std,room2_rh_signal_max,room2_rh_signal_min
w01-base_o03-high_kyoto,w01-base,o03-high,kyoto,9.176798810460085,9.176798810460085,0.0,3.019387533836958,1.2590227076106826,0.6565672827495614,0.9537087987081769,0.19206754967056944,-0.1338041071568745,1.700864924724858,-2.985109874019043,0.38345860615644206,-1.9205730879948533,3.019387533836958,141.27777777777777,1.2590227076106826,1.700864924724858,1.0019700551615445,-2.985109874019043,1.2881963292079206,70.63888888888889,1.4093148022670945,1.0200938962684476,47.092592592592595,1.5629598206108146,0.8394255655617348,0.9949139280125195,-0.1573133800451171,0.6565672827495614,28.255555555555556,0.9537087987081769,0.6079216255477112,15.697530864197528,1.3453346832761461,0.6038480155151964,14.127777777777778,-3.1341894246244224,0.579309801720327,35.31944444444444,1.4830668777369294,0.5038184212894945,20.18253968253968,1.7306889174892948,0.4922291850801536,12.843434343434344,0.7232111418891677,0.4494514969150144,3.005910165484633,1.586092920210452,0.4324710638272362,4.557347670250896,2.61501293488586,0.42469310769511665,10.09126984126984,2.162279817974943,0.39698549780513603,17.65972222222222,1.3917759094427244,0.38980398578474673,11.773148148148149,2.608262135017351,0.38345860615644206,0.4992147624656459,-1.9205730879948533,0.37525761552340514,1.009126984126984,2.738502078537368,0.34827577673815135,4.281144781144781,1.309411330493988,0.3163834547552272,5.651111111111111,-2.217536058660075,9.176798810460086,6.529883987203115,28.888,-2.395,0.6213372001572943,0.6213372001572943,0.0,0.014570505448047303,-1.1874614926171119,0.006884575181421563,-1.5626158172973539,0.003270083270308835,-2.4481960763939155,0.07155152129109225,0.2743445216050995,0.017374914183588053,1.264437455063811,0.07155152129109225,1.0019700551615445,0.2743445216050995,0.03677230785348447,0.9949139280125195,3.070556660520706,0.01776227772308376,5.433760683760684,-2.154264219072251,0.01744336834598116,5.651111111111111,2.8999797220630597,0.017374914183588053,0.4992147624656459,1.264437455063811,0.01680074564552767,15.697530864197528,0.6473650786660733,0.016797429818000094,10.09126984126984,2.0912097538868797,0.016233091447461778,10.867521367521368,0.054537608496424285,0.01588349130675909,14.127777777777778,3.033922499765326,0.014570505448047303,141.27777777777777,-1.1874614926171119,0.014322605128823275,3.924382716049382,-0.8861813732877611,0.014084963002059067,17.65972222222222,-2.044309164986846,0.013147492338694023,1.009126984126984,-0.3301484852310388,0.01288093689246808,8.31045751633987,-1.2995944829427897,0.012488198335180601,5.04563492063492,-1.7765858006321995,0.012366608196603403,0.9879564879564879,-2.363840464501718,0.012168447804194743,1.4716435185185186,-1.562011863871719,0.01182460411757084,1.989827856025039,-0.06991650622734914,0.011673141039341056,4.871647509578544,-0.3249153062377999,0.01136832973572172,3.7178362573099415,1.450636547598109,0.6213372001572945,0.1811733289104116,0.96,0.13,9.160624360990955,9.160624360990955,0.0,3.0132063783371916,1.2474360466933585,0.6436613846099942,0.8914859158901651,0.16828832103828667,-0.45510345226714216,0.7140660979469393,1.8723958534839853,0.06264169198423865,2.3474249998289802,3.0132063783371916,141.27777777777777,1.2474360466933585,1.286972471424146,70.63888888888889,1.3924418305430015,1.0181816177900351,47.092592592592595,1.5373873119803079,0.7140660979469393,1.0019700551615445,1.8723958534839853,0.6436613846099942,28.255555555555556,0.8914859158901651,0.6261276109322017,14.127777777777778,3.009937518363487,0.6128252862397237,15.697530864197528,1.2400401644734995,0.5747487187403018,35.31944444444444,1.4442799752165647,0.501798958218023,20.18253968253968,1.6627813211954439,0.4679042196935842,12.843434343434344,0.5801427117372467,0.44048519046990386,10.09126984126984,2.010513881897907,0.39884145611360006,4.557347670250896,2.160585822456424,0.3943287718977595,11.773148148148149,2.4617932247790946,0.38438495203047446,17.65972222222222,1.2946114568927152,0.3843494020356526,3.005910165484633,0.9879972741607084,0.333975781799625,5.651111111111111,-2.6283658494844033,0.32561027568557294,0.9949139280125195,-1.6093174463236157,0.3250787897304191,6.421717171717172,3.0447109065645885,0.31814502568751596,4.281144781144781,0.8948544635826101,0.247421051341415,6.142512077294686,0.2972672950328223,9.160624360990955,5.773353291650247,25.0,-0.563,0.6046721392056624,0.6046721392056624,0.0,0.01531164786368149,-1.532649163165235,0.004090787227547987,-2.5663254153186204,0.00047600657940449493,1.1087564092302353,0.0013581994176766318,0.19583343676660447,0.0005621311952202848,0.7837472015656747,0.01531164786368149,141.27777777777777,-1.532649163165235,0.00973108935052985,47.092592592592595,1.8815896660434621,0.009459352191581075,14.127777777777778,2.060333683004133,0.00928630664455041,15.697530864197528,0.04317725682373258,0.009102379015656184,70.63888888888889,1.0489687631553275,0.008251768462179211,10.09126984126984,1.2133094521759373,0.007052887195612616,10.867521367521368,-0.7212138058382889,0.006693530951593831,23.546296296296298,-0.5387476765447294,0.006419288290040134,17.65972222222222,-2.740812151451004,0.005800879853534151,20.18253968253968,2.120343005770954,0.005311239601706317,35.31944444444444,-2.4516560810122994,0.004527474244167045,8.82986111111111,2.134908185464558,0.004501059585589606,8.31045751633987,-2.716597415919391,0.0044535334494613275,5.433760683760684,3.069767595372766,0.004334265581575469,5.651111111111111,2.112510455696904,0.004090787227547987,28.255555555555556,-2.5663254153186204,0.0037031297781856365,7.435672514619883,-1.5092546983798278,0.0036523572094036773,6.421717171717172,2.404449567729906,0.0036275756193529006,11.773148148148149,-3.0483985355586154,0.003527730220463101,12.843434343434344,1.924379132056773,0.6046721392056625,0.04765648064934639,0.709,0.422
