,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2022/04/01 00:00,10.9,0.89,0.00721,25.0,0.5,0.00988,
2022/04/01 00:10,10.705,0.893,0.00714,10.25,0.563,0.00435,
2022/04/01 00:20,10.488,0.897,0.00706,10.189,0.578,0.00444,
2022/04/01 00:30,10.272,0.9,0.00699,10.174,0.579,0.00445,
2022/04/01 00:40,10.055,0.903,0.00691,10.173,0.579,0.00445,
2022/04/01 00:50,9.838,0.907,0.00683,10.184,0.58,0.00446,
2022/04/01 01:00,9.622,0.91,0.00676,10.205,0.58,0.00447,
2022/04/01 01:10,9.45,0.91,0.00668,10.232,0.581,0.00448,
2022/04/01 01:20,9.283,0.91,0.00661,10.263,0.581,0.00449,
2022/04/01 01:30,9.117,0.91,0.00654,10.294,0.581,0.0045,
2022/04/01 01:40,8.95,0.91,0.00646,10.323,0.581,0.00451,
2022/04/01 01:50,8.783,0.91,0.00639,10.348,0.581,0.00452,
2022/04/01 02:00,8.617,0.91,0.00631,10.369,0.582,0.00453,
2022/04/01 02:10,8.345,0.916,0.00624,10.381,0.582,0.00453,
2022/04/01 02:20,8.062,0.923,0.00616,10.387,0.582,0.00454,
2022/04/01 02:30,7.778,0.93,0.00609,10.387,0.582,0.00454,
2022/04/01 02:40,7.495,0.936,0.00601,10.38,0.583,0.00454,
2022/04/01 02:50,7.212,0.943,0.00594,10.368,0.583,0.00453,
2022/04/01 03:00,6.928,0.949,0.00587,10.349,0.583,0.00453,
2022/04/01 03:10,6.795,0.949,0.00581,10.327,0.583,0.00453,
2022/04/01 03:20,6.678,0.947,0.00575,10.301,0.583,0.00452,
2022/04/01 03:30,6.562,0.946,0.00569,10.269,0.583,0.00451,
2022/04/01 03:40,6.445,0.944,0.00564,10.231,0.583,0.0045,
2022/04/01 03:50,6.328,0.942,0.00558,10.188,0.583,0.00448,
2022/04/01 04:00,6.212,0.94,0.00553,10.139,0.583,0.00447,
2022/04/01 04:10,5.99,0.942,0.00545,10.084,0.583,0.00445,
2022/04/01 04:20,5.757,0.944,0.00537,10.023,0.583,0.00444,
2022/04/01 04:30,5.523,0.946,0.0053,9.959,0.583,0.00442,
2022/04/01 04:40,5.29,0.947,0.00522,9.891,0.583,0.0044,
