Frequency (Hz),Period (Day),Amplitude,Phase (radians)
0.0,inf,0.6296027970697367,0.0
3.1712808803475726e-08,364.9652777777777,0.021711514947399365,2.132273349032419
6.342561760695145e-08,182.48263888888886,0.009055985396664943,-1.4245224538297483
9.513842641042718e-08,121.6550925925926,0.004427649895947494,-2.961530693919964
1.268512352139029e-07,91.24131944444443,0.006586721520231553,1.243503559918005
1.5856404401737864e-07,72.99305555555554,0.0069835982341030075,2.218641308659764
1.9027685282085436e-07,60.8275462962963,0.0019151488854799047,-0.8074956037106553
2.2198966162433007e-07,52.13789682539682,0.0048084445788407855,2.8028852319337254
2.537024704278058e-07,45.620659722222214,0.0009167659406116846,1.0622770813636861
2.8541527923128155e-07,40.55169753086419,0.003678364387135248,-0.36243006187831317
3.171280880347573e-07,36.49652777777777,0.0012803664281094817,-2.4852423406983273
3.48840896838233e-07,33.17866161616161,0.0038986346491349734,0.84829089405467
3.805537056417087e-07,30.41377314814815,0.0012848706607743255,2.157355948783178
4.1226651444518446e-07,28.074252136752136,0.0018649529727620907,2.036875827255125
4.4397932324866014e-07,26.06894841269841,0.001148010421792182,1.138597366595073
4.756921320521359e-07,24.33101851851852,0.0011808282604498918,1.6536449622579563
5.074049408556116e-07,22.810329861111107,0.0011360653650471736,-1.3129891348568703
5.391177496590873e-07,21.468545751633986,0.001508105433629941,2.6303246149717356
5.708305584625631e-07,20.275848765432094,0.0021110497972339137,1.5315504623178071
6.025433672660388e-07,19.208698830409354,0.00010492206517198305,1.6489094510634257
6.342561760695146e-07,18.248263888888886,0.0004855224255476221,1.6221579414398921
6.659689848729903e-07,17.37929894179894,0.0023221476276334063,2.247131281083803
6.97681793676466e-07,16.589330808080806,0.0008271624566305837,2.3082231919338136
7.293946024799417e-07,15.868055555555554,0.0020052728764712734,0.7191736273768737
7.611074112834174e-07,15.206886574074074,0.000978123625138611,-2.371921394140233
7.928202200868931e-07,14.598611111111111,0.0019406768018803279,2.9838870408148024
8.245330288903689e-07,14.037126068376068,0.0007791648214262537,2.0593482850328733
8.562458376938446e-07,13.517232510288064,0.001065136959764755,-0.32533107668072386
8.879586464973203e-07,13.034474206349206,0.0011770116411931994,1.461091447688437
9.196714553007961e-07,12.58500957854406,0.0012646256721810776,1.3172878378047892
9.513842641042718e-07,12.16550925925926,0.0013611939380574385,-1.5296503570489675
9.830970729077476e-07,11.773073476702507,0.001521343789164995,1.803904526560526
1.0148098817112232e-06,11.405164930555554,0.0006906141494757938,0.5784355566138732
1.046522690514699e-06,11.059553872053872,0.001057455333573557,2.176778186858694
1.0782354993181746e-06,10.734272875816993,0.0028645456204581723,-1.0643931885082831
1.1099483081216505e-06,10.427579365079364,0.0019098763692771002,2.0357659637663446
1.1416611169251262e-06,10.137924382716047,0.00177955590386047,1.2312785525979326
1.1733739257286019e-06,9.863926426426426,0.0008436241152656207,-0.9498934693414774
1.2050867345320776e-06,9.604349415204677,0.0011733931134922833,1.624634924186922
1.2367995433355533e-06,9.358084045584045,0.0005365542088140823,0.4774642869714859
1.2685123521390292e-06,9.124131944444443,0.0012377751347644014,2.48474838113305
1.3002251609425048e-06,8.901592140921409,0.00045685767353758103,2.2579000626659687
1.3319379697459805e-06,8.68964947089947,0.00041683644095378853,2.970303155684203
1.3636507785494562e-06,8.487564599483203,0.0009892150754703616,-0.31444722764695143
1.395363587352932e-06,8.294665404040403,0.0011119888865686457,2.8699944401427735
1.4270763961564076e-06,8.11033950617284,8.576264368258165e-05,-2.41115790411549
1.4587892049598835e-06,7.934027777777777,0.0005325843024683404,0.08048523277499399
1.4905020137633592e-06,7.76521867612293,0.0005660173960208962,1.6079831783987197
1.5222148225668349e-06,7.603443287037037,0.0010264746683298757,1.5241328895780886
1.5539276313703106e-06,7.448270975056689,0.00119194532795092,-1.4202128471736515
1.5856404401737862e-06,7.299305555555556,0.00144506151114691,2.2056069636283744
1.6173532489772621e-06,7.156181917211328,0.0002923145273859305,-1.9590270053368881
1.6490660577807378e-06,7.018563034188034,0.0006685218620889857,-2.7902727921940813
1.6807788665842135e-06,6.886137316561845,0.0005822141918498713,-0.38369085207473785
1.7124916753876892e-06,6.758616255144032,0.00016679791801561426,1.4140773396360258
1.7442044841911649e-06,6.635732323232323,0.000261265846459037,-0.6823810194956733
1.7759172929946406e-06,6.517237103174603,0.0005032980762393156,0.35954121837983427
1.8076301017981165e-06,6.402899610136452,0.0015856811060287904,2.193446784363887
1.8393429106015922e-06,6.29250478927203,0.0003481733303924549,2.321611967635504
1.8710557194050678e-06,6.185852165725047,0.00026462529911148964,-2.0541591894743867
1.9027685282085435e-06,6.08275462962963,0.000752097910031116,0.4626682503975487
1.9344813370120192e-06,5.983037340619307,0.0004654462554874203,-2.9608359837744005
1.966194145815495e-06,5.8865367383512535,0.0003561127827452596,-1.8255587479527209
1.9979069546189706e-06,5.793099647266314,0.0005919784992283916,-0.6074719983012227
2.0296197634224465e-06,5.702582465277777,0.0003936993049922212,1.71208930056804
2.0613325722259224e-06,5.614850427350426,0.0008772844354538186,1.733397105444092
2.093045381029398e-06,5.529776936026936,0.00028509948308786477,-0.9048851563277046
2.1247581898328738e-06,5.44724295190713,0.0003720138903467997,3.0386475728649445
2.1564709986363492e-06,5.3671364379084965,0.0008982087153042345,1.6916710673641973
2.188183807439825e-06,5.289351851851851,0.0001861308124300112,-1.9547916482102852
2.219896616243301e-06,5.213789682539682,0.0004968118494735726,2.079418482210032
2.2516094250467765e-06,5.140356025039123,0.0003125182336931237,-0.2803377607212235
2.2833222338502524e-06,5.068962191358024,0.0006125700072771637,-0.9176628722326294
2.315035042653728e-06,4.999524353120243,0.0008969118269821485,1.4930483808745239
2.3467478514572038e-06,4.931963213213213,0.0004862029596135882,1.4033366923254373
2.3784606602606797e-06,4.866203703703703,0.0004600680335256512,-1.8321898094096811
2.410173469064155e-06,4.802174707602338,0.0004354990757302585,1.0029281548284341
2.441886277867631e-06,4.739808802308802,0.000302400062035057,2.8589279379334225
2.4735990866711065e-06,4.679042022792022,0.0004431339368006722,2.0055662021129264
2.5053118954745824e-06,4.6198136427566805,5.7635988186655916e-05,-0.29653549756871955
2.5370247042780583e-06,4.562065972222221,0.00029810172616606044,-2.518203363796806
2.568737513081534e-06,4.505744170096022,0.0009041422063255584,1.481767741595471
2.6004503218850097e-06,4.450796070460704,0.00024381273642745918,1.0130460002512955
2.632163130688485e-06,4.397172021419009,0.00019330362111635594,-0.5506606826889174
2.663875939491961e-06,4.344824735449735,0.00024885270447950217,-2.719508474322504
2.6955887482954365e-06,4.293709150326798,0.0007337675919874296,0.7979303858626838
2.7273015570989124e-06,4.243782299741602,7.362087257512114e-05,-0.09180384888997312
2.7590143659023883e-06,4.19500319284802,0.0003289239541365726,1.0430474071064841
2.790727174705864e-06,4.1473327020202015,0.00045367361237211545,0.2880466639190322
2.8224399835093397e-06,4.100733458177278,0.0001469426266287151,0.5842447061743979
2.854152792312815e-06,4.05516975308642,0.00031534280707401664,0.6496113290895215
2.885865601116291e-06,4.010607448107448,0.00037082931751846897,1.7316977929240798
2.917578409919767e-06,3.9670138888888884,0.0003576222687951879,0.3099211653180757
2.9492912187232425e-06,3.924357825567503,0.0004880574754059698,-2.600678877911001
2.9810040275267184e-06,3.882609338061465,0.0002150388879887962,0.14572606736671442
3.012716836330194e-06,3.841739766081871,0.00029948309381181673,0.6969894970583699
3.0444296451336697e-06,3.8017216435185186,0.000125872823934104,3.1129497212697728
3.0761424539371456e-06,3.7625286368843067,0.00041678357635032385,2.246531902574599
3.107855262740621e-06,3.7241354875283443,0.0005115667288701609,1.1460565250323163
3.139568071544097e-06,3.6865179573512905,0.00011318653713505133,-1.4143821464730335
3.1712808803475725e-06,3.649652777777778,0.0002715542348178891,2.4799541999753285
3.2029936891510484e-06,3.613517601760176,0.00013064420091661352,0.5319721605939391
3.2347064979545243e-06,3.578090958605664,0.00027969880366514967,-0.8267706886169013
3.2664193067579997e-06,3.5433522114347356,0.00026992711251849695,1.6624300048126621
3.2981321155614756e-06,3.509281517094017,0.00024064543042554983,0.2754104382819434
3.329844924364951e-06,3.475859788359788,0.00042514727535066654,2.919327904442006
3.361557733168427e-06,3.4430686582809225,0.0004184627185215227,1.5498389281593365
3.393270541971903e-06,3.4108904465212873,0.00015554857078592063,-3.081360629645873
