,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2020/04/01 00:00,10.9,0.89,0.00721,25.0,0.5,0.00988,
2020/04/01 00:10,10.705,0.893,0.00714,10.2,0.549,0.00422,
2020/04/01 00:20,10.488,0.897,0.00706,10.129,0.564,0.00432,
2020/04/01 00:30,10.272,0.9,0.00699,10.111,0.565,0.00432,
2020/04/01 00:40,10.055,0.903,0.00691,10.105,0.565,0.00432,
2020/04/01 00:50,9.838,0.907,0.00683,10.11,0.565,0.00432,
2020/04/01 01:00,9.622,0.91,0.00676,10.123,0.565,0.00433,
2020/04/01 01:10,9.45,0.91,0.00668,10.142,0.566,0.00433,
2020/04/01 01:20,9.283,0.91,0.00661,10.165,0.566,0.00434,
2020/04/01 01:30,9.117,0.91,0.00654,10.191,0.566,0.00435,
2020/04/01 01:40,8.95,0.91,0.00646,10.216,0.566,0.00436,
2020/04/01 01:50,8.783,0.91,0.00639,10.24,0.566,0.00437,
2020/04/01 02:00,8.617,0.91,0.00631,10.263,0.566,0.00437,
2020/04/01 02:10,8.345,0.916,0.00624,10.282,0.566,0.00438,
2020/04/01 02:20,8.062,0.923,0.00616,10.298,0.566,0.00438,
2020/04/01 02:30,7.778,0.93,0.00609,10.31,0.566,0.00439,
2020/04/01 02:40,7.495,0.936,0.00601,10.318,0.566,0.00439,
2020/04/01 02:50,7.212,0.943,0.00594,10.322,0.566,0.00439,
2020/04/01 03:00,6.928,0.949,0.00587,10.322,0.566,0.00439,
2020/04/01 03:10,6.795,0.949,0.00581,10.318,0.566,0.00439,
2020/04/01 03:20,6.678,0.947,0.00575,10.31,0.566,0.00439,
2020/04/01 03:30,6.562,0.946,0.00569,10.297,0.566,0.00439,
2020/04/01 03:40,6.445,0.944,0.00564,10.28,0.566,0.00438,
2020/04/01 03:50,6.328,0.942,0.00558,10.258,0.566,0.00437,
2020/04/01 04:00,6.212,0.94,0.00553,10.232,0.566,0.00437,
2020/04/01 04:10,5.99,0.942,0.00545,10.201,0.566,0.00436,
2020/04/01 04:20,5.757,0.944,0.00537,10.166,0.566,0.00435,
2020/04/01 04:30,5.523,0.946,0.0053,10.129,0.566,0.00434,
2020/04/01 04:40,5.29,0.947,0.00522,10.088,0.566,0.00432,
2020/04/01 04:50,5.057,0.949,0.00514,10.044,0.566,0.00431,
2020/04/01 05:00,4.823,0.95,0.00507,9.997,0.566,0.0043,
2020/04/01 05:10,4.65,0.943,0.00497,9.947,0.566,0.00428,
2020/04/01 05:20,4.483,0.935,0.00487,9.894,0.566,0.00426,
2020/04/01 05:30,4.317,0.927,0.00477,9.838,0.566,0.00425,
2020/04/01 05:40,4.15,0.919,0.00467,9.779,0.566,0.00423,
2020/04/01 05:50,3.983,0.91,0.00457,9.716,0.565,0.00421,
2020/04/01 06:00,3.817,0.901,0.00447,9.651,0.565,0.00419,
2020/04/01 06:10,3.95,0.894,0.00448,9.584,0.565,0.00417,
2020/04/01 06:20,4.117,0.887,0.0045,9.516,0.565,0.00415,
2020/04/01 06:30,4.283,0.88,0.00452,9.445,0.565,0.00413,
2020/04/01 06:40,4.45,0.874,0.00454,9.372,0.565,0.00411,
2020/04/01 06:50,4.617,0.867,0.00456,9.298,0.565,0.00409,
2020/04/01 07:00,4.783,0.861,0.00457,9.222,0.565,0.00407,
2020/04/01 07:10,5.19,0.83,0.00454,9.148,0.565,0.00405,
2020/04/01 07:20,5.623,0.798,0.0045,9.076,0.565,0.00403,
2020/04/01 07:30,6.057,0.768,0.00446,9.005,0.564,0.004,
2020/04/01 07:40,6.49,0.738,0.00442,8.936,0.564,0.00398,
2020/04/01 07:50,6.923,0.71,0.00437,8.869,0.564,0.00396,
2020/04/01 08:00,7.357,0.683,0.00433,8.806,0.564,0.00395,
2020/04/01 08:10,7.85,0.637,0.00418,8.747,0.563,0.00393,
2020/04/01 08:20,8.35,0.592,0.00402,8.692,0.563,0.00391,
2020/04/01 08:30,8.85,0.549,0.00385,8.641,0.563,0.00389,
2020/04/01 08:40,9.35,0.508,0.00369,8.595,0.562,0.00388,
2020/04/01 08:50,9.85,0.47,0.00353,8.554,0.562,0.00386,
2020/04/01 09:00,10.35,0.434,0.00336,8.517,0.561,0.00385,
2020/04/01 09:10,10.775,0.403,0.00322,8.485,0.561,0.00384,
2020/04/01 09:20,11.192,0.374,0.00307,8.457,0.56,0.00383,
2020/04/01 09:30,11.608,0.347,0.00293,8.434,0.56,0.00382,
2020/04/01 09:40,12.025,0.321,0.00278,8.415,0.559,0.00381,
2020/04/01 09:50,12.442,0.296,0.00264,8.401,0.559,0.00381,
2020/04/01 10:00,12.858,0.272,0.00249,8.391,0.559,0.0038,
2020/04/01 10:10,13.2,0.262,0.00245,8.385,0.558,0.0038,
2020/04/01 10:20,13.533,0.253,0.00242,8.384,0.558,0.0038,
2020/04/01 10:30,13.867,0.245,0.00239,8.387,0.558,0.00379,
2020/04/01 10:40,14.2,0.236,0.00236,8.394,0.558,0.00379,
2020/04/01 10:50,14.533,0.228,0.00233,8.405,0.557,0.0038,
2020/04/01 11:00,14.867,0.221,0.0023,8.422,0.557,0.0038,
2020/04/01 11:10,14.99,0.223,0.00234,8.441,0.557,0.0038,
2020/04/01 11:20,15.09,0.227,0.00239,8.466,0.557,0.00381,
2020/04/01 11:30,15.19,0.23,0.00245,8.495,0.557,0.00382,
2020/04/01 11:40,15.29,0.233,0.0025,8.53,0.557,0.00383,
2020/04/01 11:50,15.39,0.236,0.00255,8.569,0.557,0.00384,
2020/04/01 12:00,15.49,0.24,0.0026,8.613,0.557,0.00385,
