Frequency (Hz),Period (Day),Amplitude,Phase (radians)
0.0,inf,0.651558919227476,0.0
3.1712808803475726e-08,364.9652777777777,0.010857191615192666,3.0435140603422495
6.342561760695145e-08,182.48263888888886,0.0178083753688629,2.074911602460577
9.513842641042718e-08,121.6550925925926,0.005828139729866635,0.12459362548327474
1.268512352139029e-07,91.24131944444443,0.007121989705895879,2.053688818480439
1.5856404401737864e-07,72.99305555555554,0.0034337075457723104,2.1622338943389163
1.9027685282085436e-07,60.8275462962963,0.007388280589445797,2.8218615477008027
2.2198966162433007e-07,52.13789682539682,0.00537020259449359,1.4836658275724104
2.537024704278058e-07,45.620659722222214,0.005539300947713498,1.859495525558686
2.8541527923128155e-07,40.55169753086419,0.0044377050437438064,1.867181311043497
3.171280880347573e-07,36.49652777777777,0.002374789743816496,1.6969593203875344
3.48840896838233e-07,33.17866161616161,0.0040834917821549075,0.036010644099598074
3.805537056417087e-07,30.41377314814815,0.0005715804328584347,0.12078739072386242
4.1226651444518446e-07,28.074252136752136,0.007231804662758912,2.1092105039648645
4.4397932324866014e-07,26.06894841269841,0.0017581904307298886,1.5418987125245553
4.756921320521359e-07,24.33101851851852,0.0034835907796880805,2.97055441302294
5.074049408556116e-07,22.810329861111107,0.002923129440800339,0.9398191225064558
5.391177496590873e-07,21.468545751633986,0.002806214471795926,1.0020810550224426
5.708305584625631e-07,20.275848765432094,0.0024117316616795695,-0.854271834595839
6.025433672660388e-07,19.208698830409354,0.002532280787693825,1.649573770990517
6.342561760695146e-07,18.248263888888886,0.005489570308481859,-3.046044194934653
6.659689848729903e-07,17.37929894179894,0.0018560021678447674,-1.287543044948698
6.97681793676466e-07,16.589330808080806,0.0029117662032863752,2.4219742902550876
7.293946024799417e-07,15.868055555555554,0.002454326541213131,3.0054816535507745
7.611074112834174e-07,15.206886574074074,0.0033546771237729393,0.7429486911633404
7.928202200868931e-07,14.598611111111111,0.0017294982738910842,2.615104828811742
8.245330288903689e-07,14.037126068376068,0.0013748626706855968,2.1881365463447646
8.562458376938446e-07,13.517232510288064,0.0024534775532356226,0.7319710933426079
8.879586464973203e-07,13.034474206349206,0.003980083540450674,2.373614870021609
9.196714553007961e-07,12.58500957854406,0.0013612107391103444,-1.9363074420662532
9.513842641042718e-07,12.16550925925926,0.004202229240586697,1.4497742459172556
9.830970729077476e-07,11.773073476702507,0.0016866618322561014,1.00825222028121
1.0148098817112232e-06,11.405164930555554,0.0009186545682989925,0.045850197206450234
1.046522690514699e-06,11.059553872053872,0.002142435740533486,2.483175438415075
1.0782354993181746e-06,10.734272875816993,0.0030561514550551173,1.919576959026804
1.1099483081216505e-06,10.427579365079364,0.0017530594145374306,2.4709886582644205
1.1416611169251262e-06,10.137924382716047,0.005475947865418314,2.5498675623271887
1.1733739257286019e-06,9.863926426426426,0.003280011286101374,1.3247509411932503
1.2050867345320776e-06,9.604349415204677,0.0032443726269713986,3.1320497963623692
1.2367995433355533e-06,9.358084045584045,0.0013067135649148488,2.2407020387466017
1.2685123521390292e-06,9.124131944444443,0.0015714227331969609,2.958082453047898
1.3002251609425048e-06,8.901592140921409,0.0027578679443173194,2.8391144068428846
1.3319379697459805e-06,8.68964947089947,0.0024751278533705237,1.6528337913242848
1.3636507785494562e-06,8.487564599483203,0.0006131312325582147,2.3861762244500406
1.395363587352932e-06,8.294665404040403,0.0053615898639453605,0.18628143804531336
1.4270763961564076e-06,8.11033950617284,0.0026262262187299224,-2.558233764105653
1.4587892049598835e-06,7.934027777777777,0.003798738435743753,1.3700078911226778
1.4905020137633592e-06,7.76521867612293,0.0030843841607153867,1.7233998333199043
1.5222148225668349e-06,7.603443287037037,0.0009560515763053837,-0.31045449070514625
1.5539276313703106e-06,7.448270975056689,0.004652923072300957,1.9926030903529706
1.5856404401737862e-06,7.299305555555556,0.0036566091814786996,-0.6713793272391816
1.6173532489772621e-06,7.156181917211328,0.0025552058845790824,2.2497244262103124
1.6490660577807378e-06,7.018563034188034,0.0012855462178180705,-1.1134231829161103
1.6807788665842135e-06,6.886137316561845,0.0010313732726443948,2.2048342133513823
1.7124916753876892e-06,6.758616255144032,0.0013637954945646881,0.5804318687544465
1.7442044841911649e-06,6.635732323232323,0.0012349081681076303,-2.8885097818304124
1.7759172929946406e-06,6.517237103174603,0.0002696408160976984,1.4281407002338826
1.8076301017981165e-06,6.402899610136452,0.0023094003370504493,0.6339706997863275
1.8393429106015922e-06,6.29250478927203,0.001970774277184298,0.352777261133533
1.8710557194050678e-06,6.185852165725047,0.0017555761350183626,-1.1361279431894218
1.9027685282085435e-06,6.08275462962963,0.002451989033538926,1.3341902705948256
1.9344813370120192e-06,5.983037340619307,0.0013315522396040568,-1.3213287631442532
1.966194145815495e-06,5.8865367383512535,0.002214221632218731,1.0745294250445743
1.9979069546189706e-06,5.793099647266314,0.0038435717035920284,1.7068512964448876
2.0296197634224465e-06,5.702582465277777,0.00044758143335131535,-1.783689093081595
2.0613325722259224e-06,5.614850427350426,0.0019184725916522683,1.7430639985879683
2.093045381029398e-06,5.529776936026936,0.0014374389492244825,-0.05959239256571925
2.1247581898328738e-06,5.44724295190713,0.0006399029166835266,-0.44356035027973484
2.1564709986363492e-06,5.3671364379084965,0.0006239187769388968,2.627967679975376
2.188183807439825e-06,5.289351851851851,0.001689919668503883,2.834342199578863
2.219896616243301e-06,5.213789682539682,0.0016020873612057175,0.4095393010471522
2.2516094250467765e-06,5.140356025039123,0.0029186276093073585,2.9268567099784892
2.2833222338502524e-06,5.068962191358024,0.0022748773734641336,-0.43671115001956207
2.315035042653728e-06,4.999524353120243,0.0016372919112583857,2.225149690246065
2.3467478514572038e-06,4.931963213213213,0.0007952411586913525,-1.734696057353794
2.3784606602606797e-06,4.866203703703703,0.0005219263670403979,2.658370213129957
2.410173469064155e-06,4.802174707602338,0.0014522714360765622,1.8453802365936878
2.441886277867631e-06,4.739808802308802,0.0005843420193388662,2.1577064696867874
2.4735990866711065e-06,4.679042022792022,0.0015622544474597037,0.019462417816305633
2.5053118954745824e-06,4.6198136427566805,0.0022818437591267263,1.5456051113222562
2.5370247042780583e-06,4.562065972222221,0.0018424239111501635,0.08676409319617888
2.568737513081534e-06,4.505744170096022,0.0017853536184242896,-1.977655809214732
2.6004503218850097e-06,4.450796070460704,0.0018167830932751456,1.9362902075577155
2.632163130688485e-06,4.397172021419009,0.0012280927054756274,-1.5932558246616833
2.663875939491961e-06,4.344824735449735,0.0009720841333043617,-1.3210027241202604
2.6955887482954365e-06,4.293709150326798,0.0003233544065981227,-1.4429124241358204
2.7273015570989124e-06,4.243782299741602,0.0032129085044562684,1.9759544203240855
2.7590143659023883e-06,4.19500319284802,0.0014102542988923994,-2.992037066111363
2.790727174705864e-06,4.1473327020202015,0.00244221617928796,0.4140328280862422
2.8224399835093397e-06,4.100733458177278,0.00033879675176333587,0.0484200705738831
2.854152792312815e-06,4.05516975308642,0.0014539932290387777,1.9532988578631871
2.885865601116291e-06,4.010607448107448,0.0011569161688863238,0.026308527443958056
2.917578409919767e-06,3.9670138888888884,0.001776580942478155,1.6219219149629054
2.9492912187232425e-06,3.924357825567503,0.0010990848654256734,2.0040981343745514
2.9810040275267184e-06,3.882609338061465,0.0008355623240420854,2.210622227535066
3.012716836330194e-06,3.841739766081871,0.002002157773376742,1.5267785698106509
3.0444296451336697e-06,3.8017216435185186,0.0001757741802702043,-2.5996812094589066
3.0761424539371456e-06,3.7625286368843067,0.0007695462070101184,1.3556992481388932
3.107855262740621e-06,3.7241354875283443,0.0008854128052865882,1.2129242435446104
3.139568071544097e-06,3.6865179573512905,0.001129530476560797,2.333708323768176
3.1712808803475725e-06,3.649652777777778,0.001219407645566614,-1.030330803582437
3.2029936891510484e-06,3.613517601760176,0.00014791058950407827,1.6407643849598474
3.2347064979545243e-06,3.578090958605664,0.0009411077806145702,3.1312205893614524
3.2664193067579997e-06,3.5433522114347356,0.0009354913923581268,-0.11365759145220494
3.2981321155614756e-06,3.509281517094017,0.0019213316314412425,1.498785811044617
3.329844924364951e-06,3.475859788359788,0.0001155106629673547,-1.2783761670196148
3.361557733168427e-06,3.4430686582809225,0.0009020146502481048,1.7720248911631047
3.393270541971903e-06,3.4108904465212873,0.0011184510789033803,0.617765073617021
3.4249833507753784e-06,3.379308127572016,0.0014359375290206326,2.446556906271065
3.4566961595788543e-06,3.3483053007135575,0.0006338557369772622,0.18132801637261445
3.4884089683823298e-06,3.3178661616161613,0.00039574254722293047,-0.4287092925086456
3.5201217771858057e-06,3.2879754754754753,0.0011907722132016355,1.2656382199539165
3.551834585989281e-06,3.2586185515873014,0.0005619046941897212,-1.009056013351898
3.583547394792757e-06,3.2297812192723696,0.0027780762076136853,2.4323602855715833
3.615260203596233e-06,3.201449805068226,0.0011806615363649292,-1.7647904589942391
3.6469730123997084e-06,3.173611111111111,0.0001962456717822377,-2.4360534684925894
3.6786858212031843e-06,3.146252394636015,0.0009627322677572097,0.1648988286818318
3.7103986300066598e-06,3.119361348528015,0.0009486265441005792,-3.0197343332260567
3.7421114388101357e-06,3.0929260828625234,0.001280747642281124,0.6985833020193284
3.7738242476136116e-06,3.0669351073762834,0.001415838055560817,1.7791618263660258
3.805537056417087e-06,3.041377314814815,0.0008968485247861568,-1.3894787199158725
3.8372498652205625e-06,3.016241965105601,0.0009718272261390271,1.3461658803088423
3.8689626740240384e-06,2.9915186703096537,0.0008621503108123666,-2.144512521726662
3.900675482827514e-06,2.967197380307136,0.0012534370677260475,0.6164947260093395
3.93238829163099e-06,2.9432683691756267,0.0012860479383964964,2.7075708426486447
3.964101100434466e-06,2.9197222222222217,0.0009149900203685148,-2.0424991975303004
3.995813909237941e-06,2.896549823633157,0.0010357840402427606,2.795718812846373
4.027526718041417e-06,2.8737423447069115,0.0005606315644593297,-1.753490342196732
4.059239526844893e-06,2.8512912326388884,0.0014761398437209252,0.8083927793444207
4.090952335648369e-06,2.829188199827734,0.0006498951460994481,2.5922109827132065
4.122665144451845e-06,2.807425213675213,0.0012220207687911786,2.3546970748268015
4.15437795325532e-06,2.785994486853266,0.0012573283046190264,2.0070866300486347
4.186090762058796e-06,2.764888468013468,0.0013236925366992595,2.3107526435531325
4.217803570862272e-06,2.744099832915622,0.00023583535907893845,-1.4532163333985502
