Time [s],Original Data,inf Day_component,122.0 Day_component,1.0 Day_component,30.5 Day_component,61.0 Day_component,15.25 Day_component,13.56 Day_component,24.4 Day_component,7.18 Day_component,9.38 Day_component,7.62 Day_component,6.1 Day_component,20.33 Day_component,12.2 Day_component,5.55 Day_component,17.43 Day_component,0.5 Day_component,10.17 Day_component,3.7 Day_component,4.52 Day_component,2.54 Day_component,3.13 Day_component,11.09 Day_component,4.69 Day_component,5.3 Day_component,3.94 Day_component,4.88 Day_component,3.39 Day_component,3.59 Day_component,2.77 Day_component,2.18 Day_component,1.79 Day_component,3.3 Day_component,2.9 Day_component,8.13 Day_component,3.05 Day_component,2.22 Day_component,40.67 Day_component,1.69 Day_component,6.42 Day_component,1.33 Day_component,2.6 Day_component,1.08 Day_component,1.26 Day_component,6.78 Day_component,2.84 Day_component,1.39 Day_component,5.81 Day_component,5.08 Day_component,0.98 Day_component,2.26 Day_component
6000.0,10.494,22.083337887067394,0.1698384151264094,-2.763542383488932,0.6429873522504589,-0.5290070746856501,-0.766986382320817,-0.1655336547902535,-0.8528492372182628,0.3098760882446674,-0.6671522375874926,-0.7044878740606025,0.38889927558389387,-0.5663506035226847,0.4917211452320687,-0.5386002918434354,-0.38380132686685176,0.5331613319618363,0.1159837228796865,0.28502756002197704,0.17546404660669007,-0.041936330609984716,0.12596067459284782,0.4395786665230538,-0.19380207061973997,0.3000238916462338,-0.4087540580831665,0.2563486309338063,0.03571445555590277,-0.3545251578934238,-0.21089429788013306,0.09524064491052749,-0.16482343145614428,0.15956831682508252,-0.04760845384874104,-0.140907375637258,0.12577129894516414,-0.19694316290688585,-0.2771399772171891,-0.17510749210121898,0.291858907045121,-0.0993431928296232,0.08214069377190394,0.2578919245116222,-0.14405162529049614,-0.1406030307873723,0.235807663884296,-0.1435269114349642,0.18255722520142711,-0.11526932227644027,-0.16956229068974293,0.23809701254501706
6600.0,10.401,22.083337887067394,0.16796348172156156,-2.8021465536416037,0.6403670303132764,-0.5302532588526371,-0.7712305554649469,-0.17061167430626234,-0.855131058225238,0.30325304571305006,-0.6706499496880013,-0.7081268961324317,0.383559050628962,-0.5676588796247394,0.48946306614557217,-0.5427814937267831,-0.38520610488244056,0.5080259486002808,0.11364347974058767,0.28031816423761896,0.17141715837817076,-0.049578351886105,0.12000901802933121,0.439784194483742,-0.19743676298233045,0.29740783005143684,-0.4101689605584327,0.2534366525464025,0.030730623002434433,-0.3543017146301234,-0.21530356993013522,0.08888271740171846,-0.1714946786529135,0.1558734751025298,-0.052334811998491375,-0.1424252098323207,0.12973893573865586,-0.20148536765457475,-0.27726774415862854,-0.18119229510331863,0.2919561988594835,-0.10815057020908991,0.07761004744851455,0.26213742723283007,-0.152219149719411,-0.14213844858478694,0.23368271309837568,-0.13617232424878262,0.18103417883428627,-0.11732426675841397,-0.178452439328079,0.23598021103390865
7200.0,10.309,22.083337887067394,0.16608852683198097,-2.83541667856582,0.6377453977948037,-0.5314991717142412,-0.775468414980977,-0.17568792612260448,-0.8574101446709068,0.29661879289350046,-0.6741331641619137,-0.7117427301151069,0.3781992008638035,-0.5689645417311412,0.48719872619097215,-0.5469290922083937,-0.38660846852647474,0.4790241810154226,0.11130114334984992,0.2755697213186207,0.1673542858528109,-0.05720576219436251,0.1140340133872417,0.4399829156988436,-0.2010543832553861,0.29477164415989726,-0.41153344373249484,0.25050441312343474,0.025741696137925804,-0.35402588228007587,-0.21965952534748556,0.08248913706759167,-0.17806449684606768,0.15215133829695676,-0.05704936160908018,-0.1439389449753088,0.13368002048577182,-0.2059496127347008,-0.2773951919044593,-0.18715695584145245,0.29204000917053885,-0.11684086821867579,0.07305747214016062,0.26595483323624663,-0.16020349151681262,-0.1436679756378924,0.23150249478585783,-0.12868286144824426,0.1795009204340052,-0.11937056708118621,-0.18699166663485467,0.23377539290077565
7800.0,10.25,22.083337887067394,0.16421355069749904,-2.863289426687838,0.635122460060499,-0.5327448126329883,-0.7796999261759497,-0.18076235764446957,-0.8596864892671444,0.28997357503296783,-0.6776018057116139,-0.7153352576057241,0.3728200005252908,-0.5702675838294853,0.48492815433211683,-0.5510428305119774,-0.38800840900930433,0.44637675017032824,0.10895675685204695,0.27078289270299677,0.16327580788510257,-0.06481631370192995,0.10803682311986948,0.4401748270926576,-0.2046546186281807,0.29211551235086997,-0.41284733987864825,0.2475521470832738,0.020748501992313845,-0.3536977016294372,-0.2239610854465176,0.07606246851473743,-0.18452900037502246,0.14840255819362094,-0.06175103891546121,-0.14544853750034523,0.13759374661395626,-0.21033417082052852,-0.27752232030796126,-0.19299751935801884,0.29211033410822357,-0.1254046790983193,0.0684842541926024,0.26933790831488424,-0.16799504221527728,-0.1451915485574167,0.22926752458297409,-0.12106594117724861,0.17795753649080193,-0.12140807247845559,-0.1951631804775092,0.2314833805054396
8400.0,10.198,22.083337887067394,0.16233855355794974,-2.885711740647422,0.6324982224784919,-0.5339901809715432,-0.7839250544088776,-0.18583491629590732,-0.8619600847345944,0.2833176377837436,-0.6810557993545117,-0.7189043609645663,0.3674217248403693,-0.5715679999194313,0.4826513796125681,-0.5551224539575161,-0.38940591755646675,0.41033212272678676,0.10661036342951438,0.2659583451757268,0.15918210478471317,-0.07240776354434605,0.10201861399677797,0.44035992569488147,-0.20823715779323698,0.2894396143532636,-0.41411048748850987,0.24458009044532197,0.015751868302936012,-0.35331722120488346,-0.22820718501173254,0.06960528962216282,-0.1908843658666157,0.14462779124330133,-0.06643878305702416,-0.14695394396077913,0.14147931314980006,-0.21463734541818952,-0.2776491292227818,-0.1987101129799369,0.29216717042518126,-0.13383273201773607,0.06389168578424861,0.27228112756773015,-0.17558442535485796,-0.1467091042008491,0.22697833107514478,-0.1133291078234438,0.17640411406607048,-0.12343663283190887,-0.2029509118209017,0.22910502872970528
9000.0,10.147,22.083337887067394,0.16046353565316987,-2.9026409382955514,0.6298726904195721,-0.5352352760927098,-0.7881437650910267,-0.19090554952037214,-0.8642309238026915,0.2766512271943807,-0.6844950704246654,-0.7224499233189553,0.3620046500119747,-0.5728657840127316,0.4803684311552307,-0.5591677099770294,-0.3908009854087424,0.37116462006398454,0.10426200630155424,0.26109675077587546,0.15507355828102237,-0.07997787448649787,0.09598055687680584,0.4405382086406577,-0.21180169097324458,0.28674413123347897,-0.41532273129187175,0.2415884808111441,0.01075262337731367,-0.35288449726643584,-0.23239677256158375,0.06312019050724765,-0.1971268344964076,0.14082769844734674,-0.0711115363169614,-0.14845512103043612,0.14533592488296587,-0.21885747152309815,-0.2777756185029363,-0.2042909488864802,0.292210515496912,-0.14211590311263936,0.05928106456104701,0.27477968442246403,-0.18296250776684606,-0.1482205796750572,0.22463545567196502,-0.10548002454568031,0.1748407407874698,-0.12545609868228128,-0.2103395463265835,0.22664122465850395
9600.0,10.096,22.083337887067394,0.1585884972229987,-2.914044793942309,0.6272458692571785,-0.5364800973594325,-0.7923560236862005,-0.19597420478126776,-0.8664989992096849,0.2699745897005974,-0.6879195445743954,-0.7259718285670789,0.3565690532049017,-0.5741609301332584,0.47807933816197945,-0.5631783481302115,-0.3921936038222094,0.3291723305271703,0.10191172872363899,0.25619878670297985,0.15095055148752665,-0.0875244155819444,0.08992382648027311,0.4407096731706177,-0.2153479099478463,0.28402924538315705,-0.41648392227578723,0.23857755734547262,0.005751595955840863,-0.3523995937991416,-0.23652881060885983,0.056609772486790874,-0.203252714211804,0.13700294524192763,-0.0757682443609254,-0.14995202550486536,0.14916279252893389,-0.22299291626418263,-0.277901788002808,-0.20973632662084818,0.29224036732189385,-0.15024522536186105,0.05465369326983002,0.27682949848507254,-0.1901204105647529,-0.14972591233889332,0.22223945247915766,-0.09752646568382543,0.1732675048439808,-0.12746632124036844,-0.21731455446798217,0.22409288724902576
10200.0,10.045,22.083337887067394,0.15671343850727837,-2.9199015997003177,0.6246177643673886,-0.537724644134795,-0.7965617957110214,-0.2010408295624914,-0.8687643037026613,0.2632879721161679,-0.691329147775891,-0.7294699613817923,0.3511152125316225,-0.5754534323170316,0.4757841299132856,-0.5671541201199363,-0.3935837640682981,0.28467484079535693,0.09955957398661472,0.25126513522271887,0.14681346886611468,-0.09504516283038657,0.08384960116043616,0.4408743166309248,-0.21887550808028966,0.2812951405068374,-0.41759391770288806,0.23554756075708744,0.0007496150744016189,-0.3518625825036128,-0.24060227591760264,0.05007664703356483,-0.20925838191568782,0.1331542013815113,-0.08040785647492286,-0.15144461430258283,0.15295913289053492,-0.22704207953568356,-0.27802763757714843,-0.21504263554380926,0.2922567245216753,-0.15821189829468085,0.05001087939021924,0.2784272222035425,-0.19704951982928492,-0.15122503980579063,0.21979088816752362,-0.08947630905845495,0.17168449498093144,-0.12946715239798856,-0.22386222010227635,0.22146096698796444
10800.0,9.994,22.083337887067394,0.1548383597458534,-2.92020020680694,0.6219883811289069,-0.5389689157820223,-0.8007610467352141,-0.20610537136897805,-0.871026830037569,0.2565916216237981,-0.6947238063228107,-0.7329442072143955,0.34564340703805724,-0.5767432846122458,0.4734828357678427,-0.5710947798076288,-0.39497145743384604,0.23801080363372215,0.09720558541590375,0.2462964835718764,0.14266269619121713,-0.10253789983309047,0.07775906267423599,0.4410321364733153,-0.22238418034394097,0.27854200160952763,-0.4186525811289302,0.23249873327957243,-0.004252490073062096,-0.3512735427854245,-0.24461615975649592,0.043523434728795746,-0.21514028560926807,0.12928214082158063,-0.08502932580239222,-0.15293284446631147,0.1567241690182374,-0.23100339461627406,-0.27815316708107707,-0.22020635722778933,0.2922595863409388,-0.16600729751785515,0.045353934765192574,0.2795702463347488,-0.2037414969744529,-0.15271789994634868,0.21729034183892035,-0.08133752816804957,0.17009180049499104,-0.13145844473889493,-0.22996966744277672,0.21874644553700173
11400.0,9.939,22.083337887067394,0.152963261178571,-2.9149400468465743,0.6193577249230543,-0.5402129116644796,-0.8049537423818869,-0.21116777772724427,-0.8732865709792393,0.24988578576598813,-0.6981034468318761,-0.7363944522983833,0.3401539166892966,-0.5780304810792983,0.4711754851621909,-0.5750000832285039,-0.39635667522115264,0.18953536054158238,0.09484980637070675,0.24129352386261171,0.13849862051383383,-0.11000041844607009,0.07165339595238414,0.4411831302551376,-0.22587362334866098,0.27577001498418485,-0.4196597824195658,0.22943131865195004,-0.009253890272008278,-0.3506325617433729,-0.2485694681486623,0.036952764210990766,-0.22089494649287772,0.12538744160061768,-0.08963160958041037,-0.15441667316421726,0.16045713036915615,-0.23487532877526304,-0.27827837637008224,-0.22522406778981785,0.2922489526475356,-0.17362298405203072,0.04068417523041848,0.28025670420561055,-0.21018828878234228,-0.15420443089090818,0.2147384048893005,-0.07311818429142465,0.16848951122913272,-0.1334400515496369,-0.2356248863787712,0.21595033536666416
12000.0,9.885,22.083337887067394,0.1510881430452809,-2.9041311328326755,0.616725801133757,-0.5414566311456733,-0.8091398483278134,-0.21622799618593191,-0.8755435193014117,0.24317071243588168,-0.7014679962444579,-0.7398205836531712,0.33464702235527766,-0.5793150157908159,0.4688621076103398,-0.5788697886066693,-0.39773940874803343,0.13961743891114128,0.09249228024320383,0.23625695298605184,0.13432163012544235,-0.11743051943083765,0.06553378886883127,0.4413272956393904,-0.22934353536703822,0.2729793681991102,-0.42061539776634005,0.2263455620991957,-0.014253756424756486,-0.3499397341565969,-0.2524612221178062,0.030367271121532535,-0.2265189610234788,0.12147078572137182,-0.09421366937497615,-0.15589605769114215,0.16415725296474964,-0.2386563838656468,-0.2784032653000208,-0.2300924401617846,0.29222482393249205,-0.18105071346743806,0.03600292024246207,0.2804854747615553,-0.21638213709446663,-0.15568457103211533,0.2121356808688427,-0.06482641850321559,0.16687771756756561,-0.13541182683036967,-0.24081675609304504,0.21307367937868887
12600.0,9.83,22.083337887067394,0.14921300558583525,-2.8877940401474063,0.6140926151475353,-0.5427000735892513,-0.813319330303713,-0.2212859743163516,-0.8777976677867554,0.23644664986810163,-0.7048173818281551,-0.743222489087795,0.3291230057964125,-0.5805968828316826,0.4665427327033922,-0.5827036563700951,-0.39911964934787486,0.088636944267272,0.09013305045775548,0.23118747251521712,0.1301321145217903,-0.12482601310252918,0.059401432009663094,0.4414646303947586,-0.23279361636047935,0.27017025008525675,-0.4215193097019098,0.2232417103126328,-0.019251259687929873,-0.3491951624705635,-0.2562904579306424,0.023769597047465313,-0.23200900292765786,0.11753285903143394,-0.09877447131531672,-0.15737095546983298,0.16782377954717387,-0.24234509690377887,-0.27852783372711826,-0.23480824629650213,0.2921872013099868,-0.18828244480897238,0.031311492505968194,0.2802561843973136,-0.2223155881480431,-0.15715825902747477,0.209482785339208,-0.056470443610326715,0.16525651043063638,-0.13737362530561092,-0.24553506693063207,0.21011755051703865
13200.0,9.776,22.083337887067394,0.1473378490400888,-2.8659598673752322,0.611458172353493,-0.5439432383590033,-0.8174921540945321,-0.22634165971302583,-0.8800490092268934,0.2297138466295745,-0.7081515311783673,-0.7466000572045843,0.32358214964917265,-0.5818760762990667,0.46421739010916424,-0.5865014491654443,-0.4004973883696882,0.03698186895707839,0.08777216047010267,0.22608578860729506,0.125930464366576,-0.1321847199752147,0.053257518441468615,0.441595132395648,-0.23622356800515273,0.26734285072345226,-0.4223714071144834,0.22012001143021154,-0.024245571609855146,-0.3483989567819189,-0.2600562273355502,0.017162388461895994,-0.23736182516892076,0.1135743511031374,-0.10331298632716467,-0.15884132405216692,0.17145595973426103,-0.2459400406354345,-0.2786520815079692,-0.23936835930811073,0.2921360865172993,-0.19531034930100197,0.026611217599926615,0.2795692075670539,-0.2279815015459538,-0.15862543380189206,0.20678034572795526,-0.04805853601733186,0.16362598126970027,-0.1393253024349445,-0.2497705404757926,0.20708305136771232
13800.0,9.721,22.083337887067394,0.14546267364789858,-2.838670177105,0.6088224781433057,-0.545186124818861,-0.8216582855397241,-0.23139499999423202,-0.8822975364224248,0.22297255161034085,-0.7114703722198604,-0.7499531774028108,0.3180247374116275,-0.5831525903024478,0.46188610957180676,-0.5902629318727683,-0.401872617178164,-0.014954660706141432,0.08540965376656628,0.2209526119052761,0.1217170714550195,-0.1395044714042028,0.04710324347922562,0.44171879962221816,-0.23963309371778443,0.26449736143153707,-0.4231715852614784,0.21698071501667096,-0.029235864267897593,-0.3475512348222102,-0.26375759779739283,0.010548295662434981,-0.24257426186812342,0.10959595511280656,-0.10782819036495248,-0.16030712112037315,0.17505305017309064,-0.2494398240880509,-0.27877600849953754,-0.24376975554540695,0.2920714819147296,-0.20212681882247927,0.02190342360312529,0.27842566617286146,-0.23337305884959844,-0.16008603455020481,0.20402900118015066,-0.039599027528882044,0.16198622206196261,-0.1412667144236698,-0.25351484779773786,0.20397131374749863
14400.0,9.667,22.083337887067394,0.14358747964912422,-2.8059769168131825,0.6061855379112107,-0.5464287323328982,-0.8258176905335283,-0.23644594280254527,-0.8845432421829481,0.21622301401435523,-0.7147738332083238,-0.7532817398823093,0.3124510534289395,-0.5844264189636442,0.4595489209114248,-0.5939878716200624,-0.4032453271537264,-0.06677737637151657,0.08304557386324642,0.21578865743896325,0.1174923286773288,-0.14678311022515006,0.04093980445374931,0.44183563016041355,-0.24302189868130306,0.2616339747514187,-0.42391974578239744,0.21382407204358778,-0.03422131040570835,-0.3466521219404758,-0.26739365272844584,0.0039299717081033025,-0.247643230175903,0.10559836771937436,-0.11231906464287267,-0.1617683044882508,0.17861431469212255,-0.25284309310892866,-0.278899614559156,-0.2480095165967206,0.29199339048548945,-0.20872447414318068,0.01718944071889693,0.2768274277325597,-0.23848377178429764,-0.1615400007397026,0.20122940240720505,-0.031100297097241075,0.16033732530529016,-0.14319771823339614,-0.25676062582922066,0.20078349828182784
15000.0,9.619,22.083337887067394,0.14171226728362757,-2.767942319978909,0.6035473570539948,-0.5476710602653321,-0.8299703350252499,-0.2414944358053807,-0.886786119327085,0.20946548335027368,-0.7180618427319221,-0.7565856356470733,0.30686138287881515,-0.5856975564168397,0.4572058540236956,-0.5976760377976829,-0.4046155096925866,-0.11809187588142214,0.08067996430522051,0.21059464452537224,0.1132566299820634,-0.15401849138978735,0.034768400478748046,0.44194562220199335,-0.24638968987033238,0.25875288443604316,-0.42461579671091865,0.21065033486931228,-0.03920108357036141,-0.34570175108471124,-0.270963491715376,-0.002689928644868139,-0.2525657320960019,0.10158228894239016,-0.1167845958647509,-0.16322483210238303,0.18213902445185975,-0.25614853088918677,-0.27902289954452736,-0.2520848312250117,0.2919018158355646,-0.21509617291215835,0.012470600899265688,0.2747771023298659,-0.24330749004737254,-0.1629872721126357,0.19838221153297703,-0.02257076252312247,0.15867938401299375,-0.14511817159258145,-0.2595014918457849,0.19752079397187802
