  , room2 , room2 , room2 , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , room1 , room1 , room1 , opening1 , opening1 , Heat source , Moisture source , 
2022/07/30 23:00,23.17946566472284,0.684011205692519,0.012162887273663834,21.555669490503135,0.6968743902615975,0.011209327465568955,81.98669917200392,2.1114968774515288e-5,-0.0,20.001666666666665,0.7701678967835698,0.01125870860534046,-11.792289150485885,-1.864738326338327e-5,0.0,0.0,
2022/07/30 23:10,23.116030843700457,0.6838109348625846,0.01211180306859552,21.505199476272082,0.697536253146325,0.011184930196167751,81.06774012495693,2.0410036321770254e-5,-0.0,19.954999999999984,0.771491262261483,0.011245255151120346,-11.301509274230739,-1.7772358743899162e-5,0.0,0.0,
2022/07/30 23:20,23.05272588863039,0.6836501962283771,0.012061721151242264,21.455727410685768,0.6983530563746736,0.011163778891199643,80.27254823511556,1.9500103084708273e-5,-0.0,19.904999999999973,0.7731518264248856,0.011234398191811596,-10.789937763664966,-1.685503243856201e-5,0.0,0.0,
2022/07/30 23:30,22.98971727537912,0.683498329741014,0.012012205425988761,21.40627259494306,0.6992900232446253,0.011144601040117446,79.49952634645287,1.8596009890916475e-5,-0.0,19.855000000000018,0.7748161945346232,0.011223541604780549,-10.285745669560129,-1.5950507260443375e-5,0.0,0.0,
2022/07/30 23:40,22.92706991909114,0.6833544735362834,0.01196328348244994,21.3566286885395,0.7003236643648086,0.011126855512977301,78.75162488517276,1.7705316940200647e-5,-0.0,19.805000000000007,0.776484374937538,0.011212685390008059,-9.789292815647059,-1.5059390492992589e-5,0.0,0.0,
2022/07/30 23:50,22.86484694228136,0.6832184856800175,0.011914993990603431,21.306732737746927,0.7014364452925933,0.01111020209294119,78.02961228921788,1.6828915237823092e-5,-0.0,19.754999999999995,0.7781563759930209,0.011201829547474975,-9.30108353563719,-1.4182556991594077e-5,0.0,0.0,
2022/07/31 00:00,22.803096446032725,0.6830901723957535,0.011867363128261596,21.256575332361592,0.7026147710145921,0.01109440466781056,77.33267774693788,1.5967351350446456e-5,-0.0,19.704999999999984,0.779832206072966,0.011190974077162156,-8.821459240548393,-1.3320599331140422e-5,0.0,0.0,
2022/07/31 00:10,22.741412874039156,0.6830302793447581,0.0118211600068895,21.20691094957698,0.7039747889200795,0.011081837280431531,77.08520092861876,1.4804759954427632e-5,-0.0,19.625,0.7844243319038321,0.011201265605517475,-8.084656583750984,-1.1954348429078505e-5,0.0,0.0,
2022/07/31 00:20,22.680203349345163,0.6830126117576591,0.011776205750615654,21.156347077939927,0.7056266469414602,0.01107326835348456,76.96845177900002,1.3458406034919993e-5,-0.0,19.541666666666686,0.78937127637721,0.01121390725716137,-7.333491328644413,-1.0557051390349401e-5,0.0,0.0,
2022/07/31 00:30,22.619555109602686,0.6830074512472688,0.011732030958478391,21.10430785319818,0.7075225004767542,0.011067495060591645,76.87235755536335,1.2122764394718819e-5,-0.0,19.458333333333314,0.7943510972889004,0.011226549413588045,-6.592485253645464,-9.17719148495617e-6,0.0,0.0,
2022/07/31 00:40,22.559444809472836,0.6830138752851836,0.011688595583081845,21.05077515908596,0.709626036909142,0.011063892104315118,76.79670923819005,1.080357317541143e-5,-0.0,19.375,0.7993640277208951,0.011239192074827731,-5.861116060615132,-7.813850312746824e-6,0.0,0.0,
2022/07/31 00:50,22.49984891721624,0.6830317052288036,0.011645872952876831,20.99583167352114,0.7119080934600232,0.011062023264934719,76.73979771505857,9.500253043221189e-6,-0.0,19.291666666666686,0.8044103025183565,0.011251835240910666,-5.139035899084774,-6.466428039376515e-6,0.0,0.0,
2022/07/31 01:00,22.44073474109939,0.6830607476612138,0.01160382993900716,20.939591135475894,0.7143447377763303,0.011061561482624679,76.6990022153749,8.212007192612822e-6,-0.0,19.208333333333314,0.8094901583037722,0.011264478911867094,-4.425812702449548,-5.13417812280086e-6,0.0,0.0,
2022/07/31 01:10,22.382161023837,0.6829938801792778,0.01156065578966982,20.875666782537394,0.7166786046554304,0.01105401771353741,76.4621594137907,7.655521045097629e-6,-0.0,19.154999999999973,0.8100157717293344,0.011233836731960281,-4.2623708824567075,-4.847978061895135e-6,0.0,0.0,
2022/07/31 01:20,22.323797902577383,0.6828808510073546,0.01151698368411984,20.808494311505058,0.7186975180073336,0.011039166912886955,76.17961991480058,7.453828251913778e-6,-0.0,19.105000000000018,0.81002683017548,0.011198388752885011,-4.155111907216451,-4.668804796743886e-6,0.0,0.0,
2022/07/31 01:30,22.265614230031986,0.6827680327743715,0.011473591899967835,20.74124950526482,0.7204737820814255,0.01102039651630932,75.90318280822032,7.26717831275164e-6,-0.0,19.055000000000007,0.8100310360002714,0.011162944742292824,-4.051457123927321,-4.495959248933246e-6,0.0,0.0,
2022/07/31 01:40,22.20755799975717,0.6826561272370485,0.01143045373470385,20.674540839226495,0.7220524619687445,0.01099887341659109,75.62278733018843,7.085905485761598e-6,-0.0,19.004999999999995,0.8100283406972939,0.01112750469951733,-3.951058287413616,-4.328856367869795e-6,0.0,0.0,
2022/07/31 01:50,22.149535703970287,0.6825449332070512,0.011387498160558873,20.60856922817544,0.723466097230984,0.010975275730845785,75.3328484876255,6.908628938526052e-6,-0.0,18.954999999999984,0.8100186954767462,0.011092068623892294,-3.8529890629106376,-4.165887750676991e-6,0.0,0.0,
2022/07/31 02:00,22.091453497843474,0.6824344392329846,0.011344658077389175,20.543391407413537,0.724739487867864,0.010950053384181688,75.0320034012492,6.734089433464188e-6,-0.0,18.904999999999973,0.8100020512638008,0.011056636514751635,-3.756374339703143,-4.005536785856609e-6,0.0,0.0,
2022/07/31 02:10,22.03210279958921,0.6822299398894637,0.011299488193035763,20.46349330082296,0.7256410934535477,0.0109090507357048,75.5349259189194,7.504112065551791e-6,-0.0,18.839999999999975,0.8070913136937736,0.010970759971864362,-4.287270173235811,-4.997338075746671e-6,0.0,0.0,
2022/07/31 02:20,21.971961843392194,0.681983809683239,0.011253229630368664,20.376229894656944,0.7260160278111862,0.010855112320521663,76.22998408091178,8.571750639237552e-6,-0.0,18.773333333333312,0.8038220420965392,0.010879303363727935,-4.876742630264744,-6.097826866465535e-6,0.0,0.0,
2022/07/31 02:30,21.911369895619657,0.6817274565411188,0.011206657832193054,20.288126051010806,0.7259781733744788,0.01079458718816784,76.91453419305164,9.634519912115241e-6,-0.0,18.70666666666665,0.8005131075428656,0.010787873180517691,-5.461785239303936,-7.191140493254867e-6,0.0,0.0,
2022/07/31 02:40,21.85030084207972,0.6814607229611882,0.011159756976121992,20.200416574179144,0.72559530409273,0.010729441317380286,77.57248227221397,1.0688330253206965e-5,-0.0,18.639999999999986,0.7971642009101582,0.010696469410782696,-6.042191794279461,-8.276914702077306e-6,0.0,0.0,
2022/07/31 02:50,21.788643390638356,0.6811832562835411,0.011112449471272833,20.113545353949576,0.724915694618783,0.010660776388804818,78.19361240577734,1.1732013533562633e-5,-0.0,18.573333333333323,0.7937750108345702,0.01060509204307863,-6.616950504934721,-9.353381749598706e-6,0.0,0.0,
2022/07/31 03:00,21.72626834444526,0.6808950519521243,0.011064652466878638,20.027678545241997,0.7239759955284015,0.010589311050728361,78.77493705325436,1.2764209216524739e-5,-0.0,18.50666666666666,0.7903452236946994,0.01051374106596778,-7.184980981565786,-1.041866075897921e-5,0.0,0.0,
2022/07/31 03:10,21.66483721837659,0.6807826938862315,0.01102058641188445,19.969460733019275,0.7232761114770427,0.01054017274574997,78.09454037995921,1.2088305498953116e-5,-0.0,18.454999999999984,0.7929679340069452,0.010514538911066573,-6.599866445190855,-9.353437962432735e-6,0.0,0.0,
2022/07/31 03:20,21.603545698243295,0.6807466362085056,0.010978026359483783,19.92602695840725,0.7231839068781528,0.010509999975610222,77.07944228207909,1.0827851900000661e-5,-0.0,18.404999999999973,0.7962788321267187,0.010525574267717342,-5.9008756562961935,-8.077128061122413e-6,0.0,0.0,
2022/07/31 03:30,21.541795845343813,0.6807218201338749,0.010935485384251643,19.88587497055869,0.7235403590604433,0.010488687193372696,76.04087697224033,9.561075710680848e-6,-0.0,18.355000000000018,0.7996036775455213,0.010536610009438221,-5.202128649562837,-6.8011657164326195e-6,0.0,0.0,
2022/07/31 03:40,21.479632575401126,0.6807085982813375,0.010893000352859776,19.84667533057069,0.7242538920999397,0.010473286772131064,75.01364630439753,8.297396917474122e-6,-0.0,18.305000000000007,0.8029425318120172,0.010547646136249362,-4.504106239489374,-5.526390872487427e-6,0.0,0.0,
2022/07/31 03:50,21.417291353051894,0.680707860619816,0.010850745213147118,19.8075073165636,0.7252596968828938,0.01046219908640144,74.02132379628313,7.039636412909825e-6,-0.0,18.254999999999995,0.806295456761921,0.010558682648170921,-3.809077051794702,-4.256764232739112e-6,0.0,0.0,
2022/07/31 04:00,21.355064783474177,0.680719790873943,0.010808918573943959,19.767959784598418,0.7265086964925912,0.010454403163624575,73.0739879761461,5.79130921984064e-6,-0.0,18.204999999999984,0.8096625145194138,0.010569719545223065,-3.1196313405880574,-2.9967942276601573e-6,0.0,0.0,
2022/07/31 04:10,21.293730037942908,0.6807545006814706,0.010768201594756659,19.732654874885725,0.7280041544036725,0.010452969708221582,71.76416925052594,4.358601203001093e-6,-0.0,18.170000000000016,0.812975236768414,0.010589995707908608,-2.3241593942138934,-1.5513048041974789e-6,0.0,0.0,
2022/07/31 04:20,21.233179799724667,0.6808032089970238,0.010728370895205163,19.699578426551284,0.7297323928091979,0.010456347318836818,70.39635148733568,2.9101864193193328e-6,-0.0,18.136666666666656,0.8162912614201722,0.010611299795233065,-1.5268401151270155,-1.0242996170668024e-7,0.0,0.0,
