period_days,w01_o01_kyoto,w01_o01_okinawa,w01_o01_sapporo,w01_o02_kyoto,w01_o02_okinawa,w01_o02_sapporo,w01_o03_kyoto,w01_o03_okinawa,w01_o03_sapporo,w01_o04_kyoto,w01_o04_okinawa,w01_o04_sapporo,w01_o05_kyoto,w01_o05_okinawa,w01_o05_sapporo,w02_o01_kyoto,w02_o01_okinawa,w02_o01_sapporo,w02_o02_kyoto,w02_o02_okinawa,w02_o02_sapporo,w02_o03_kyoto,w02_o03_okinawa,w02_o03_sapporo,w02_o04_kyoto,w02_o04_okinawa,w02_o04_sapporo,w02_o05_kyoto,w02_o05_okinawa,w02_o05_sapporo,w04_o01_kyoto,w04_o01_okinawa,w04_o01_sapporo,w04_o02_kyoto,w04_o02_okinawa,w04_o02_sapporo,w04_o03_kyoto,w04_o03_okinawa,w04_o03_sapporo,w04_o04_kyoto,w04_o04_okinawa,w04_o04_sapporo,w04_o05_kyoto,w04_o05_sapporo,w05_o01_kyoto,w05_o01_okinawa,w05_o01_sapporo,w05_o02_kyoto,w05_o02_okinawa,w05_o02_sapporo,w05_o03_kyoto,w05_o03_okinawa,w05_o03_sapporo,w05_o04_kyoto,w05_o04_okinawa,w05_o04_sapporo,w05_o05_kyoto,w05_o05_okinawa,w05_o05_sapporo
0.1,-2.546515959409399,2.6434988022483674,1.7537104443051952,-2.854257981093653,-2.910121115111741,1.7976000033991135,-2.3311930081280647,-2.5260231674769877,1.7263867020250552,-2.7497855645968725,-2.444831191033127,-3.07385726468701,-2.3912666909653537,-3.084658197382088,1.735656638954557,-3.045987005212996,0.7872494293636154,1.5365336243313852,-2.946124038190607,0.7406559720893104,1.54290245656291,-3.0818644958852417,0.8897855929500804,1.5373053694798298,0.9392673600257045,0.4955201889094576,-1.3490611752568054,-3.020935146691688,0.8282529553391373,1.5252889706329569,-2.9222155704968524,-2.7805194207864443,1.5242013293902035,1.3908279461222897,2.469818267537395,1.5513016461094364,2.7626366758049796,2.894377786304821,1.3897648252850772,1.5984024440859679,-2.332506947845285,-1.6876701151391709,3.0458324794823652,1.4717224074241193,0.6624664151507099,0.7951050087380216,1.5174564892947353,0.6742417109277425,0.7663465554354365,1.5562586268862113,0.6064024682030444,0.8996764623520949,1.3839604450195973,0.6774718052430746,0.7567317200688206,1.5671459524395956,0.631391234183891,0.83392799144162,1.4671326305907002
0.2,-2.0566392024047784,2.207864275461033,2.7706942487179025,-2.8068761234278625,2.3418365616354246,2.8013200536656004,-1.187638796485816,2.4979505685350953,2.7781554400533723,-2.069987694981878,-2.8290795256727703,-1.4866770321311678,-1.2384606807020886,2.955999997164137,2.7763012725879976,-2.279089703966241,0.13216955257357732,2.6992197158555227,-1.5926557289406438,0.08973451738617032,2.6773757966023846,-2.6318562699678694,0.30317540151488864,2.8010455638719103,-1.8898414925713658,0.4366417356956731,-0.3093669432631152,-2.2487861036301315,0.19887714809245582,2.722262901180759,-1.6452904900643583,2.356435113627872,2.626651594405577,-2.4324828005722603,2.1144026316287463,2.6770988751214726,-1.731697167967795,2.4310486390457555,2.5117209150747577,-2.022086863252735,-2.2482086653755453,-0.6497901721118464,-1.6370803108175471,2.579529743683251,-0.5951839699156096,0.09077394361736514,2.583858372924285,-0.5778507026070347,0.04417121748890951,2.6331523846101166,-0.689891677062376,0.25609164199577195,2.453421665362341,-0.5626943259888413,0.02091286130000558,2.6553940800877833,-0.6314641394719216,0.15242094592565314,2.525652581686982
0.5,-2.7856754495965372,-1.6136699317184366,2.4806915269396708,-2.9647556214110966,-1.472637316306557,2.4941529996445286,-1.48296442475138,-1.1989501896866341,2.4445600809328933,-1.087349598207397,-2.455993395764605,-0.8604273367033334,-2.2813773631838172,-0.5644087910681428,2.4607245248927385,-2.6629395658474935,1.0807978775979787,2.2880542033713107,-2.9362531498661975,1.0740646962927176,2.3288521131904782,-2.0985913567841705,0.9510117411868085,2.373039620772274,1.7729412883838593,1.6567178123355553,0.9225618876940846,-2.4299594919561636,1.0339274694979164,2.2823777824557565,-2.896190286924084,-1.1717905035112535,2.2958018029457934,-3.008064392804178,-1.6311059339683232,2.3517544890705357,-2.4789897136732058,-1.423745245870766,2.3188356721627406,0.22515079697867013,-0.5928796715478049,-0.33978094283431004,-2.704291076537836,2.261016659876311,2.435387561829777,1.0942933057027853,2.3258067807501344,2.2959749614852183,1.059066432910075,2.3774089311348736,2.3392955650383445,1.0873620324507636,2.264986070412,2.2580050996992873,1.0323684466860636,2.4097281722715294,2.3978899583444284,1.106836907135182,2.291011436694337
1.0,-0.04135897457170956,2.1702579316043558,-1.0667573847651726,0.4513249953553846,2.2196442831156857,-1.1000652451895316,-0.8988372426580785,2.628807125159532,-0.9898548033826443,1.8824537756245026,0.9175592561550687,-1.2342047160166094,-0.6898129250370194,2.8209044632175226,-1.0215465400871127,-0.5016275227564257,-2.5453596526860034,-1.1604947357253945,-0.32313564987289034,-2.839133296762868,-1.2087149492670062,-0.5144253399932205,-1.925239426935904,-0.8793789471604975,-2.037495771541259,2.61559454032599,-1.1068991135670203,-0.5810554925812051,-2.269374284515662,-1.0202825830492983,-0.29248459355490697,2.5352023311450544,-1.2998473841075995,-0.2472952655458005,2.0503857511969894,-1.397477650762205,-0.5964110111608635,2.6197143493772903,-0.9924148027455306,-2.1632491292390053,1.0944417901816295,-2.5120151744282286,-0.5717935474917004,-1.2324571962179416,-0.1858930360249942,-2.8465613037406903,-1.076222478116455,0.379380256397987,-2.9667959905673684,-1.1228301886784011,-0.28035724590021666,-2.3734653122288267,-0.9834083805429477,0.7532321778070615,-3.025787478256549,-1.1420854113790602,-0.31037357799197546,-2.650718453908899,-1.0416835323793723
2.0,0.4817495798135929,1.2555763033504337,-2.9224180524373247,0.48236140691519874,1.2304795847098788,-2.9421742858142736,-0.3512093185457268,1.0012763611754676,-2.756247743454104,1.3775475486066449,2.0589412710620714,-0.14792896932724164,0.4031647114574064,1.0588748215416728,-2.8827033490420555,0.3794035701525864,2.178932577043477,-2.7134041064170518,0.4284189310418474,1.9993261858675337,-2.9286684699692107,0.3109746880548314,2.0288698379388066,-1.8626356776157247,1.166529141387951,1.7415531933183979,0.051910310220993905,0.350610352681485,2.2370198912513612,-2.3971320145319677,0.35599581185793117,0.914829987272607,-2.9859670955748205,0.3026787443212078,1.0959468640339363,-2.977772210565276,0.47835432962660707,1.1965156170808608,-2.495539204498822,0.5232744889663252,-0.3613224118344182,2.897131068311202,0.4165130238636572,-2.7991363574301102,-2.35086602658996,1.9321635523305822,-2.859723878012281,-2.6963891062269822,1.8539915128167141,-2.9721168275857983,-1.6381567870925065,1.8851909199330699,-2.298744296187523,-2.92546527440946,1.8475376104889807,-3.0191371589243086,-1.9561656809796795,1.9972572682411958,-2.674776295997099
7.0,-2.1314602882084204,-0.4223479078691956,-2.6577697205527007,2.253709835925146,-0.07765261669495982,-2.875170018395895,-0.9442614716052588,-0.511392120644969,-2.5477787614208474,0.46852259617877634,0.2464932708226988,2.9974722195475936,-1.3531841069820305,-0.5479898420003445,-2.7012382316612844,-0.16161469988464505,-0.09314967321191481,-1.9688251499032907,1.5439219306793102,-0.08018748597098836,-2.403725790684065,-0.19191271104200192,-0.03746781982566195,-1.272588212223827,0.848300362388569,0.4523071148233333,-2.9125559056476495,-0.23313977641337957,-0.08509678380229314,-1.6117668539737482,0.4333683464041954,-0.0862569036220786,-2.4470148063510786,1.6629566634706117,-0.07002431549370591,-2.7226144423875653,-0.16253336467051482,-0.02458218959924463,-1.8709788264680924,0.9979650669055464,0.5011600894935555,-3.0678991715960335,-0.020248505959899795,-2.1361580386801315,1.711617676154043,-0.23820270148644807,-2.5020384891234673,1.454859290211473,-0.1537311885251558,-2.806028898799138,1.5436896267785147,-0.09821880679655637,-1.7274449924204733,1.3768032033981819,0.0069868620510540325,-2.928346270447278,1.6100732503555477,-0.19321315538419825,-2.166728252705352
14.0,-1.5525498633760513,-1.5247163832481159,2.380241030760949,-2.2955879872618303,-1.8094540901877993,2.2702235837225935,-0.4198494517212173,-0.8657900717184124,2.5918264534118878,-0.5147011163755004,-0.10683450777522328,0.6802811864180454,-0.7159094732759537,-1.287673981940282,2.456718435334068,-0.49071906138582855,-0.9348055339102912,2.6592604573703458,-1.093714095964717,-1.354547295071239,2.4410295835844353,-0.17375582391438193,-0.4656553417253611,-0.06938714749336738,-1.3512641300925454,0.20071825508376762,-3.1273099001600335,-0.2975894640323118,-0.69495124288836,2.486875005311215,-0.968955481762479,-1.0521842824686891,2.6937061229235253,-1.7679893362159664,-1.5289016966828373,2.488746744415775,-0.33408755039937876,-0.4306113853859572,-2.9463421501885794,-2.239277771942931,0.4066360751795046,2.857314784833909,-0.5106667076096743,2.9063137704823805,-0.9101805743639182,-1.1768073347928356,2.4561203962594798,-2.565407418170331,-1.428284252056461,2.354826493228247,-0.32176049042306687,-0.8300869072232768,3.015911142895966,3.115565242961664,-1.616641059731155,2.2738601806739673,-0.5377513084538352,-1.0333450588965933,2.621150598149193
30.0,-0.2126841782177942,-1.0270890733757148,0.31200366104724453,0.13331299866527346,-1.674730725654473,0.23560043489770033,0.02228947694897343,-0.4017474103140013,0.15699880008985348,-0.05061209659337296,-0.6240352455011706,-1.2193761590798597,-0.1480599822833546,-0.665416568920143,0.25912806100362595,0.36515255685601034,-0.7534127211721837,0.20364116480545125,0.27722943111302767,-1.497952172326212,0.25866431478055724,0.34635054564320344,-0.23662205770984368,0.15770107114130275,0.5384856517042904,-0.8096174115589135,0.05316785231763732,0.36460601768074885,-0.41411548458384173,0.1655636880753628,0.43964165192148474,-0.7120670989275608,0.27245066467302825,0.34065881721810065,-1.4785917093220073,0.3920646279421376,0.4431880329322937,-0.263620459117651,0.22584198221641816,1.1902449949909961,0.7168680320013627,0.9853790099277315,0.4389809676094378,0.2769790914229484,0.3155167263109333,-0.9101558260412548,0.48907428324661684,0.3949100054725414,-1.3994676641222805,0.4320298846508537,0.5049970045356733,-0.3884163460273795,0.23491334690209698,0.34652808638005633,-1.6948372432630203,0.4537528157766977,0.36017334625715036,-0.6039300575671072,0.5500211536292063
90.0,-0.4629615102058695,0.9281260226691015,-0.40083797394644405,-0.7003752302848487,0.8467404584291769,-0.6169127871567948,-0.17380966321041716,0.12455552558432048,-0.24986292861866974,2.4324462931033985,-0.17078705688500828,2.7508201459659847,-0.3051297910986892,0.6864431540872574,-0.26956691707825176,-0.25472932561871087,0.8031300994854678,-0.42657203894913603,-0.45662380592729607,0.7703932309057184,-0.5787033673388235,-0.08158467362106946,0.4579219073515559,-0.163836614279933,2.7251457020431573,-0.0917352753281846,3.0732071759352295,-0.1523421033659806,0.6939618847514342,-0.27948042196058637,-0.2547468313529686,0.9171498860095681,-0.41263645965578855,-0.4461151207882952,0.8603485353258318,-0.5205949955916342,-0.08331515574459791,0.5878049490929542,-0.15965509673358724,2.9316362901391506,0.10051015970336263,0.4236775582897456,-0.15450259351286408,-0.2690565131880973,-0.23219052754595593,1.3399564547916438,-0.10266995384177056,-0.3788185951410319,1.2604259425064348,-0.20685036615445185,-0.0792565211192855,0.056235107427513586,-0.05344480287680797,-0.5080352018278287,1.1975593867720051,-0.07068002092670334,-0.14562071716366232,1.396383007408764,-0.0761915396750128
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
