period_days,w01_o01_kyoto,w01_o01_okinawa,w01_o01_sapporo,w01_o02_kyoto,w01_o02_okinawa,w01_o02_sapporo,w01_o03_kyoto,w01_o03_okinawa,w01_o03_sapporo,w01_o04_kyoto,w01_o04_okinawa,w01_o04_sapporo,w01_o05_kyoto,w01_o05_okinawa,w01_o05_sapporo,w02_o01_kyoto,w02_o01_okinawa,w02_o01_sapporo,w02_o02_kyoto,w02_o02_okinawa,w02_o02_sapporo,w02_o03_kyoto,w02_o03_okinawa,w02_o03_sapporo,w02_o04_kyoto,w02_o04_okinawa,w02_o04_sapporo,w02_o05_kyoto,w02_o05_okinawa,w02_o05_sapporo,w04_o01_kyoto,w04_o01_okinawa,w04_o01_sapporo,w04_o02_kyoto,w04_o02_okinawa,w04_o02_sapporo,w04_o03_kyoto,w04_o03_okinawa,w04_o03_sapporo,w04_o04_kyoto,w04_o04_okinawa,w04_o04_sapporo,w04_o05_kyoto,w04_o05_sapporo,w05_o01_kyoto,w05_o01_okinawa,w05_o01_sapporo,w05_o02_kyoto,w05_o02_okinawa,w05_o02_sapporo,w05_o03_kyoto,w05_o03_okinawa,w05_o03_sapporo,w05_o04_kyoto,w05_o04_okinawa,w05_o04_sapporo,w05_o05_kyoto,w05_o05_okinawa,w05_o05_sapporo
0.1,0.6196283502721424,1.289064979359425,-0.811075921557466,0.5073208761226767,1.2918007362501882,-0.8157674848786922,0.6497316116887363,1.2985320901940067,-0.791224908818188,0.5707654535202491,1.291181977637532,-0.8181206092878894,0.6387753612210809,1.3027631039546357,-0.8045376487801831,-1.1102392955711284,-0.1693974362320647,-1.2145437188197985,-1.163546654522856,-0.1036003624244767,-1.2836189301056602,-0.9412464966869234,-0.4648635284746861,-0.9987894057059228,-1.2021031679781795,-0.0960226017689998,-1.316529160388545,-1.0455785820644632,-0.2790664783898126,-1.1312855000404634,-1.191957702138136,0.4116762261336352,-1.2947750932548407,-1.2142921327044898,0.3339751688679968,-1.310174541918126,-1.127030165145858,0.1792344148227484,-1.233173862925012,-1.2231101101707738,0.2203996867868381,-1.316856592261346,-1.1662622000588536,-1.2734074495781296,-1.1295215475226612,0.8525374797210196,-1.335024860901757,-1.139964787376399,0.8495260515528803,-1.3423787494302966,-1.0836390548723631,0.823135429393105,-1.3050196283137732,-1.1430718268782765,0.8471841418118098,-1.345578287184767,-1.1145632637381055,0.8439451315063835,-1.324713485682789
0.2,1.0906060323439737,1.5906198879071958,-1.13656717698768,0.9255722383128664,1.5840251875808744,-1.1410665624301388,1.1207048748125814,1.6002700324332757,-1.1119915088940415,1.0219127264568848,1.5516856833918664,-1.1429730196541932,1.1016451998065266,1.5796660018830324,-1.1288126310465143,-1.2275986986229577,0.3585703145924721,-1.3227460733402585,-1.2698920663490951,0.4769962163291362,-1.3931054195973795,-1.0893481346803853,-0.7496581741333994,-1.1454765939017697,-1.3285137536881348,0.5361615686257248,-1.426698519738527,-1.1815310085293185,-0.09937874436688,-1.2529758917467595,-1.3622123744718426,0.9010933208494222,-1.4330555615877667,-1.3935238756267745,0.7369955167305026,-1.4583172868700742,-1.3170982670921352,-1.52662915361247,-1.32852005859716,-1.4002652918237368,0.5464752558816935,-1.4691317256247378,-1.3557686340373167,-1.3965717627694805,-1.328759176429048,1.326365772916934,-1.3451465304947423,-1.336819253831908,1.3187219714157494,-1.352211889320859,-1.296048824253036,1.4010762563459402,-1.317760445174781,-1.3388316067623778,1.3103304695895277,-1.3551843102895316,-1.3140301418772242,1.3599762732184288,-1.335061926300606
0.5,-0.1867089403631054,1.9230197961393136,-0.7780507849234857,-0.5048790862210226,1.9331464513206096,-0.7878754732942939,0.0056953429117928,1.9432635498569737,-0.7353455996219892,-0.3383545523051244,1.7343310253203954,-0.7922831852770212,-0.065531852955004,1.9343627992828027,-0.7637244016219628,-0.9538148995621696,0.758751752634477,-1.0989680317328825,-1.0924440554200514,0.9417154409086712,-1.137477989209288,-0.2299810930583901,0.5020537682486217,-0.9295169870685828,-1.1549264507152877,1.0478836661848416,-1.1525010611378952,-0.6979613734139815,0.5762910131125577,-1.0383842979682258,-1.3362097312541423,2.648707569785202,-1.3542838751107504,-1.4478570282310306,2.7491954122434787,-1.426176502643937,-0.90053868146346,-1.585219279415357,-1.1786008930620266,-1.481671615136675,-3.121353297426578,-1.4570536630968145,-1.1768048825672293,-1.2867375254835336,-0.4337864683058304,1.661586520810976,-0.8673404744990572,-0.4530181914561453,1.7104228275636817,-0.8819491065891241,-0.365347728282416,1.6584947011292477,-0.8128717630995981,-0.4610062335965731,1.7152886505869842,-0.8881872116795525,-0.4099301023084251,1.647965829253878,-0.8476775294992575
1.0,-2.813118525776547,1.8678903190876543,0.6697755808889021,3.0205592683955267,1.8279180581417047,0.6575196346119098,-2.723909896696425,1.8627255396919349,0.7252993851919894,-3.0427683357984057,2.362269068790569,0.6514443015934416,-2.7112700291347993,1.7818463938294435,0.6874911754837466,-1.6871077267575554,-1.0473442800047177,-0.6356107281388529,-1.6840160153239685,-1.3607357003198943,-0.6463156084365459,-1.520282231147005,-0.6109669634586029,-0.5225040463902932,-1.3042950688395962,-1.638610323659368,-0.6342616559371207,-1.6021289919536854,-0.8430145850772108,-0.6014063189178986,-1.5637423804057164,-0.8650570893183392,-0.9885070598687884,-1.5369413695735423,0.0707955784540362,-1.0664161601802262,-1.2027827491767655,-0.5450649576808196,-0.6442728771727247,-1.567388799413988,0.7521758758783081,-1.1036932979860952,-1.4248203300569322,-0.9054127976293852,-0.3672761654478497,-1.2175835619706152,-0.1803955123912844,-0.3973042366483638,-1.225279641404194,-0.2130839388624358,-0.2572863158688208,-1.2154588697493671,-0.0936123008843241,-0.4112605578858726,-1.2283892415565194,-0.2299963379064432,-0.3278833239544669,-1.2684369854703237,-0.145477561617873
2.0,2.5348057614795665,2.0969483592945677,-1.7957596988292912,2.551905194249282,2.105682495215383,-1.8002353696624922,2.5027385846297636,1.9522056443409637,-1.775255041061556,2.576623161356906,2.023125618726282,-1.801185259908922,2.5310751101630085,2.020299146206501,-1.7890583421758093,2.635727414736623,0.561816606140485,-1.4587662857031387,2.6189717558808665,0.5340013090583107,-1.4582240231172976,2.950357998608154,0.7359464787685371,-1.4196033849814884,2.845285010765553,0.5205561375061197,-1.447408996010701,2.7334183020879217,0.6219923911846595,-1.445031008714234,0.8776328134026417,-0.5039778180770564,-1.4513599795237313,-0.1657364158071434,-0.6179626263407874,-1.440895528855191,2.116671298925346,-0.0347547892890115,-1.4290611474365271,-0.4528752493521248,-0.5255557185573083,-1.3540071682134054,1.632958737145246,-1.4439499301957237,2.420140896216726,0.7819966967675696,-1.4678190364546218,2.385186123671371,0.774304841459243,-1.468405404483711,2.480246189929802,0.8172200049547973,-1.4541751994192815,2.3618633547691856,0.7728382976086083,-1.4676423762081785,2.451180115184526,0.7956433673638398,-1.4639916517929472
7.0,-0.5282164166631238,1.5992997857292333,1.0530438087216998,-0.5612368662843691,1.6021465978673957,1.052599188786357,-0.5136514474360134,1.5690434302567582,1.0606567201385808,-0.5445656734324839,1.7323490375432105,1.0526779012323502,-0.5181251226555827,1.555534326173268,1.0546397571291306,-0.5184840351732705,1.6551788591624306,0.9290861515930549,-0.5332877745210062,1.6439631470962592,0.8929125462522552,-0.459488798144979,1.7097570017396408,1.0432507229000585,-0.5174422199964811,1.6484029863731218,0.8759034882420111,-0.4941709873534355,1.6759940940393814,0.9736081323536108,-0.6463074705873855,1.291707477416589,0.7094863884872659,-0.6508328102905327,1.28240164006987,0.6453131343906501,-0.5455792245191905,1.4138581630955085,0.8620728504581672,-0.6655192259951234,1.3210513355577949,0.6086847217500854,-0.6070465920723528,0.7726242941481438,0.056744390830151,1.6971136507338438,1.0630153390434456,0.0595968963858804,1.7058054040564123,1.0610180366367157,0.0571100050390016,1.702238577771825,1.0780619600728925,0.0617281647801145,1.7139390673710422,1.0608247873350287,0.0554848735510684,1.695762148732891,1.0676044082678575
14.0,-1.5368427491003671,-2.8628004826247992,0.8888930186201794,-1.6921794603671656,-2.8739096792605725,0.8323560749647455,-1.4190987129097026,-2.840803429706986,0.9979328214096717,-1.626548316436056,-2.826983455989139,0.805892805615079,-1.471927507813805,-2.863404137287943,0.9472034474203904,-1.0486489564021435,-2.6661421498415354,0.4994151104410551,-1.0630086212115115,-2.690494032215057,0.3951720808473016,-1.07107268296978,-2.6297633465469135,0.7435225267656046,-1.0207642826161432,-2.705100279071113,0.3283963529637578,-1.044437243864853,-2.648099494158338,0.604920767749964,-0.9283741427813812,-2.825525948486203,0.1419151489743056,-0.940586686962808,-2.86413759242228,0.075076754229482,-0.8729162225228023,-2.7572662809901356,0.4333609886821213,-0.9689565563862204,-2.878865524255371,0.0355612776249856,-0.8881157639578718,0.2457176048462608,-0.2070875434095486,-2.628238486319505,0.7628617235786174,-0.2008599637139294,-2.6406761336169153,0.6950232177758611,-0.2071186551847193,-2.608346824303398,0.8776008913346748,-0.1978050376083325,-2.6480182685480105,0.6545523259237502,-0.2099283538174262,-2.618049672935535,0.818388058260989
30.0,1.217634282446587,-2.6329375201033978,-0.0726406198606883,1.2251102475119022,-2.660588802849466,-0.0724459858003065,1.2211339137059338,-2.571486736305463,-0.0496686116030756,1.2255544178832574,-2.7046603716230777,-0.0712589507173707,1.2180685043356694,-2.598182600586268,-0.0663711987990724,0.959007164027582,-2.289833918732215,-0.1393881456045649,0.9476400773159528,-2.3790812281558065,-0.1462740489665628,1.0231072628390867,-2.222426827013798,-0.100500340279564,0.9403884245769004,-2.434474166721138,-0.1473947414465493,0.9811165260876928,-2.2384854006053,-0.1247713405020367,0.8003181518207402,-2.0717921223290516,-0.2200525412147048,0.7737250498953749,-2.3425496754303894,-0.2463203083901793,0.8933014173166254,-1.9068532165723004,-0.1431669741522184,0.766567106268829,-2.4766713288970794,-0.2543593537808606,0.8350650090467555,-0.1867121123662189,0.8940367138069119,-2.126735461652359,-0.1087776692883866,0.8976823149444525,-2.265137054266949,-0.1095304421799732,0.899913984455892,-1.9350207288485843,-0.0876463596609436,0.903205813032541,-2.338298845969164,-0.1044926231157429,0.8948201677305699,-2.014786658478251,-0.1008596328849737
90.0,-1.44965508239662,1.5307662196989518,-1.067012879593617,-1.4523793716471658,1.5515713224262593,-1.0679801045268555,-1.4493678713838127,1.5159766000338577,-1.0642929185826964,-1.4482403960763028,1.5333934234605562,-1.0682875601956612,-1.449190598179573,1.5405530795686415,-1.0657848240780192,-1.4274972013763565,1.068930751329338,-1.070671932936039,-1.423824999742185,1.0925183829571037,-1.0726835820648168,-1.4293605170443775,1.0807837370870637,-1.065684874949742,-1.414148475206661,1.1328331446024809,-1.0738034603660929,-1.4284138306654628,1.0701405760863874,-1.0684293576524044,-1.4225467213482963,1.0074689902543568,-1.0787324042384971,-1.415315964567915,1.0442421427658173,-1.0829864732789138,-1.422964573739269,1.0346670049774784,-1.0699233842048146,-1.4075031343968525,1.1124246169541865,-1.0850230028830825,-1.423090733572991,-1.0745729495017469,-1.3253420754931715,1.1240082662582904,-1.0648796260485012,-1.3253326928092568,1.1109840087335867,-1.066671001682811,-1.3255026857277814,1.1367236431673258,-1.06209292290551,-1.325260174455753,1.1059072225642192,-1.0677304430899617,-1.325419092781431,1.1320685737481506,-1.063466825805467
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
