period_days,w01_o01_kyoto,w01_o01_okinawa,w01_o01_sapporo,w01_o02_kyoto,w01_o02_okinawa,w01_o02_sapporo,w01_o03_kyoto,w01_o03_okinawa,w01_o03_sapporo,w01_o04_kyoto,w01_o04_okinawa,w01_o04_sapporo,w01_o05_kyoto,w01_o05_okinawa,w01_o05_sapporo,w02_o01_kyoto,w02_o01_okinawa,w02_o01_sapporo,w02_o02_kyoto,w02_o02_okinawa,w02_o02_sapporo,w02_o03_kyoto,w02_o03_okinawa,w02_o03_sapporo,w02_o04_kyoto,w02_o04_okinawa,w02_o04_sapporo,w02_o05_kyoto,w02_o05_okinawa,w02_o05_sapporo,w04_o01_kyoto,w04_o01_okinawa,w04_o01_sapporo,w04_o02_kyoto,w04_o02_okinawa,w04_o02_sapporo,w04_o03_kyoto,w04_o03_okinawa,w04_o03_sapporo,w04_o04_kyoto,w04_o04_okinawa,w04_o04_sapporo,w04_o05_kyoto,w04_o05_sapporo,w05_o01_kyoto,w05_o01_okinawa,w05_o01_sapporo,w05_o02_kyoto,w05_o02_okinawa,w05_o02_sapporo,w05_o03_kyoto,w05_o03_okinawa,w05_o03_sapporo,w05_o04_kyoto,w05_o04_okinawa,w05_o04_sapporo,w05_o05_kyoto,w05_o05_okinawa,w05_o05_sapporo
0.1,3.974426173555974e-06,9.240112055197122e-06,8.000699321319233e-06,4.307544603174958e-06,8.720204414222234e-06,6.3083088766186075e-06,6.15073087863737e-06,9.091339498393407e-06,1.0150455131987682e-05,2.60202469751489e-06,2.3044813994445382e-06,2.5660365235212515e-06,4.045686988558101e-06,9.009243147786022e-06,8.663956519420319e-06,1.40701812736892e-05,1.5210989957878156e-05,1.248382306255697e-05,9.28921275653803e-06,1.2837935784446008e-05,9.259524355846514e-06,2.624973460573151e-05,2.130543090746643e-05,2.405737767632732e-05,1.6046739706710202e-06,2.5542768889389964e-06,1.6262520507231052e-06,1.8931317371041206e-05,1.715194750386171e-05,1.6062735771564396e-05,9.371662389706506e-06,1.3745973533108035e-05,1.0898888570013069e-05,7.240073682884083e-06,1.1670859296696647e-05,8.828767638122992e-06,1.6202686583217507e-05,1.5720470693443784e-05,1.4249805303966386e-05,1.3319754444211255e-06,2.043371515404837e-06,1.731330273922368e-06,1.1908714361939648e-05,1.1780831140491592e-05,5.271861403923759e-06,1.3652896324109776e-05,1.1364476298862992e-05,6.230214327880359e-06,1.3645239060877645e-05,1.145619559524018e-05,9.216728916572622e-06,1.4619509647406485e-05,1.3014172942455256e-05,7.332999270140299e-06,1.3647423311168763e-05,1.1503658765366164e-05,5.943948120780188e-06,1.3915772203134156e-05,1.1506119303670377e-05
0.2,8.152315236513733e-06,1.8977827088620992e-05,1.6811988204997306e-05,8.017709852716461e-06,1.8077122894329732e-05,1.2698010985934982e-05,1.9587892101415364e-05,1.8772706494493268e-05,2.6616743352270083e-05,3.1461615385812764e-06,3.9919860907329175e-06,3.2302213227643825e-06,1.0931163391510056e-05,1.8356629654467395e-05,1.964000100917134e-05,3.94895970209585e-05,3.586263361835895e-05,3.6617082937760906e-05,2.166948211785898e-05,2.828344221873597e-05,2.137815351828818e-05,0.0001027119802104,6.430046348973249e-05,0.0001007373958896,5.377706346741619e-06,4.528436491481813e-06,6.231142412949225e-06,6.28800924812918e-05,4.53608395361983e-05,5.9091944413106245e-05,2.5261345315471974e-05,3.0247313603640293e-05,2.665176447280478e-05,1.6748471663094496e-05,2.5686829763863936e-05,1.9458903223231812e-05,6.275322278469695e-05,4.0750057388429655e-05,5.429933143206194e-05,2.539971691696554e-06,2.75495266072048e-06,3.345423426560141e-06,3.854865371214396e-05,3.519057298264029e-05,1.6517696947963166e-05,2.9579225946863815e-05,2.677406275071374e-05,1.3994567406562677e-05,2.953089928192257e-05,2.5407623470799357e-05,4.732175795900019e-05,3.5373016672876826e-05,4.5082993137861866e-05,1.5895859802050635e-05,2.981624743438388e-05,2.508233600465623e-05,2.620023410471009e-05,3.0701437225782505e-05,3.120418008469369e-05
0.5,2.273022461422081e-05,4.224596816045564e-05,4.261086440287949e-05,2.039949165558553e-05,3.925348806288317e-05,3.2329654180203275e-05,6.63237429238558e-05,4.733569777074732e-05,7.424492351582725e-05,1.2431208499955951e-05,6.9045480556502656e-06,1.2832860546470508e-05,3.4997901325921156e-05,4.21674615814882e-05,5.173613374082728e-05,0.0001518240185896,9.908044276643522e-05,0.0001477656514924,6.667170657914061e-05,6.419184352807779e-05,8.319169972103817e-05,0.0005059871009628,0.0002372770392486,0.0004039242410034,3.7879519668038725e-05,1.403457938700285e-05,4.208217113991857e-05,0.0002855874937386,0.000151660662839,0.0002387241470831,0.0001000781905675,7.728443084669354e-05,0.0001005904580382,6.144135045592739e-05,6.0340363379421214e-05,6.408837717102171e-05,0.000262458201842,0.0001351753460871,0.0002348811369592,3.9361931913763285e-05,1.4323252305673348e-05,3.634391850663814e-05,0.0001553404553444,0.0001500628178244,7.956529405606475e-05,6.700333356275914e-05,9.455623800375134e-05,4.1924044983851144e-05,6.653065046079074e-05,7.034152522630826e-05,0.0002783643073919,0.0001204009260854,0.0002341153319014,4.404919364429025e-05,6.854742522291292e-05,6.386932298046364e-05,0.0001507617700585,8.039523723013243e-05,0.0001404778820979
1.0,5.699784892623019e-05,8.168418794667874e-05,9.261454312626e-05,4.303160378469763e-05,7.806343483448187e-05,6.786719291879261e-05,0.0001878787201717,0.0001041127062578,0.0001748818016474,2.9083485209822844e-05,1.3620971580642726e-05,3.0415780764225153e-05,9.787514615445382e-05,8.08515530758308e-05,0.0001180082930584,0.0004939868156408,0.0002645661479005,0.0004411868499823,0.0001867014748592,0.0001364519433658,0.0002054142781245,0.0012922759264133,0.0005632430325745,0.0010563501426772,6.836546746713832e-05,2.730806336148902e-05,7.663342930150818e-05,0.0008382869110518,0.0004006251166827,0.0007053960186782,0.0002794660201967,0.0001829870079277,0.0002907283717359,0.0001556160904819,0.000134332494298,0.0001767888213697,0.0007295570262521,0.0003371978994692,0.0006339298221163,0.0001046733243695,5.131136927231813e-05,9.873476582831088e-05,0.0004499940296539,0.0004260080332957,0.000264986689576,0.0001438637164723,0.0002415806098812,0.0001045182454363,0.000127938940429,0.0001536454726159,0.0008088213495674,0.0003274045852745,0.0006243208044587,8.633020897789373e-05,0.0001338393523004,0.0001335079213877,0.0004804373815904,0.0002073707800268,0.0003827780772633
2.0,0.0002753921937466,0.0002365792066404,0.0002551960926101,0.0001366554519552,0.0001929720739008,0.0001646925100888,0.0008648653033144,0.0005163887027348,0.0006498055539314,7.05856488563212e-05,4.016083190855815e-05,8.667941657086858e-05,0.0004866196471945,0.0003174101244751,0.0003859254971617,0.0015819939902124,0.0008801122186326,0.0014421790997279,0.0006769906940706,0.0004553872474978,0.0006252541262587,0.0029220504458722,0.0015019207261574,0.0027658992132187,0.0001267333936784,7.282459015216743e-05,0.0001469099669549,0.0022853155264636,0.0012042201211316,0.0021166304350629,0.0011292949549559,0.0007808081954113,0.0010041673809619,0.0005873259516231,0.0004860550399047,0.0005745888897215,0.0022531011140567,0.0012926003217362,0.0020163074988207,0.0002753341517466,0.0001831235593971,0.0002901136114813,0.0016510383486591,0.0014550578893988,0.0007953889660172,0.000467076765277,0.0006829772892269,0.0003201218302682,0.0003435267728131,0.0003725586584601,0.001990698282095,0.0010118514815649,0.0017149507122991,0.0002170882053774,0.0003541744312569,0.0003234471572869,0.0013260264921504,0.0006915151186849,0.0011112115202424
7.0,0.000975800018842,0.0010154368564184,0.0008657810405759,0.000356500590308,0.0006082473202974,0.0005490738382218,0.0029345036375946,0.0024816240235414,0.0021744423308952,0.0001507133636919,0.0001063422347591,0.0001908212603458,0.0017831926238399,0.0015555004925713,0.0013409401251754,0.0028048490222292,0.0028831614222552,0.0027600343684158,0.0012598829553258,0.0016568837529629,0.001432530329945,0.0046438422236204,0.0043380734946159,0.0043536758774529,0.0001988784221517,0.0001433271477844,0.0002684990322254,0.0038187398454034,0.0036671149351307,0.0036438534031111,0.0024500673626956,0.0027359283527453,0.0027021474539434,0.0011433459555371,0.0016490325110817,0.001624856285666,0.0044101494825108,0.0041617203144279,0.0042796616252613,0.0004888088603797,0.0003885021619784,0.0006487254084545,0.003481072330523,0.0035396861279247,0.0017396667789924,0.0018820199093713,0.0015981508049397,0.0008625269336711,0.0011710751385768,0.0010834444472276,0.0036349731889345,0.0034596413422515,0.003298471187966,0.0007713525116048,0.000919111990917,0.0010202870229809,0.0026610053583455,0.0026264757042562,0.0023673684212101
14.0,0.0010686535161224,0.0021830796082315,0.001526655820007,0.0005222091173165,0.0013409176235926,0.0009422181727754,0.0028388081342177,0.0039601354215506,0.0031746706043803,0.0001560735065675,0.0001217385110031,0.0002049097173867,0.0018187469492861,0.0030231278181729,0.0022293082002726,0.0022081131218988,0.0028655268379499,0.0028006873154075,0.0009764079752725,0.0018518763156145,0.0016370117281558,0.0037535890580726,0.004144139687505,0.004276854319296,0.0001844285217637,0.000133990759795,0.0002523478450041,0.0030612741531253,0.0035411469092902,0.0035949057898832,0.0021417088702699,0.0031118051695679,0.0030226889660229,0.0010700165993658,0.0019555284507264,0.0019340848377021,0.0037209882746278,0.0043937748398359,0.0043503681935789,0.0004134338951746,0.0002973256057144,0.0005497503414021,0.0029773015195559,0.0037488718630503,0.0015422175905812,0.0026836372511156,0.0021508747247367,0.0010039491053756,0.002503297493767,0.0019381300450209,0.0032749035072847,0.0038122455794409,0.0036129708129877,0.001446774136892,0.0027217210489612,0.0020969551612995,0.0024011230275579,0.00319763869241,0.0028223286860275
30.0,0.0031621313408496,0.0040941707160243,0.0031208570080983,0.0017104493788129,0.0028777998768954,0.0021311303601447,0.0050357164661295,0.0058002413425945,0.0045231491551067,0.0001515529243553,8.317535781586155e-05,0.0001722810290457,0.0042301594836859,0.0050603268329485,0.0038439123177255,0.0039334785484931,0.0038968923390149,0.0038917280264739,0.00273800365245,0.0030357905172431,0.0030829735397035,0.0049822568004716,0.0053538158063641,0.004579925588081,0.0001746525264055,8.520187071415045e-05,0.0001960551587993,0.0045451794350409,0.004691962545213,0.0042742281110088,0.0040082636547727,0.0041573232676958,0.0041498823349997,0.0027934649631963,0.0032708130889222,0.0033619477640257,0.0050547169553987,0.0055371352149288,0.0047747212739488,0.0003555538417138,0.0001302684834718,0.0004586281634534,0.0046198438004947,0.0045285697497258,0.0045062704291016,0.0055222899176349,0.0042872071614432,0.0041093865819418,0.0056373325437958,0.0043864834705697,0.0051195063628778,0.0059737559979716,0.0045864653207426,0.0039092795880662,0.0060135976335335,0.0047559454813111,0.0048531892803313,0.0057262656818928,0.0043519747497653
90.0,0.0105049897129824,0.0094011726760423,0.0094097227291376,0.0079374762008631,0.0081294919477046,0.0077096358833402,0.0120326499926905,0.0106301668136819,0.0102720200582034,0.001869587615482,0.0008088745469056,0.0021901594285561,0.011406461887542,0.0099953369049599,0.0099507465575389,0.0117408180085406,0.0098695593918079,0.0103829780194399,0.010150700629426,0.0090531231877938,0.0096396889948709,0.012513503545587,0.0107776779038528,0.0107517204704181,0.0019925551855296,0.0008685857655861,0.0023323417336712,0.0122420686472704,0.0103578385822192,0.0105680541955992,0.0117842674659526,0.0100569062627565,0.0104039241049544,0.0101553543411296,0.0092258675946148,0.0097808262244201,0.0127038104382765,0.0108801359419861,0.010760315698809,0.0020565422061489,0.0008945100102378,0.0024956716752028,0.0123369101924287,0.010568215157524,0.0131804765392998,0.0118279204437103,0.0114858620455416,0.0133919667510439,0.0124859167171901,0.0118546288749883,0.0130946015738409,0.0114949395790683,0.0112012853285843,0.0136796878044498,0.0133548343833897,0.0138038745584695,0.0131197626080945,0.0115548970680189,0.0112902781430728
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
