period_days,w01_o01_kyoto,w01_o01_okinawa,w01_o01_sapporo,w01_o02_kyoto,w01_o02_okinawa,w01_o02_sapporo,w01_o03_kyoto,w01_o03_okinawa,w01_o03_sapporo,w01_o04_kyoto,w01_o04_okinawa,w01_o04_sapporo,w01_o05_kyoto,w01_o05_okinawa,w01_o05_sapporo,w02_o01_kyoto,w02_o01_okinawa,w02_o01_sapporo,w02_o02_kyoto,w02_o02_okinawa,w02_o02_sapporo,w02_o03_kyoto,w02_o03_okinawa,w02_o03_sapporo,w02_o04_kyoto,w02_o04_okinawa,w02_o04_sapporo,w02_o05_kyoto,w02_o05_okinawa,w02_o05_sapporo,w04_o01_kyoto,w04_o01_okinawa,w04_o01_sapporo,w04_o02_kyoto,w04_o02_okinawa,w04_o02_sapporo,w04_o03_kyoto,w04_o03_okinawa,w04_o03_sapporo,w04_o04_kyoto,w04_o04_okinawa,w04_o04_sapporo,w04_o05_kyoto,w04_o05_sapporo,w05_o01_kyoto,w05_o01_okinawa,w05_o01_sapporo,w05_o02_kyoto,w05_o02_okinawa,w05_o02_sapporo,w05_o03_kyoto,w05_o03_okinawa,w05_o03_sapporo,w05_o04_kyoto,w05_o04_okinawa,w05_o04_sapporo,w05_o05_kyoto,w05_o05_okinawa,w05_o05_sapporo
0.1,-0.5594159734046866,2.376165041201755,-0.8739541606807172,-0.5682163357919892,2.4609318596921805,-0.9396274989915934,0.46119951523786656,2.953213702516636,-0.8364969136041571,-0.7690357768610024,1.607935730473646,-1.1136784232159296,0.6773310503065831,0.7803426436467431,-0.8537471603624217,-1.9242863201856755,0.12480370114712924,-1.4779170511100321,-1.1483881333807324,0.026068276317649627,-1.617291025386367,-1.3319673710755924,0.29806100762426224,-1.0772165881747815,-0.9146045593495313,-1.1602211082555656,-1.7053318267788589,-1.5121865780623645,0.19062449360593692,-1.3205153392329252,-1.152370007482274,-2.1328989394968403,-1.6122416942563667,-0.7264816141435846,2.4154661852152213,-1.6714986685016429,-0.1875640415899729,2.264217936872914,-1.4249628325230832,-0.6000477494898258,-2.857209310358742,-1.7218449185671374,-0.6222821276210994,-1.5427925168678824,-1.4369765673751047,0.22414420222041276,-1.6558382623940802,-1.2524444210531596,0.19863150955393793,-1.6903814985034615,-1.413907885358364,0.3155617793810148,-1.5287144761583573,-0.9740954989520003,0.18785650311649316,-1.7075003045171344,-1.4606065182221157,0.259328982418936,-1.6102882059212895
0.2,1.4976069618757706,2.4558235450131223,1.580229987637093,0.002054233937292649,2.6883961676711117,1.5134494110531778,1.3708567775358496,2.9019380541065702,1.6296278533090804,0.9296610352091501,2.6063457821699085,1.3305441580449586,1.3577909894113316,2.7239829576465446,1.6049458148216627,-0.3915651785911829,-0.10810419922463012,1.1728277928401765,-0.8360450275744952,-0.21806723189129196,1.0560000996611933,0.9738470197284652,0.13910249964605015,1.4425668265092764,0.22322140311139016,-0.8603281666933805,0.9776450267800778,0.1295565116011949,0.003133904280896882,1.2911253960236482,-0.9788125114585158,3.0500953728938542,1.002849813317649,-0.002471741505217784,2.4150349062007175,0.9063703287389266,-0.4235665235076544,2.8278613362599514,1.29804306259983,0.22838794744348603,1.0725332070281657,0.8575007743533689,-0.7516967387075627,1.1168678188101864,2.3633701062958234,-0.059003794593375236,1.1702701024567976,2.3687682296733223,-0.10547425258539533,1.1359452547366686,2.4831943557538376,0.06858273916937074,1.3008648946433738,2.4948784675975095,-0.12724941899232078,1.117687421122956,2.4129340878016814,-0.006946552873117406,1.2162310258803721
0.5,2.4286608031894557,-0.5365347823277202,1.92001242216511,-0.4740686784408808,-0.2787537044943007,1.8871796965233008,2.5774234333034243,0.08178314803031861,1.94221622816221,2.046021781249621,2.3951532694164035,1.5472818790732634,2.460552907072928,0.8697309391558732,1.9785420265067488,1.8760965049726972,0.7150130802899821,1.400524213373492,1.5842355955226357,0.7190744602985479,1.298036264021769,-3.076795050076117,0.545469077237009,1.489403153449505,1.0995646620860222,0.4349787180588771,1.208636585349821,2.41596599285963,0.6456139920964072,1.5088529118827327,1.2301296705811786,0.2312969122385442,1.1134415355280929,0.7942691540367313,-0.5804467507541338,0.9388869134451345,2.388958936919197,-0.15738922368885655,1.4173007681163838,0.6774881867665823,-1.0204801699474173,0.8404856340691811,1.602013760990049,1.299791302261704,-0.5318969652388951,0.8885325062900371,1.6759311405255457,-0.47159661235942407,0.8455605541613085,1.6696670741515514,-0.402814023298254,0.876052497420795,1.794827037145369,-0.4313524782441642,0.8358681964504451,1.6686865205906085,-0.4744889029306795,0.9288735740044056,1.739797345000318
1.0,2.4135245009342627,1.9669025038265555,-1.4891635886779402,2.1294242114335495,2.0444646656131398,-1.7696805964903053,2.78492255079176,2.328817137327536,-1.336738677263011,2.3537001202308065,1.8241592863094875,-2.431673851135915,2.649170025596005,2.4611990258879284,-1.3606635627990469,-1.3272859542039313,3.0273901971607295,-2.2222619149350056,-2.092976065039369,2.5608346165483624,-2.6209567421025515,-0.45430212033821893,-0.8538466480804499,-1.2409012729376148,-2.2087441649418507,-0.5718955951459788,-3.010995619728413,-0.8471437586303947,-2.2222513610110726,-1.6400863933750636,-1.6862435149328676,1.993927803175609,-2.806343037265597,-2.1896291106591863,1.4926124008272708,-3.1322099739752858,-0.6259738057641636,1.7197687523417198,-1.7638301666701433,-2.461111593444313,0.7105073041681426,2.966492605729289,-1.0602218546295563,-2.4523128073207627,-0.9530894111785808,2.3383122562948437,-2.098454755690046,-1.0746438792828397,2.3229569275561754,-2.2991151475130036,-0.5042465567605352,-1.6114182665225232,-1.8239398872562749,-1.1146967185858352,2.270727103147432,-2.3377147801280054,-0.8172477605472405,2.6468783048611355,-1.860240508900563
2.0,0.6883080546734567,0.9567138910885921,-0.039010955541811665,0.6241644095508379,1.1139918196407819,0.27608290862700935,0.6342463291208953,0.7386373048226442,-0.6555172002337389,0.8307965332228541,0.5219995977742407,0.5465901508052671,0.6988909012412783,1.122932081049108,-0.6704186611321339,-0.5347934818651756,1.3495694355984897,0.9436344121627482,-0.2754304434675614,1.1041460020809069,1.8866780644756256,-0.12285498328362188,1.6078649061235701,0.25735835340450564,0.7554023854237657,0.442646258911739,1.6081091989598089,-0.24168127120419822,1.5009889137008103,0.4082306718229751,-1.1075536152256524,0.2244449301231014,2.1676889889561703,-0.973004206570122,0.24121349323900473,1.8887064563837601,-0.3716893219815973,0.23711982837675383,0.36238654995046504,-2.0435643850956158,-1.8123146792360858,1.7431562211742997,-0.7842978431588437,0.9064156113485864,-3.113986733362253,1.093119246193136,-0.7961483536108844,2.9688884882317925,1.156348654930887,2.4602998386806223,-2.5766820927057235,1.2707845524403485,0.8918721804490342,-3.1242360472344126,1.1352571292766676,2.1421496334628705,-3.115679746319937,1.1986678272161646,0.9307606114988507
7.0,0.09385434354921174,-0.06741768721400043,0.03897844869913891,0.2589668413700583,0.04031040437212208,-0.06781169498243833,-0.43168249149155896,-0.20510363463120584,-0.2496468696662285,0.19493270373678548,0.31090078732116555,-0.2488616671259024,-0.22966346500247103,-0.16154693022836789,-0.05516513993584748,0.10709576779633234,-0.10462573718275237,-0.1847874370371605,0.23446207084110038,-0.07381980340353622,-0.3066063700208165,0.0320404892729691,-0.08405180297938042,-0.09728391141666815,0.22791858624948458,0.03742125041519073,-0.41341644751054113,0.08273804888576364,-0.10495462819627432,-0.14463532321160955,0.004659965529725363,-0.14945683657131004,-0.32383388520374423,0.14292984992154412,-0.1334059386290134,-0.47006433104862766,0.004196599728430339,-0.08951736831452806,-0.18468834777854862,0.13091473180853622,-0.08038222892060998,-0.6045658467124401,0.04184371616975624,-0.25842024601600905,0.7867095022610255,-0.11484454222998332,0.026257698622093928,1.101153755646993,-0.03587096373087606,0.1063764809232799,0.1925506130655087,-0.10337038190277115,-0.11900398880075269,1.1242307921871004,0.07292012642394541,-0.01253468312373962,0.4054221498195356,-0.12359337387230718,-0.04746926829409803
14.0,1.5649718711576,-0.07781415021377036,0.00502002486855746,1.5664470552741507,-0.07670205146647291,0.14655072512236123,-0.6600836983416323,0.031022440807269902,0.26558871820878416,1.225807699667955,0.4108842710950305,0.8992055568374182,-2.6919240303287997,-0.034047665390957604,0.12827639798191726,0.6922341343586931,0.07012672202869874,0.131871322871981,1.2077666484044411,-0.10837521996799726,0.05795174583090601,0.16731588087300045,-0.11060300644555587,0.07884650428502615,1.040546086393355,0.5314835761832184,0.9842480648879208,0.40850002461843893,-0.15978539053546292,0.12142109659566636,0.8315662198042346,-0.04968077643401437,0.07247826922655998,1.255277521648237,-0.11960166502084402,-0.10462171426583833,0.007424976774787595,-0.11350765959838238,0.1094585231631795,1.0386387399985406,0.3687722129146576,0.9596010454848277,0.3753592217094631,0.12459639022927148,-0.16210234759968964,-0.10387634188117856,0.03266943722269966,0.4375963414497797,-0.2737143344730666,-0.213965667770736,-0.04474751997745719,-0.022131315491160205,0.16947558442315191,0.8745167507703147,-0.4353597193989018,-0.43931869589874406,-0.024634614060596857,0.03744292702507357,0.177207710318199
30.0,-0.03870449089934791,-0.8029548847031096,-0.4972014544590709,0.0476057636517373,-1.188250932635601,-2.140303243863382,-0.07481800400688221,-0.3311410368783978,-0.6559095399693535,-0.04042757670901387,-0.4237775545487806,-2.5315790029249072,-0.12440132904677605,-0.532152010369344,-0.8083864366384348,0.11758590924715451,-0.4957601967421299,-0.5859526839044371,0.18048461581744757,-1.0096779275846492,-0.751116714478842,0.04944201619658383,-0.1464342062941575,-0.27266344650545626,-0.12788692724867468,-0.19593586096612015,-2.3942552397316215,0.08167196276142352,-0.2752361172229918,-0.43178075551059497,0.1215712257182453,-0.5057248978729287,-0.6786471971323097,0.1962508333679114,-1.0239501615087223,-0.8712115401359006,0.06380611468026576,-0.15467125344353683,-0.31671948961761465,-0.1335500710715929,-0.17171278265146395,-2.332626023637609,0.08954715561086468,-0.49914974984203214,0.2253371584533379,-0.7556051296563351,-0.7079302704649749,0.4260632387430976,-1.2325107537678106,-0.7179792035115575,0.06283279183770629,-0.2817188549489238,-0.3993119585919267,0.4919906641049013,-1.6080296123737254,-0.6644748023331299,0.12967763601735727,-0.4823187828048319,-0.5856192489822303
90.0,0.295226701323488,-0.0032309588232966036,-0.005830878493043645,0.6470212296302995,-0.03475007391402941,0.012318742810448313,0.01032960387584181,0.014589312199298154,0.018494407488982123,0.8263666718525519,-0.23748468097712896,0.2713448009541648,0.07445425330112165,0.002169260537310258,0.011667390600832215,0.14926356194580312,0.0146434716294499,-0.07085511949446266,0.34999523023515544,-0.0028624975825473076,-0.10674537263107853,0.03778351843046446,0.003991774552530635,-0.02148922219209526,0.836804138687942,-0.4605279799535373,0.274497370693235,0.07714553115207012,0.008167296497090692,-0.04138752823070302,0.13921947891200004,0.03584914749696799,-0.07490722441482411,0.3432076311895964,0.015384449815846413,-0.1208347151350253,0.03891258270031628,0.016516394604136675,-0.021689150733676055,0.8332774920355777,-0.4515577680233003,0.2674220644260328,0.07240456257704198,-0.0423153698455061,-0.03504000048183231,0.0833609771417365,-0.04654704363687756,0.13000674615005403,0.11890400296288717,-0.10554092070818387,-0.03580096858103676,0.04209758178996448,-0.006449623199664245,0.42029151229157186,0.15484332787503852,-0.16677634039606784,-0.04779306150321894,0.06156920130677367,-0.020217070507008383
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
