,room1,room1,room1,room2,room2,room2,
 ,temp,rh,ah,temp,rh,ah,
2020/04/01 00:00,19.9,0.83,0.01207,25.0,0.5,0.00988,
2020/04/01 00:10,19.81,0.832,0.01203,10.294,0.555,0.00429,
2020/04/01 00:20,19.71,0.833,0.01198,10.235,0.57,0.0044,
2020/04/01 00:30,19.61,0.835,0.01192,10.23,0.571,0.00441,
2020/04/01 00:40,19.51,0.837,0.01187,10.252,0.572,0.00442,
2020/04/01 00:50,19.41,0.838,0.01182,10.306,0.573,0.00444,
2020/04/01 01:00,19.31,0.84,0.01177,10.392,0.573,0.00447,
2020/04/01 01:10,19.255,0.84,0.01173,10.506,0.574,0.00451,
2020/04/01 01:20,19.205,0.84,0.01169,10.643,0.574,0.00455,
2020/04/01 01:30,19.155,0.84,0.01166,10.796,0.575,0.0046,
2020/04/01 01:40,19.105,0.84,0.01162,10.96,0.575,0.00466,
2020/04/01 01:50,19.055,0.84,0.01158,11.131,0.576,0.00472,
2020/04/01 02:00,19.005,0.84,0.01155,11.305,0.576,0.00478,
2020/04/01 02:10,19.0,0.837,0.0115,11.482,0.577,0.00484,
2020/04/01 02:20,19.0,0.834,0.01145,11.657,0.577,0.0049,
2020/04/01 02:30,19.0,0.83,0.01141,11.831,0.578,0.00496,
2020/04/01 02:40,19.0,0.827,0.01136,12.001,0.578,0.00502,
2020/04/01 02:50,19.0,0.824,0.01131,12.167,0.578,0.00508,
2020/04/01 03:00,19.0,0.82,0.01127,12.33,0.579,0.00514,
2020/04/01 03:10,18.88,0.82,0.01118,12.487,0.579,0.00519,
2020/04/01 03:20,18.747,0.82,0.01109,12.638,0.579,0.00525,
2020/04/01 03:30,18.613,0.82,0.01099,12.785,0.58,0.0053,
2020/04/01 03:40,18.48,0.82,0.0109,12.927,0.58,0.00535,
2020/04/01 03:50,18.347,0.82,0.01081,13.064,0.58,0.00541,
2020/04/01 04:00,18.213,0.82,0.01071,13.195,0.581,0.00546,
2020/04/01 04:10,18.125,0.82,0.01065,13.321,0.581,0.0055,
2020/04/01 04:20,18.042,0.82,0.0106,13.442,0.581,0.00555,
2020/04/01 04:30,17.958,0.82,0.01054,13.557,0.582,0.0056,
2020/04/01 04:40,17.875,0.82,0.01048,13.666,0.582,0.00564,
2020/04/01 04:50,17.792,0.82,0.01043,13.77,0.582,0.00568,
2020/04/01 05:00,17.708,0.82,0.01037,13.868,0.582,0.00572,
2020/04/01 05:10,17.76,0.811,0.01029,13.962,0.583,0.00576,
2020/04/01 05:20,17.827,0.801,0.0102,14.052,0.583,0.00579,
2020/04/01 05:30,17.893,0.791,0.01011,14.137,0.583,0.00583,
2020/04/01 05:40,17.96,0.781,0.01003,14.217,0.583,0.00586,
2020/04/01 05:50,18.027,0.771,0.00994,14.293,0.583,0.00589,
2020/04/01 06:00,18.093,0.761,0.00985,14.366,0.584,0.00592,
2020/04/01 06:10,17.98,0.763,0.00981,14.434,0.584,0.00595,
2020/04/01 06:20,17.847,0.766,0.00977,14.498,0.584,0.00598,
2020/04/01 06:30,17.713,0.77,0.00973,14.56,0.584,0.006,
2020/04/01 06:40,17.58,0.773,0.00969,14.619,0.585,0.00603,
2020/04/01 06:50,17.447,0.776,0.00965,14.675,0.585,0.00605,
2020/04/01 07:00,17.313,0.78,0.00961,14.728,0.585,0.00608,
2020/04/01 07:10,17.315,0.771,0.0095,14.779,0.585,0.0061,
2020/04/01 07:20,17.332,0.761,0.00938,14.827,0.585,0.00612,
2020/04/01 07:30,17.348,0.751,0.00927,14.873,0.585,0.00614,
2020/04/01 07:40,17.365,0.741,0.00915,14.915,0.585,0.00616,
2020/04/01 07:50,17.382,0.731,0.00904,14.955,0.586,0.00617,
2020/04/01 08:00,17.398,0.721,0.00892,14.992,0.586,0.00619,
2020/04/01 08:10,17.475,0.72,0.00895,15.027,0.586,0.0062,
2020/04/01 08:20,17.558,0.72,0.009,15.06,0.586,0.00622,
2020/04/01 08:30,17.642,0.72,0.00905,15.091,0.586,0.00623,
2020/04/01 08:40,17.725,0.72,0.0091,15.12,0.586,0.00625,
2020/04/01 08:50,17.808,0.72,0.00915,15.148,0.587,0.00626,
2020/04/01 09:00,17.892,0.72,0.0092,15.174,0.587,0.00628,
2020/04/01 09:10,17.78,0.726,0.00921,15.199,0.587,0.00629,
2020/04/01 09:20,17.647,0.732,0.00921,15.223,0.587,0.0063,
2020/04/01 09:30,17.513,0.739,0.00922,15.247,0.588,0.00631,
2020/04/01 09:40,17.38,0.746,0.00922,15.272,0.588,0.00633,
2020/04/01 09:50,17.247,0.752,0.00923,15.296,0.588,0.00634,
2020/04/01 10:00,17.113,0.759,0.00923,15.321,0.588,0.00635,
2020/04/01 10:10,17.025,0.762,0.00921,15.345,0.588,0.00636,
2020/04/01 10:20,16.942,0.763,0.00918,15.369,0.589,0.00638,
2020/04/01 10:30,16.858,0.765,0.00915,15.392,0.589,0.00639,
2020/04/01 10:40,16.775,0.767,0.00912,15.414,0.589,0.0064,
2020/04/01 10:50,16.692,0.768,0.00909,15.435,0.589,0.00641,
2020/04/01 11:00,16.608,0.77,0.00906,15.454,0.589,0.00642,
2020/04/01 11:10,16.81,0.757,0.00903,15.474,0.589,0.00643,
2020/04/01 11:20,17.043,0.744,0.009,15.494,0.59,0.00644,
2020/04/01 11:30,17.277,0.73,0.00897,15.512,0.59,0.00645,
2020/04/01 11:40,17.51,0.717,0.00894,15.529,0.59,0.00645,
2020/04/01 11:50,17.743,0.704,0.0089,15.545,0.59,0.00646,
2020/04/01 12:00,17.977,0.691,0.00887,15.561,0.59,0.00647,
2020/04/01 12:10,17.91,0.689,0.0088,15.575,0.59,0.00647,
2020/04/01 12:20,17.81,0.687,0.00872,15.589,0.59,0.00648,
2020/04/01 12:30,17.71,0.685,0.00865,15.603,0.59,0.00649,
2020/04/01 12:40,17.61,0.684,0.00857,15.618,0.59,0.0065,
2020/04/01 12:50,17.51,0.682,0.00849,15.634,0.59,0.0065,
2020/04/01 13:00,17.41,0.68,0.00842,15.649,0.59,0.00651,
2020/04/01 13:10,17.445,0.677,0.0084,15.666,0.59,0.00652,
2020/04/01 13:20,17.495,0.674,0.00838,15.682,0.591,0.00653,
2020/04/01 13:30,17.545,0.67,0.00836,15.698,0.591,0.00653,
2020/04/01 13:40,17.595,0.667,0.00835,15.712,0.591,0.00654,
2020/04/01 13:50,17.645,0.664,0.00833,15.726,0.591,0.00655,
2020/04/01 14:00,17.695,0.66,0.00832,15.739,0.591,0.00655,
2020/04/01 14:10,17.73,0.654,0.00826,15.751,0.591,0.00656,
2020/04/01 14:20,17.763,0.647,0.00819,15.763,0.591,0.00657,
2020/04/01 14:30,17.797,0.641,0.00812,15.774,0.591,0.00657,
2020/04/01 14:40,17.83,0.634,0.00805,15.786,0.591,0.00658,
2020/04/01 14:50,17.863,0.627,0.00798,15.798,0.591,0.00658,
2020/04/01 15:00,17.897,0.621,0.00791,15.809,0.591,0.00659,
2020/04/01 15:10,17.81,0.617,0.00782,15.82,0.591,0.00659,
2020/04/01 15:20,17.71,0.614,0.00773,15.831,0.591,0.0066,
2020/04/01 15:30,17.61,0.611,0.00764,15.841,0.591,0.0066,
2020/04/01 15:40,17.51,0.607,0.00755,15.851,0.591,0.0066,
2020/04/01 15:50,17.41,0.604,0.00746,15.86,0.591,0.00661,
2020/04/01 16:00,17.31,0.6,0.00737,15.869,0.591,0.00661,
2020/04/01 16:10,17.21,0.599,0.0073,15.876,0.591,0.00661,
2020/04/01 16:20,17.11,0.597,0.00723,15.883,0.591,0.00662,
2020/04/01 16:30,17.01,0.595,0.00717,15.889,0.591,0.00662,
