period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.2808681791588788,-1.6141646516650174,0.49020255744061136,-1.141574336206883,0.3169219992422529,-0.559884711886234,0.34707570746714944,-0.4964699633165563,0.2885282091520164,-0.26798548892949725,-2.441134370259462,-0.47533880777836623,-2.466741889930171,-0.45779699722021716,-2.5112316140386453,-0.4019076309444847,1.5435291233263668,-0.5384239622137104,-2.376473656752797,-0.5118186114157941,,,,,,-0.3507887887667804,-0.09246038667757972,3.099132400811495,-0.036896195043700786,-0.1438610042062234
0.2,-0.005169458417309425,-2.6028341919100613,0.02776531404791549,-2.4195700768032253,0.022748933106702562,-2.0514577847444024,-0.047437790164111426,-0.5405443935664735,-0.05046694759495063,-0.8979468978769133,3.0267310941561587,-0.30595172233280943,3.0235304866464827,-0.23859990381470242,-3.083938989217554,-0.22513517702560337,0.7227578107040602,-0.42905778398049566,3.0727987842497977,-0.2946083700512083,,,,,,-0.3478667551210169,-0.5663347753089386,-1.4596072629356813,-0.7054852515760337,-0.24460501664531575
0.5,-1.9069081647669512,1.545215698759339,-1.764039598717916,1.6608293297011612,-1.8822773918425537,1.8168661978661371,-1.8564725233686006,0.6294924959561143,-1.8738302480144946,2.176379892791389,-2.121499980016898,-0.2119763661813463,-2.303533226140707,0.5056093318332435,-1.3779357626555202,0.1990282366272138,-2.6034602436046277,1.2336571283133204,-1.8656464538687096,-0.26588541687230927,,,,,,-2.2050357240521676,-2.063051349172817,-1.8803110906498421,-2.240129133544374,-2.0897375552521624
1.0,-1.420254628726964,-0.8691232710584809,-2.246403702352423,-0.7720526007112709,-1.2325975715924502,-0.5709914993649594,-1.7149975036537255,-2.551004951031114,-1.3792382251401298,-0.17283488920755596,-0.639836381845645,1.509471281667281,-0.6974457955658377,0.09680180367364134,-0.4433294258485274,-0.06154652360912638,-0.8415359897790696,-0.4595333593591291,-0.554857647041775,1.3924623826984837,,,,,,1.5240218510435213,0.9540554735212454,0.923043499955204,1.4938078175146754,1.4734152513857892
2.0,-0.5068174322738201,1.4178235109637685,-0.13799009044399146,1.4530413308597838,-0.5407072887994055,1.3250454310880475,-0.07821629476849568,0.9397718396561078,-0.015459075170507486,1.4542151003608241,-0.7760149608325533,-0.2154824996516118,-0.7968285749303015,-0.12560736460622923,-0.4589645081264176,-0.1833779133420892,-0.5674963242894775,-0.30399613989848495,-0.678324073481255,-0.19069269050594717,,,,,,1.2101021941820238,0.6483753048944884,0.8393446992636969,1.3467884625829305,0.6299762603004389
7.0,-0.2123935944743205,-0.07450177813874181,-0.03525781794041727,-0.06146920141177303,-0.19440028921997934,-0.08438241114931411,-0.05358035012169249,-0.06554401635169915,-0.07700241832643706,-0.07276392221380545,-0.22521102232788276,0.04538421487167921,-0.24415398774730326,-0.12269672532074227,-0.16414411093033757,-0.08109876908709301,-0.2530420702740873,-0.16153836794724352,-0.20089797450804783,0.0433664492189818,,,,,,-0.22765723589013864,0.24657980568389748,-0.12193567726967626,-0.2781857844333585,0.2503019210541306
14.0,-0.04977892035726173,-0.16667327472452298,0.0015802152285500082,-0.17432260032576027,-0.037893725555573576,-0.13778336051905749,-0.0016086825033524432,-0.2012717430507447,0.01454698719352321,-0.15180842448064746,0.2988757224790828,-0.03971040472105924,0.26739671025744416,-0.050098120833080184,0.28533117774192385,-0.019278961403721873,0.22397894808472274,-0.08026042086652473,0.3030874350163732,-0.026986657720191154,,,,,,0.04550274522261877,-0.06877850817975983,-0.010573478164206396,0.026934812451855025,0.20372879598691104
30.0,-0.023109796636344493,-0.2275494888404057,0.02866420835229211,-0.2592554045566615,-0.022051727498551887,-0.1742246426261569,0.02852157559998525,-0.31309517141910437,0.019935352354673027,-0.21040483487146222,-0.2792969707153531,0.09654376172806822,-0.2897311512275853,-0.004475011086955583,-0.21576705124412698,-0.010395991987682596,-0.2974265994641566,0.025124248508071156,-0.25718760865524226,0.10270418002341408,,,,,,0.04566368167706791,0.07890831030155354,0.07215523477441543,0.04808173134231186,0.17422798278558838
90.0,-0.012697285314659633,0.36184584662401864,-0.008910416863811665,0.3858259696503856,-0.012239494139783869,0.3534171567196054,-0.008460160073795906,0.3837153816550576,-0.009363061596734388,0.3852863177135642,0.0006826358860285708,-0.0009858821917569927,0.0037525967675144933,-0.004886223620993224,-0.0008685075694987443,-0.005765028323400978,0.010459183987149732,-0.006776405661840457,-0.00023399340307772576,-0.0001565816203510373,,,,,,-0.0010388114950368177,0.00420645928589991,-0.002334542587532962,-0.001384454109778055,0.0026380178363178963
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
