period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.0001383081962805,9.528731746151388e-05,0.0001366196894232,9.504675365076168e-05,0.0001383463614757,9.523435094110588e-05,0.0001367196229549,9.485260969589707e-05,0.0001373899401958,9.581638430994268e-05,0.0001265811195977,0.0001319301414651,0.0001268107380081,0.000132607024131,0.0001265474240197,0.0001333066581694,0.0001270606556962,0.0001333179021828,0.0001265811195977,0.0001319017781463,0.0001270501459659,0.0001270501459659,0.0001270501459659,0.0001270501459659,0.0001270501459659,0.0001383463614757,0.0001415395027825,0.000142500371481,0.000137626068202,0.0001370229445004
0.2,0.0004367692309937,0.0002294375667722,0.0004313081600195,0.0002298212574629,0.0004366412121372,0.000229212241429,0.0004339040741588,0.0002291807872991,0.0004361942975709,0.0002265739629131,0.0004083671203025,0.0002982698903128,0.0004093182295087,0.0002963209139322,0.0004078075133882,0.0002968874349426,0.0004103193640975,0.0003021815201617,0.0004083671203025,0.0002984758285309,0.0003997680378363,0.0003997680378363,0.0003997680378363,0.0003997680378363,0.0003997680378363,0.0004366412121372,0.0004418868285228,0.0004490647893204,0.0004363030582135,0.0004355795651547
0.5,0.0016182600051523,0.0006311864493271,0.0015687237617781,0.0006245240538682,0.0016159418313524,0.0006171014582138,0.0015880818489298,0.0006819051262796,0.0015956217721251,0.0006009538074513,0.0016057324370413,0.0009475350036191,0.0015963663475842,0.0008150941257465,0.0016104353718143,0.0008160211729656,0.0015319555505358,0.0008308867599767,0.0016057324370413,0.0009497495830875,0.0013658019510341,0.0013658019510341,0.0013658019510341,0.0013658019510341,0.0013658019510341,0.0016159418313524,0.0016348035436994,0.0016506099023912,0.0016398510395969,0.0015941965179613
1.0,0.0033594336847976,0.0012222220337156,0.0033137272191494,0.001219666575665,0.003362258294216,0.0012166939198385,0.0033132299611131,0.0011406953243987,0.0032961779616116,0.0012051739055667,0.0026825594606043,0.0013809479308505,0.0026596014946432,0.001553684316498,0.0026944045703679,0.0015615061249085,0.0025525328801619,0.0016170463247614,0.0026825594606043,0.0013879900161579,0.0031074293089394,0.0031074293089394,0.0031074293089394,0.0031074293089394,0.0031074293089394,0.003362258294216,0.0033456091166497,0.0034133453869888,0.0033315776007718,0.0032999302289792
2.0,0.0043191670502591,0.0021386387370663,0.0042277637888787,0.0021389523325966,0.00431933921644,0.0021392946185952,0.0042236089792647,0.0021220265177383,0.0042194898425565,0.0021406055632828,0.0038492810500721,0.0029042710149119,0.0038496487374373,0.0029065792064965,0.0038490685756779,0.0029085923990429,0.0038507292439736,0.0028744186654642,0.0038492810500721,0.0029038482092419,0.0038357384347321,0.0038357384347321,0.0038357384347321,0.0038357384347321,0.0038357384347321,0.00431933921644,0.0043595018058726,0.0043093515755737,0.0043179252409724,0.0042202765953993
7.0,0.0069268745098357,0.0054293188735693,0.0068900844534056,0.0054219005591323,0.0069283818926594,0.0054143796481815,0.0068849327928477,0.0055156548655321,0.0068824960102617,0.0053951768098898,0.00580133342203,0.0077989535647187,0.0057985042726975,0.0088789287050416,0.0058027451865191,0.0088739908657891,0.005782339442681,0.0074842888807666,0.00580133342203,0.0077975309706846,0.0056517246904389,0.0056517246904389,0.0056517246904389,0.0056517246904389,0.0056517246904389,0.0069283818926594,0.0065232277590572,0.0070260371896679,0.0069162856920633,0.0068828695758293
14.0,0.0047191163706494,0.0053767647952787,0.0048272482850305,0.0053836563345096,0.0047198615817989,0.005390690529625,0.0048421571297853,0.0053114272251253,0.0048409027430657,0.0054088243083714,0.0047514554555656,0.0088162833566752,0.0047546649725355,0.0086716320663985,0.0047498512745921,0.0086704050019098,0.0047740176658499,0.0090011753390828,0.0047514554555656,0.008818387211507,0.0048311889886475,0.0048311889886475,0.0048311889886475,0.0048311889886475,0.0048311889886475,0.0047198615817989,0.0046770906116408,0.0045731127508959,0.0047135863994829,0.0048417654493236
30.0,0.0073312018916285,0.0064710837696542,0.0075183694200772,0.0064739652998973,0.0073306949873812,0.0064767584908187,0.0075207277124014,0.0064810485096176,0.0075213639260447,0.0064832000728329,0.0054707148806876,0.0084034835525575,0.0054702614457882,0.0063276870801057,0.005470942644403,0.0063278155502109,0.0054681933624033,0.0071970540762891,0.0054707148806876,0.0083994539592074,0.0053898687018407,0.0053898687018407,0.0053898687018407,0.0053898687018407,0.0053898687018407,0.0073306949873812,0.0070346911950683,0.0073391565591422,0.0073346988737418,0.0075213047594561
90.0,0.0140734683742906,0.0116627096170422,0.0142133615794583,0.0116629052319234,0.0140731697496183,0.0116631091184505,0.0142109412622397,0.0116578703058845,0.0142129374688373,0.0116636603817565,0.0118143100172342,0.0118582048926287,0.0118105798404195,0.0098072131717941,0.0118161951687446,0.0098041372242282,0.011785751994425,0.0106867985293631,0.0118143100172342,0.0118541250658084,0.0117542396193377,0.0117542396193377,0.0117542396193377,0.0117542396193377,0.0117542396193377,0.0140731697496183,0.0140126018564279,0.0139007694706617,0.0140756101875539,0.0142123734311317
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
