period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.0005199524381438,0.000692995715143,0.0006812520514618,0.0007026142175359,0.0005176504602282,0.0006787443603479,0.0006984374529662,0.0007267192128954,0.0007081705264404,0.0007043963578916,0.0005652772319088,0.0005158445914439,0.0005746384409868,0.0006195769930552,0.0006355924688071,0.0008234431971447,0.0005807923281665,0.0005312962150063,0.0005778467930104,0.0005884059024404,,,,,,0.0011016911710182,0.0013776253006084,0.0011666643079007,0.0011187233502063,0.0013362333908387
0.2,0.0012234659556829,0.0016171350928542,0.001550842970457,0.0016434657853799,0.0011953851679631,0.0015767855627786,0.0016074241092155,0.0016747420135403,0.0015904157647984,0.0016270353883955,0.001294968767863,0.0013545525008095,0.0013224528402696,0.0016385552279375,0.0020261873840176,0.0019106099426618,0.0014162547633486,0.0015355278162532,0.0015066803470764,0.0014445628717726,,,,,,0.0024243106580867,0.0030349498591345,0.0027627179710521,0.00245624335385,0.0029754618478025
0.5,0.0116291844657993,0.0041421418116541,0.0117694741223928,0.0041854480163544,0.0113411795618018,0.0040975560302983,0.0121751583095662,0.004632034831414,0.0120001440907195,0.0042764759330761,0.0097685049497607,0.0055497484083456,0.0103915869383419,0.0050860734016022,0.01170447497738,0.005852714187148,0.0104072386001203,0.0048424684806523,0.0099232555563143,0.0060097084900912,,,,,,0.0091265653670528,0.0106005603536379,0.0110735224828403,0.0092746178678943,0.0103968997226107
1.0,0.0323374813218451,0.0117507094077737,0.0320048515116681,0.0116712595217068,0.031816714607492,0.011554902879137,0.032135041882087,0.0115691174816531,0.0316515445360726,0.0112261308195434,0.0229207780711351,0.011248980892872,0.0236201315961679,0.0136138340962835,0.0252069800647033,0.0147339329651648,0.023699768987319,0.0142206657439048,0.0231188324354835,0.0114348707611719,,,,,,0.0207311303493823,0.0220080745946148,0.0241640436213754,0.0215145301101402,0.021424482713905
2.0,0.0619403375702922,0.0369832852006478,0.0645572129230918,0.0366816059842008,0.0624944573166944,0.0379694968563248,0.0642921285939301,0.0369851586645395,0.0645983748506975,0.037248485373022,0.0621110139181462,0.0372253891781962,0.0619027862484416,0.039413089563566,0.0634224534571159,0.0414595495209642,0.0618138223843206,0.036701958472334,0.0624973450940828,0.0378942777808814,,,,,,0.0566772622497948,0.061929270898511,0.061601528368698,0.0552051018206976,0.0620471908191067
7.0,0.1639066089540444,0.095791744544001,0.1351383261237567,0.0945808024874012,0.1653188132353502,0.0985620451182812,0.1356436285814755,0.0961934542149408,0.13673249359023,0.0963549643473715,0.1411457568144057,0.1123427272840558,0.1410898834575205,0.1416776440018152,0.1405632966191749,0.1433295551526172,0.1407521802831276,0.1167356448519121,0.1409652370197043,0.112831836792486,,,,,,0.1720501468663431,0.1202477212735798,0.1636221025883652,0.1692865196599266,0.1438679007748162
14.0,0.1716628036534981,0.1181898951350318,0.1639461604244048,0.117585224720462,0.1728048070847168,0.1185507525795026,0.1640907314881526,0.1155183826064349,0.164321988777675,0.1190625184012436,0.141662226521157,0.2048387296068227,0.1416999752842232,0.2078560007459644,0.1414744514179215,0.2088090338118241,0.1420042332244492,0.2269398305193516,0.141620154533923,0.2040657027245405,,,,,,0.1817369980234187,0.2022342118354358,0.1908457691524052,0.1798764966167964,0.170001726217274
30.0,0.2214206586290793,0.0792411610775275,0.2124633127273376,0.0788517583644221,0.2215365598978403,0.0788269687477949,0.2121716716701876,0.0779594486914777,0.2131789291520479,0.0793415939593588,0.1397181817506651,0.1976494224840606,0.1394074250972118,0.2182338919828681,0.1393704877095537,0.2153922185484501,0.1387954089381779,0.2074158309072271,0.1396701405722338,0.1962593994714264,,,,,,0.2261448884108116,0.2358959052955299,0.2409818034817897,0.22512175826494,0.2151634495966351
90.0,2.139307401073618,0.7622184420775704,2.189357473166621,0.7620546994793458,2.1393643572041197,0.7621126764836412,2.1899295119135553,0.7619780889608014,2.190864848616996,0.7620537875633633,1.6974981534796625,1.1262393637958985,1.697424945047881,1.1370455663037682,1.6968360003809992,1.1310367136774413,1.6955863906171849,1.1367796049747096,1.6972659425887069,1.1250354234425646,,,,,,2.125883293318094,2.0742880487853355,2.043520552962604,2.1219134050786312,2.179387140782167
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
