period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.04860223461286062,0.09697105870284534,0.04040566945672062,0.09174647296491176,0.0655333658921038,0.09546281786511683,0.02195738844090487,0.02429539268168623,0.04684831378680306,0.0940261231173503,0.11115544971009135,0.18784323528210983,0.0732525723172172,0.21340166017393897,0.20743001929178062,0.2839178574651563,0.012629196361993993,0.031230666077305253,0.149558776468471,0.19059480994081973,,,,,,0.09693471887873784,0.051429996034914154,0.12194272013885642,0.012760588007357318,0.08080359605000795
0.2,0.031853437949389794,0.0827145587168093,0.02399497958888906,0.07865731435764996,0.055581372971751475,0.08190097691753623,0.008768211792439409,0.01741850238747563,0.0353759191399326,0.08101826625819263,0.09670121578766279,0.18417669043683194,0.052940427656663645,0.20471563656699537,0.2518638741033357,0.32102766858186554,0.013106148081921305,0.024682816320397406,0.15397932241634207,0.20537192580693045,,,,,,0.07814573864208221,0.03836454264302805,0.16095801887837421,0.008747227193435998,0.0948256634784233
0.5,0.017865299055829814,0.0669310442350173,0.013013844055215114,0.0628534446667882,0.04076752900676451,0.07670650772364156,0.008557921804556532,0.010125379307999527,0.022276583729766875,0.0701675587352117,0.09455125591742346,0.1567725900969614,0.04176466553559945,0.1621664677006999,0.3141927393166732,0.39299582335631267,0.024726252439106602,0.021263515800277858,0.17785496957688635,0.22553356670035601,,,,,,0.06496339063878526,0.03813293893195135,0.16592981326479905,0.02861215297202096,0.0962938464173879
1.0,0.024614446118182975,0.06683252771867956,0.0183290185814857,0.06400391417787216,0.06497299944950803,0.08557017057471576,0.010871536929444097,0.01194093750478272,0.03526129346097954,0.06708704254413189,0.18414757357494682,0.23039966465299316,0.07019904118539648,0.17231174337624502,0.47961465795645153,0.4612121147964123,0.026783383672927295,0.025826730913916653,0.31249518355986755,0.33849597968156525,,,,,,0.09805501631711348,0.05809581094668895,0.23438166026124593,0.0429019001372768,0.14205929540998632
2.0,0.0820335629398833,0.11062139787336406,0.03742425697353442,0.09021803382899134,0.24333259596428825,0.2413826960747905,0.016852939857734686,0.018925697474960115,0.13891640381322976,0.1482805286128121,0.41098427722828085,0.40960461158728534,0.17585778346137387,0.2535674863132919,0.7591578036142334,0.6927553165793998,0.032911530686489596,0.025039900624996135,0.5936993159854603,0.5523278827003908,,,,,,0.3072398549443574,0.15886583329421827,0.5983880792580273,0.06874372248896407,0.43856889993995274
7.0,0.1865337577148265,0.18702840633687803,0.07278971366779217,0.11218341496007472,0.5358640662627826,0.45833949312639916,0.021594272278234686,0.01928007414380542,0.3314531031005652,0.28831316329057843,0.483483505977791,0.51715789471026,0.21727723151951642,0.30897619526728104,0.8002836716678416,0.7741553895492898,0.03439411057118594,0.02117552540777486,0.6582520892355723,0.649394501571877,,,,,,0.4622501631981911,0.23656999547595717,0.7841340964932341,0.07830893684491873,0.6324115984054866
14.0,0.21549553474278008,0.4060210352047475,0.1069475467840242,0.2490719206939766,0.550583203276007,0.7346248870691682,0.03611750846485943,0.022920112776322207,0.3771963390092669,0.5589251278681606,0.46472352367574754,0.589096336492618,0.2053578918625291,0.5205713750439181,0.7902540187208166,0.8492078776904635,0.03863172168024789,0.030064141992036213,0.6442813537354092,0.690523080850731,,,,,,0.3401726863618876,0.2393531385030553,0.7181433745727821,0.0956156664590985,0.5410988765572482
30.0,0.605434432959798,0.6326870214883779,0.3028555994064893,0.4445188912181924,0.9457323689252395,0.8955469546713507,0.031201514068347078,0.012833626795484228,0.7956708995623109,0.7805291794330417,0.7190063153133491,0.7471066997789357,0.5005251905387652,0.9245853851253136,0.9106761164035696,0.8683210055928972,0.03193971296010266,0.03337700511528722,0.8308200178894405,0.7939478792059814,,,,,,0.7470973955202983,0.5500440354514284,0.9433866042431635,0.05559108607016191,0.8398946619595852
90.0,0.9138109984100318,0.806088206320835,0.6858352192403957,0.6970383267329281,1.0316741695307479,0.9114350818226905,0.17119241914908037,0.06938441805252434,0.9842578443677973,0.8569639871025326,0.9937794074654895,1.2251036916719162,0.8594582794899812,1.6676831950727047,1.0590129366419805,1.1343453132962027,0.1690647475419588,0.12307272118270064,1.0362068228624612,1.1258896158550467,,,,,,1.0124625470529378,0.8878230658123538,1.0676462635035655,0.20665388899913092,1.04381072183126
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
