period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,-0.3031231654279006,1.464176774641729,-0.5783117495618922,1.456703963758985,-0.2762177246136597,1.4892370154203791,-0.6844553608170462,1.338346707504739,-0.6054523041574914,1.479074407342814,-0.6303447061992395,1.585701556370475,-0.8962821496574274,1.599566454634749,0.2839417097343248,1.707215007960624,-1.1128653673488362,1.3110405807554844,-0.2182449640759286,1.628796678481529,,,,,,-1.173182979504486,-1.245547641711923,-1.121657576977052,-1.2452750329596656,-1.2048631084527937
0.2,-0.6602857296346527,1.6128651631678024,-1.017329264324709,1.602246754991737,-0.6980371245293399,1.626883863197338,-1.0844164674356294,1.5331077803288111,-1.0053290346556698,1.602847741912306,-0.7411730237701275,1.6574718089178933,-1.023987873185091,1.5883138219346835,0.6047235552269958,1.7271779471434603,-1.2515483858017535,1.4449738626446311,-0.2200513335777497,1.733065029342704,,,,,,-1.354803605119001,-1.426479168007624,-1.2418207470830205,-1.4303303765065336,-1.353405454265171
0.5,-1.0867975506981018,1.808610734885123,-1.3460175588221863,1.817228552280267,-1.0871904602180966,1.8621787453041927,-1.248360198007458,1.6697028293446037,-1.1991461195488204,1.8393475689850136,-0.4208519655066644,1.4957991785021048,-0.7375884800059898,1.7303762907614042,0.9269683618330228,1.790176996853405,-1.015921753897392,1.973268617343868,0.1190175223802683,1.5327328130480904,,,,,,-1.4397784944862608,-1.5568195967201894,-1.1989841839838078,-1.5350401027010607,-1.355392459724762
1.0,2.1630842358423905,1.7099300632149,2.3523501758176923,1.654387085033452,1.9514404205223144,1.8056745663201472,2.6024639860199095,2.329307642561862,2.476328626494986,1.69361178990382,-0.1529201521362423,1.924712141632862,-0.9071434112804824,1.5524618389949716,0.712914831374587,1.637842362809698,-1.031716941144452,1.1717308499356194,0.3272220434372944,2.089516655350325,,,,,,-0.3425426831413364,-0.8529607165159551,-0.0748582154137306,-0.9061016797662058,-0.399266421492131
2.0,2.164658627372658,1.7588173785015435,-2.0528386624566415,1.8906988597953152,0.980952916718165,1.4884648580831406,-1.9226381171166624,1.858875620342221,-1.419791450558611,1.7892691710608255,1.1765040301924423,1.4330219902680277,1.4370954515422023,1.550267462533082,1.5891269907292456,1.25059352408474,2.5490112190465433,1.1344681158074053,1.4696162408534197,1.4603318734229631,,,,,,0.4784841583400838,-1.2176208285716708,-0.0795279501649051,-0.9688830485552108,-0.3142309422440041
7.0,-1.0416273625627612,1.2563362415902883,-1.2799677056569236,1.357276911729215,-1.2909144632668053,1.1050815182954818,-1.1457870319530852,1.7502527364585616,-1.7891887901318904,1.1301608367495792,-0.5856333869705841,1.5081419487112298,-0.4521099240275924,1.488091088963012,-0.6638098454800774,1.7895591546593148,-0.4226770383355608,1.8622422927768656,-0.6099911058811528,1.5166008440032483,,,,,,-1.02618084795716,-1.313537888016274,-1.4573685581216522,-0.9872754578928328,-1.62922845170359
14.0,-0.8782140707055401,2.8285584640235952,-0.6041395344537256,2.831551956710355,-0.8749437043757814,2.941284110147733,-0.6329798419201078,-2.9793103003104204,-0.6448412665591117,2.88233628813718,-0.4120913486734132,2.5521681714723248,0.117091026929483,1.6141631339610194,-0.9440858202477216,1.7739532174434276,0.0218454539851908,2.0139527774179173,-0.6958254584136674,2.6501152826787377,,,,,,-0.7480595280177361,-0.6596464581716137,-1.2151733783313745,-0.7499459258480926,-0.1130192678883757
30.0,-0.1518130324149852,-3.019244659155741,-0.1949788813702484,2.8777748067723268,0.7940758341013715,-2.549150432432978,-1.1660786375856556,-2.630672213519409,-0.1499088733666164,-2.752506501092588,1.380121542927286,2.3856528297069346,1.4395244290087406,2.048096067185461,1.3138006697326043,2.181509348237312,1.1122041445239212,1.5722756302357297,1.344207596441555,2.496636011535362,,,,,,0.5477835677393997,-0.2249074947722937,0.0673397243794619,-1.0211673123607532,1.0714165567556866
90.0,-2.4608610329197687,1.8553608266721433,-2.277122374996845,1.823691397043031,-2.7216323657936985,1.872858337015389,-2.1144064549410637,1.6284834076764227,-2.593260766793038,1.8599828931292883,3.069996129566268,2.079661783082598,-3.0135180158625796,1.9258558792348976,2.959073528737171,1.9510780277068531,-2.532327389000096,1.9726719570448257,2.997878098772535,2.099653645892214,,,,,,-2.662254302805892,-2.5524638992739557,-2.879332994027521,-2.1538645864304566,-2.708376558847624
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
