period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,1.5564149552022664e-06,1.5487447865243284e-06,1.5477651005860742e-06,1.546296359438448e-06,1.5564162845032443e-06,1.5521948864065589e-06,1.5542992038800616e-06,1.542058200659444e-06,1.5469809604650365e-06,1.5485114332638672e-06,1.2754043634927184e-06,2.491946186465981e-06,1.2780737290379682e-06,2.5723916408946636e-06,1.2752783273246183e-06,2.593998462076208e-06,1.2819156418069614e-06,2.5418535333914657e-06,1.2754043634927184e-06,2.490235844467217e-06,1.2884828816798709e-06,1.2884828816798709e-06,1.2884828816798709e-06,1.2884828816798709e-06,1.2884828816798709e-06,1.5564162845032443e-06,1.6028354850845546e-06,1.6056878332408783e-06,1.5584127657796896e-06,1.5472055237609672e-06
0.2,4.754546895897682e-06,3.447085178199148e-06,4.6453243165568385e-06,3.4433046396552436e-06,4.751453783189484e-06,3.431103023230595e-06,4.667202675139819e-06,3.4429391084153753e-06,4.691576783542076e-06,3.4240697738987675e-06,3.897180199907799e-06,5.122635190739303e-06,3.901933370684594e-06,5.408991295221019e-06,3.895917086936467e-06,5.4250964888034615e-06,3.905161610729868e-06,5.248239954255982e-06,3.897180199907799e-06,5.128636012167816e-06,3.876052789438899e-06,3.876052789438899e-06,3.876052789438899e-06,3.876052789438899e-06,3.876052789438899e-06,4.751453783189484e-06,4.84013453667172e-06,4.862360918732393e-06,4.759988599102562e-06,4.6883352144317265e-06
0.5,1.3191590863837752e-05,8.634712961871718e-06,1.3166185774653525e-05,8.624235407452226e-06,1.3197276149183831e-05,8.617911502893545e-06,1.312973782390396e-05,8.717760883351101e-06,1.3095707757802922e-05,8.636138956096365e-06,1.1425438812805852e-05,1.2984939540152534e-05,1.1414077013485942e-05,1.2955031605023973e-05,1.1430965711031616e-05,1.2919310329648966e-05,1.1357155539920998e-05,1.2587038610812067e-05,1.1425438812805852e-05,1.3009546130360324e-05,1.1163631413766158e-05,1.1163631413766158e-05,1.1163631413766158e-05,1.1163631413766158e-05,1.1163631413766158e-05,1.3197276149183831e-05,1.337882879754252e-05,1.3627358447471297e-05,1.315064792409374e-05,1.3101955570102624e-05
1.0,2.5941880104471348e-05,1.8486374837916503e-05,2.543247433555918e-05,1.8520407860284495e-05,2.594990714444584e-05,1.855608866144314e-05,2.5327607763614375e-05,1.793953358784763e-05,2.528504521966467e-05,1.866199299296932e-05,2.2134664797044995e-05,2.336138653473694e-05,2.211648123239037e-05,2.478575218963996e-05,2.2144178496176065e-05,2.478922961123947e-05,2.206641247750773e-05,2.456586398873523e-05,2.2134664797044995e-05,2.336842252122169e-05,2.240612573308151e-05,2.240612573308151e-05,2.240612573308151e-05,2.240612573308151e-05,2.240612573308151e-05,2.594990714444584e-05,2.625410397388091e-05,2.68148158371582e-05,2.58775266405309e-05,2.5291510240215004e-05
2.0,6.67468266830062e-05,5.4945200345734424e-05,6.684175144445976e-05,5.496195803671578e-05,6.674733076865002e-05,5.4975039984145025e-05,6.688006438653572e-05,5.4376769546160433e-05,6.689903736633069e-05,5.499096684077885e-05,5.7341279344566154e-05,7.092914988200683e-05,5.731803249291448e-05,7.362320364697387e-05,5.735278517356184e-05,7.363521226436018e-05,5.717739738435688e-05,6.943735473492776e-05,5.7341279344566154e-05,7.094282577191054e-05,5.630244919177945e-05,5.630244919177945e-05,5.630244919177945e-05,5.630244919177945e-05,5.630244919177945e-05,6.674733076865002e-05,6.938755625341427e-05,6.877717603100518e-05,6.674447012505337e-05,6.689594530038104e-05
7.0,0.0001327991393335,0.0001443867744484,0.000136338757215,0.0001442656389179,0.0001328272344053,0.0001441416674478,0.0001363701078378,0.0001458297515395,0.0001363801802588,0.0001437844076602,0.000106535620257,0.0001984802055942,0.0001064801761475,0.0002438897369218,0.0001065626933423,0.0002437440326946,0.0001061266104609,0.0001974921921183,0.000106535620257,0.000198405996535,0.0001051486486056,0.0001051486486056,0.0001051486486056,0.0001051486486056,0.0001051486486056,0.0001328272344053,0.0001344315700439,0.0001346060362812,0.0001326016008538,0.0001363788440278
14.0,0.0001231921397789,0.0001637204086665,0.0001150663848452,0.0001638051464597,0.0001231949219235,0.0001638913818057,0.0001149982710719,0.0001628300292266,0.0001149480266165,0.0001641399388466,9.501948704053231e-05,0.0002895850408477,9.508631190914676e-05,0.0003111146179678,9.49858946849729e-05,0.0003114126929082,9.54844631284126e-05,0.0003291984833448,9.501948704053231e-05,0.0002898408003436,9.6391038118239e-05,9.6391038118239e-05,9.6391038118239e-05,9.6391038118239e-05,9.6391038118239e-05,0.0001231949219235,0.0001254022536763,0.0001228787797391,0.0001231732831989,0.0001149577620557
30.0,0.0001474747440865,0.0001590477985547,0.0001474561032348,0.0001590842086158,0.0001474738845711,0.0001591198045667,0.0001474560269265,0.0001586300339991,0.0001474565612373,0.000159217700878,0.0001136910374218,0.0002519596038059,0.0001136851269753,0.0002535741470412,0.0001136938984011,0.0002534674553457,0.0001136478194132,0.0002524702517075,0.0001136910374218,0.0002519922686428,0.0001127716435345,0.0001127716435345,0.0001127716435345,0.0001127716435345,0.0001127716435345,0.0001474738845711,0.0001476784957158,0.0001483380498366,0.0001474809785412,0.0001474564155698
90.0,0.0012325468427094,0.0008346919058024,0.0012490211168715,0.0008346246532937,0.0012325265249408,0.0008345570347925,0.0012493064647511,0.0008358171023033,0.0012494746923966,0.0008343713563416,0.0010907957767851,0.0012156543387887,0.0010907947005779,0.0011956489982917,0.0010907968000697,0.0011956178409924,0.0010908019990997,0.0012060820544708,0.0010907957767851,0.0012156420613936,0.0010923856744037,0.0010923856744037,0.0010923856744037,0.0010923856744037,0.0010923856744037,0.0012325265249408,0.0012174944678669,0.0012020527681082,0.0012326877689169,0.0012494453949292
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
