period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,-1.5894532183341596,-0.711543527255629,-1.7323925501514017,-1.4569408502785113,-1.6251704675822014,-1.7216909683631936,-1.624730051165464,-1.2229425698355123,-1.5848627523280712,-1.2372341188296336,-1.5015577337568449,-1.5007575876246375,-1.6195873928478317,-1.132405980389879,-1.399190534849281,-0.9120627613519214,0.5388476684420732,-1.456481844760482,-1.5015577337568449,-1.4543980346077765,-1.352549725550851,-1.352549725550851,-1.352549725550851,-1.352549725550851,-1.352549725550851,-1.6251704675822014,-1.368238707653802,-1.303283884063907,-1.308943385882506,-1.5788203610981324
0.2,-2.177187129787106,-0.4332514048646,2.329089652335139,-0.5808394745032733,-2.216626201186759,-0.6378957061165978,-2.531018238128563,-1.0253581196131871,-2.2370307098655635,-1.1517090250030184,-2.308107822335601,-1.2572029986722268,-3.013389671536852,-1.0164297845768222,-1.8729388443327424,-0.6737512087267006,-2.1704811196311815,-1.0739769659933844,-2.308107822335601,-1.2818651893082738,-1.7465339945364184,-1.7465339945364184,-1.7465339945364184,-1.7465339945364184,-1.7465339945364184,-2.216626201186759,-2.0935927940363457,-2.0478583203671548,-1.81966187149838,-2.272185498374239
0.5,-1.8336605409106863,-2.9678207522096907,-2.002159900678963,-3.130369250514466,-1.8351054021808433,2.982703541751547,-1.7907627353779576,-1.7177554496837315,-1.716924347960469,2.2713946027510628,-1.7444134876553343,-1.5724705831153838,-1.760303345604271,-0.1481693172570166,-1.726892204252431,-0.6078036071255455,-1.6943156277416285,-2.9507015264426135,-1.7444134876553343,-1.585753459871644,-2.477569053909955,-2.477569053909955,-2.477569053909955,-2.477569053909955,-2.477569053909955,-1.8351054021808433,-1.882442865368668,-1.9410185370163149,-1.8323030256643096,-1.7235167067032726
1.0,0.7714857738157721,-0.464559375105196,0.3534979459490613,-0.5560318211505044,0.7700674204213938,-0.6823907580199269,0.397120716739671,1.621174603520951,0.4539828701703333,-1.0189152575593243,1.4585981698004458,-1.2679457549791022,1.4831825560586598,-1.108274919600038,1.446677334247393,-1.0669649452718175,1.5690378420786082,-0.8585415922933082,1.4585981698004458,-1.2473949067186407,-0.0694559801071375,-0.0694559801071375,-0.0694559801071375,-0.0694559801071375,-0.0694559801071375,0.7700674204213938,0.4156811481900763,0.6772038234119987,0.7061292972198845,0.4427808026728101
2.0,1.4687329616510003,0.3311852474963717,0.953158412514481,0.3734003228058716,1.4556753502047968,0.4857014764868357,1.0533524192411898,0.1103873140249767,1.1396660575275996,0.516633805945389,1.263772335831605,0.1140468561253852,1.2632166355232133,0.3908068194963051,1.2640824428148678,0.3920428891164483,1.2563398576739735,-0.144798930494856,1.263772335831605,0.1174546346577787,-3.048860676456143,-3.048860676456143,-3.048860676456143,-3.048860676456143,-3.048860676456143,1.4556753502047968,2.8837529558645176,1.3523502274167096,1.5817653963657523,1.123074672239888
7.0,-1.3554136717616887,1.356930514525825,2.684162125214888,1.3509738194830527,-1.3582540267225378,1.3449891559130165,2.701281870871536,1.4816062836724155,2.707150244421054,1.3298257276441874,-0.9699112020954443,1.6306617667183372,-0.9606867524137176,1.9417435056446328,-0.974533512339066,1.9354434168201835,-0.902744669328268,1.810759536311339,-0.9699112020954443,1.6331508538319723,0.0455992424286741,0.0455992424286741,0.0455992424286741,0.0455992424286741,0.0455992424286741,-1.3582540267225378,1.2974898676532771,-1.5067489989390854,-1.336520448343988,2.7065036016484063
14.0,-0.5932962222650875,-2.6491771630310668,-0.5070825881331809,-2.647949310503681,-0.5939459317649148,-2.647381129595121,-0.5004936430284788,-2.81264193686339,-0.4995315919235669,-2.6487058621876063,-1.5723334827910682,-2.6028654733418493,-1.5679250115576813,2.267946102711841,-1.5745523980190972,2.269074327689885,-1.54033407075768,3.114789953440578,-1.5723334827910682,-2.605097448752532,-1.2079557280284006,-1.2079557280284006,-1.2079557280284006,-1.2079557280284006,-1.2079557280284006,-0.5939459317649148,-0.8783183429815911,-0.7722803808704637,-0.5889758371924353,-0.4995084309478779
30.0,1.3342295561833113,-2.4258701133952565,1.4767672437480144,-2.4279891342333526,1.333871826305674,-2.430094553683362,1.469556645855281,-2.4037404383900594,1.4724802257493568,-2.4352705128715093,1.372998825987437,-2.835296701355947,1.3706308816129094,2.623657282156625,1.3741980819214277,2.626163239654147,1.35434922621805,-3.116429724192569,1.372998825987437,-2.8362695392061132,1.3691443295554586,1.3691443295554586,1.3691443295554586,1.3691443295554586,1.3691443295554586,1.333871826305674,1.719238408574386,1.1484858127137658,1.3369337580958809,1.471515273103934
90.0,1.7718111978791682,1.4026434696018826,1.8548137049512092,1.4022108118541694,1.7716389900183844,1.401712316019209,1.8534305910324889,1.4628964327458034,1.8547615097594976,1.4000160602602032,2.5175398410402177,2.719436271885321,2.517426981674973,2.380700927830351,2.517598282693354,2.3806660760514964,2.516461277695998,2.5529973868168323,2.5175398410402177,2.7188620225358315,2.539867875792421,2.539867875792421,2.539867875792421,2.539867875792421,2.539867875792421,1.7716389900183844,1.7472800854160633,1.7092230792681375,1.7730693378870006,1.8543942241706797
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
