period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.09996356936254891,0.2589086104755656,0.11924082394352903,0.2569675744139444,0.10821695921908572,0.2602391421818054,0.13093111707275099,0.19554802416128658,0.1225590594513818,0.26524826683241504,0.13670339791742026,0.3237101554690357,0.1205153041224352,0.3775270496066663,0.3477584139169495,0.5383805615309426,0.1770299877933507,0.1375799570907369,0.2140272033586185,0.3649575834415973,,,,,,0.1878520251822676,0.2377512379145747,0.259527857587971,0.23737801581169946,0.24713441571010059
0.2,0.13314409416269074,0.29055066797386053,0.13346721648324092,0.2848624398001774,0.15875712666429695,0.3025962079641478,0.13077816908872317,0.21387381668647878,0.14850779230440847,0.299068242436565,0.19689639693416838,0.39265433314469733,0.13989248735358523,0.4209493341110295,0.4450289367819557,0.616237936822399,0.1510874911062586,0.18296251962298632,0.2948210089866283,0.44322844869234407,,,,,,0.16926916977908782,0.1813294613274444,0.36026937312726875,0.17395967230106602,0.2525230220281986
0.5,0.49134793788882997,0.3801821195636417,0.4723565766791861,0.36150553609458974,0.4729789373807968,0.40844595046363547,0.4555486851451893,0.30554828837126063,0.4877058232987305,0.3966617728844371,0.42301280626095417,0.5256220057910432,0.4495310702517737,0.4859021572728456,0.5617119076677551,0.7221695486469518,0.43036257065005684,0.2608757241270016,0.454912075133574,0.5920707732793593,,,,,,0.34374718797977555,0.3306449809908746,0.51777619719893,0.3038545344592321,0.4130668587793715
1.0,0.7052553769212887,0.49986758818481086,0.7032089243108857,0.47050579660001346,0.6620908107207002,0.526228920287545,0.6579495948493992,0.38037625894555616,0.6888650620888925,0.49466550105219836,0.5269762752428359,0.5867662359029823,0.5454633586631932,0.5992137094216256,0.6792893039183643,0.7820195045239853,0.5106568795272498,0.3845987636741567,0.5698017262165864,0.6598494120547199,,,,,,0.49829139509922166,0.47590652263915245,0.6059477002079648,0.43109738822655497,0.5475596358556907
2.0,0.5301414600646654,0.4959947610375893,0.4977783227504598,0.46175470230427995,0.6012492573168648,0.5882506876650081,0.4499961945559635,0.38417530245973225,0.5487628335781096,0.5257933622865674,0.6288965386666201,0.6307615123232057,0.5081444149421289,0.53109616081466,0.838090585805623,0.8390869713062081,0.39815408005375913,0.30108178341924796,0.7361594590534756,0.730551888421689,,,,,,0.6048001226995896,0.5056160272095266,0.7933978633533245,0.40295633901519007,0.6972973786538617
7.0,0.5495292662783751,0.5072212144031186,0.4929420619547967,0.4538817481589338,0.6934346909044717,0.67056764400952,0.46161364017872514,0.3586825941021701,0.5545018646317932,0.5661710180106568,0.6789119959330109,0.6844435354674471,0.5668267718794678,0.563401869398703,0.8651021838440848,0.8833468235453138,0.4732368460999292,0.3172169663639936,0.7782956823834607,0.7826307768208404,,,,,,0.6680556983063075,0.5183407661390115,0.8445883486287477,0.49448321138851653,0.7413470186856148
14.0,0.8462427929517604,0.6724916918768262,0.921278488656908,0.5556870490834283,0.8424860588973804,0.8779426491368792,0.8707155465084823,0.4178638896934181,0.8846887566002167,0.7739499332744599,0.8659622337498117,0.8582709938339484,0.8486683019168714,0.7459439493133022,0.9308641269712585,0.9459233041186145,0.7407060657248534,0.40735576937498746,0.8911487587816181,0.9092000978806256,,,,,,0.8734436764091498,0.8579342380170719,0.9453371654816111,0.7476062369726393,0.9296722141599909
30.0,0.7710200350400797,0.6523200379753643,0.6810691306366952,0.4736130115104862,0.9002564724318478,0.8934973480702317,0.5706211965781226,0.29801935104419053,0.8336271764467656,0.7864826567295485,0.8343430335862039,0.9712243130304121,0.7181642379692387,0.9955237550710736,0.9387000859103924,0.9998817075187854,0.4968146653027773,0.4660221671649121,0.8943522015316145,0.9752177581041099,,,,,,0.8044225928408738,0.6881837553477104,0.9306460433797502,0.5336833323020016,0.8762610894962177
90.0,0.9716346031685523,0.9765234203058882,0.9305597855731664,0.9098089912727382,0.9914909902907737,0.9977136015094829,0.8170676744374874,0.6139669893461737,0.9831763726916464,0.9912848984479965,0.9602551574084054,1.0404067538602664,0.9016666855337002,1.0502342967411131,0.988336237375204,1.020283635717221,0.710967294008797,0.592772593988885,0.9780928572923802,1.0268504181986606,,,,,,0.9668406158131461,0.9121522121167516,0.9906090323540739,0.7207691942395641,0.9815740344048371
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
