period_days,w01-base_o01-base_kyoto,w01-base_o01-base_okinawa,w01-base_o02-low_kyoto,w01-base_o02-low_okinawa,w01-base_o03-high_kyoto,w01-base_o03-high_okinawa,w01-base_o04-none_kyoto,w01-base_o04-none_okinawa,w01-base_o05-storage_kyoto,w01-base_o05-storage_okinawa,w02-inner_o01-base_kyoto,w02-inner_o01-base_okinawa,w02-inner_o02-low_kyoto,w02-inner_o02-low_okinawa,w02-inner_o03-high_kyoto,w02-inner_o03-high_okinawa,w02-inner_o04-none_kyoto,w02-inner_o04-none_okinawa,w02-inner_o05-storage_kyoto,w02-inner_o05-storage_okinawa,w03-outer_o01-base_kyoto,w03-outer_o02-low_kyoto,w03-outer_o03-high_kyoto,w03-outer_o04-none_kyoto,w03-outer_o05-storage_kyoto,w04-hygro_o01-base_kyoto,w04-hygro_o02-low_kyoto,w04-hygro_o03-high_kyoto,w04-hygro_o04-none_kyoto,w04-hygro_o05-storage_kyoto
0.1,0.3045851918036001,0.5704772571431046,0.37307105607421226,0.575627337130191,0.30259189356151694,0.5571554042121412,0.390883084868516,0.6006862348806861,0.4094069615929423,0.5832578048119561,0.3733810616070243,0.2886229965923021,0.38047040464204074,0.33790230140233823,0.4194020164599938,0.44618827464295074,0.3806224583386011,0.2966872312509271,0.3816836002608488,0.3300408520220082,,,,,,0.6439921204966053,0.7891137319718211,0.6813555808489397,0.6622621421506693,0.7685048830843514
0.2,0.1872501389019762,0.5439069224036229,0.22752963819709335,0.5529855004312613,0.1825454669205671,0.5330272418731119,0.23989171041462617,0.564216723559871,0.24124100297169854,0.564034054751589,0.21776968247712158,0.32545306046660905,0.22164920879274308,0.4016753310057823,0.34137704042938843,0.46637498899216673,0.23800901546945652,0.3672219658413391,0.2533723661295737,0.3467239772228986,,,,,,0.3702128258752202,0.45949016450302715,0.4196854928977462,0.382586146996396,0.45006008213112936
0.5,0.3635574142615509,0.41528208610647216,0.3805942735498693,0.42219449735326525,0.3549677540406968,0.41628487188997676,0.3883091629935726,0.41668074872734207,0.3812847034100863,0.4441924952846682,0.3156582020289179,0.33361542491358737,0.33852776074086705,0.3812028419406167,0.37676612093527523,0.4351156672778121,0.35880501153304073,0.34144442592878194,0.3206587930588473,0.359285191633277,,,,,,0.2856525101991817,0.3290925516226494,0.33392997726030765,0.2864061624126451,0.3305180050647588
1.0,0.4878440774412227,0.594882664740881,0.49156332025120214,0.5931515270525871,0.47953344914484486,0.5899124702166181,0.4895480924070174,0.6263872223131943,0.48218218535247265,0.5792616338586938,0.478975486734132,0.4865884305075427,0.49946012292332026,0.4981479660604875,0.5236426359932892,0.537803419605805,0.5323704747263701,0.5091519293178536,0.4831142286768873,0.4917473831438514,,,,,,0.31245433614851487,0.3266479381861579,0.36341590973598464,0.3276309590103169,0.32628984528821864
2.0,0.857411716903911,0.887126411523447,0.8589638534506967,0.8799873260086541,0.8650256094989445,0.9110131477527436,0.857955272418308,0.8873886987294396,0.8633839553156321,0.8942020516470961,0.852132058438471,0.9058488249441696,0.8492882783423232,0.8837485951924334,0.8701196735289933,0.9302710028581004,0.8481883452332224,0.8512841185468558,0.8574323290253215,0.921898031415419,,,,,,0.7845061054600662,0.774039660129555,0.8683922000274703,0.764700817538313,0.8290560345467864
7.0,0.9936206528460987,1.0106263872536694,0.9923439720965904,0.9989963564728891,1.0021270692718631,1.0422752310173,0.990821976189604,1.0024420098394005,0.9956109044577962,1.0220733388538754,1.01330188091259,1.0227242069354077,1.0131452477342346,1.0088322165881838,1.0090165967861116,1.020513436724694,1.0132283157759219,1.021227993670758,1.0120059082128692,1.0282003234078714,,,,,,1.04293096516189,1.0300436971787699,1.0457672017851984,1.026662157282646,1.0481358085890105
14.0,1.0101853657979285,1.0428539833997441,1.0073093717639687,1.0370144302183752,1.0169783483707622,1.0450215206626585,1.00769952796143,1.0338324141680502,1.0085657376382453,1.0481849947623858,1.000575476739112,1.021594955045401,1.0004792902027035,1.0065746611720052,0.9994297207587692,1.009738457186594,1.000441067790767,1.0094490762587789,1.000278317787726,1.0169424654334462,,,,,,1.0695454322466178,1.0791590496070351,1.0310817838006963,1.0579517617313818,1.0435387434214358
30.0,1.0049101188717229,1.0420673424929938,1.0003824422362106,1.0367220076234056,1.0053833370361567,1.036169005815296,0.9990424878159773,1.0332076653831308,1.0038541850240572,1.0423054282775606,1.0142787642592774,0.975772021914862,1.011956264519471,1.0175528703894043,1.0117904815274403,1.0047215289162426,1.0072657694430434,1.0154905474234268,1.0139300111730125,0.9688235996651179,,,,,,1.0262969808187743,1.0183135861780215,1.0008941428705507,1.0220697466711766,1.0131842892832819
90.0,0.9983625607944103,1.0010970018638896,0.997487959705648,1.0009283853610935,0.9983959844208349,1.0010507353268217,0.9972677377168593,0.99984043831942,0.9974969915371017,1.001089496306411,1.0014638960480764,0.9983595093915887,1.0014137875754636,1.001250223494481,1.0010767883061809,0.995951069066014,1.0002924588974444,1.0035766801240036,1.0013268998321545,0.9972653703702863,,,,,,0.9921046577451307,0.9883583932848118,0.992658380030438,0.9902049815642477,0.9922998971365474
365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
