  , room2 , room2 , room2 , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , wall1_IM , room1 , room1 , room1 , opening1 , opening1 , Heat source , Moisture source , 
  , temp , rh , ah , temp , rh , ah , Hw , Jwv , Jwl , temp , rh , ah , Hv , Jv , Hin , Jin , 
2022/04/01 00:00,25.0,0.5,0.009881917493743442,20.0,0.5000000000000001,0.00726237937927264,-4650.0,-0.0011563706210939923,-0.0,1.0,0.8599999999999999,0.0034882998044668745,-20.846374491842198,-3.606692783068475e-5,0.0,0.0,
2022/04/01 00:10,19.986230009253518,0.49691312120969316,0.007210798023656374,9.432723208591426,0.43361977309579314,0.0031625583037964635,102.75453244838731,3.554017107089437e-5,-0.0,0.8949999999999818,0.8673069658695898,0.003491429905517115,-12.126990450772837,-2.0944974003003612e-5,0.0,0.0,
2022/04/01 00:20,19.86441067826854,0.49705442606391803,0.007157993239269305,7.703911562382359,0.5007770609904849,0.003249012904732451,122.25150785613721,1.9106872424909353e-5,-0.0,0.7783333333333076,0.8755045289078126,0.003494907832315423,-11.943480811659128,-2.0612728175596378e-5,0.0,0.0,
2022/04/01 00:30,19.770655730497026,0.49476458575030263,0.007082854447648526,6.6722168107654625,0.5466844027682362,0.0033050650607480245,117.90896545943212,1.7955246964530684e-5,-0.0,0.6616666666666902,0.8837858270180456,0.003498385797790655,-11.687151071690096,-2.0141430592539895e-5,0.0,0.0,
2022/04/01 00:40,19.61891060630478,0.4922725437071998,0.0069799511713133115,5.9610266095130555,0.5791605527198657,0.0033338713669741724,107.77186231051475,1.713319049788545e-5,-0.0,0.5450000000000159,0.8921517812660659,0.003501863801943455,-11.340295172611604,-1.9510695734454993e-5,0.0,0.0,
2022/04/01 00:50,19.38629124381964,0.4897151158548428,0.006842476283889788,5.419541797027932,0.604572197279167,0.0033519754263298036,96.06776774822038,1.6297571444065424e-5,-0.0,0.42833333333334167,0.900603323570117,0.0035053418447744686,-10.8807184958996,-1.8682054767795952e-5,0.0,0.0,
2022/04/01 01:00,19.07541385301323,0.48718252008097773,0.006674711119188218,4.980658338313447,0.6256355311273969,0.0033644251673036335,85.05199869553849,1.544385394784452e-5,-0.0,0.3116666666666674,0.9091413968371681,0.0035088199262843407,-10.322380319734975,-1.7679889767273672e-5,0.0,0.0,
2022/04/01 01:10,18.69967182755198,0.4847299331962932,0.0064850594332364585,4.592546728222828,0.6428119446494132,0.0033643216711828857,75.69279157891971,1.4650649949532844e-5,-0.0,0.18000000000000682,0.9130266739503792,0.00349023427220083,-9.764619950493397,-1.6693255805192222e-5,0.0,0.0,
2022/04/01 01:20,18.275144955434257,0.48239046426243914,0.0062822830884310295,4.246397409952806,0.6567736672735899,0.0033549720330687824,68.01669094043007,1.3845602630329025e-5,-0.0,0.04666666666668107,0.9163793888559703,0.003469198433827856,-9.172055483622216,-1.564644666830748e-5,0.0,0.0,
2022/04/01 01:30,17.816479685159834,0.4801847957288833,0.0060737333398675165,3.935062721746874,0.6686841941919099,0.0033418378711258436,61.797380163146165,1.3016200684032659e-5,-0.0,-0.08666666666664469,0.9197207327496735,0.003448164010318265,-8.560662235071959,-1.4565614648419882e-5,0.0,0.0,
2022/04/01 01:40,17.335515685602502,0.4781202687402262,0.005864832189352838,3.649532219538571,0.6791419778369392,0.003326447724428731,56.76231504268288,1.2177802296230049e-5,-0.0,-0.22000000000002728,0.9230500982550338,0.003427131001529318,-7.948118628645716,-1.3481688460654305e-5,0.0,0.0,
2022/04/01 01:50,16.841355857593157,0.476197920266429,0.005659344044595182,3.383517693859517,0.6885167627254976,0.0033095434420269223,52.65886974932528,1.1343640751285224e-5,-0.0,-0.35333333333335304,0.926366864958547,0.003406099407318293,-7.346698506730263,-1.2416219932383402e-5,0.0,0.0,
2022/04/01 02:00,16.340813700112278,0.4744150293178608,0.005459741493444302,3.1325505248564127,0.6970566140866932,0.0032915419529033416,49.2792736475883,1.0523822999044307e-5,-0.0,-0.4866666666666788,0.9296703991660579,0.0033850692275424893,-6.764463736291873,-1.1383442477872443e-5,0.0,0.0,
2022/04/01 02:10,15.838927298135502,0.47274822144253664,0.00526734797962903,2.889211357259228,0.704288373678268,0.0032687037247177858,46.413059190509784,9.793267114875462e-6,-0.0,-0.6050000000000182,0.9272639687764209,0.0033470746337508476,-6.2610464435526865,-1.05021247039081e-5,0.0,0.0,
2022/04/01 02:20,15.3392594241584,0.4711907522030187,0.005082998585462569,2.6563123428956033,0.7099564282263238,0.0032408159979117127,43.96996134300935,9.119546434532651e-6,-0.0,-0.7216666666666924,0.9241171606481546,0.0033071998501346413,-5.789987337039975,-9.678454131301558e-6,0.0,0.0,
2022/04/01 02:30,14.844443566933705,0.4697412271566269,0.00490715975456067,2.43361701737615,0.7145176578292906,0.0032102091547539253,41.87149242041415,8.47703577415576e-6,-0.0,-0.8383333333333098,0.920856123528349,0.0032673301513650877,-5.346660321645231,-8.902929648689725e-6,0.0,0.0,
2022/04/01 02:40,14.356278094885113,0.46839243587430834,0.0047398951794293,2.2192144232807323,0.7182415671974052,0.0031778381494818493,40.02878149983587,7.866486415027467e-6,-0.0,-0.9549999999999841,0.9174789303974918,0.003227465536469618,-4.9312730697956795,-8.17606018887333e-6,0.0,0.0,
2022/04/01 02:50,13.87598710249739,0.4671376073848644,0.004581064589309106,2.011599798869213,0.721303616647511,0.003144259795483546,38.3938643900109,7.28899928053768e-6,-0.0,-1.0716666666666583,0.9139836252989451,0.003187606004475908,-4.543368232202283,-7.497177794956786e-6,0.0,0.0,
2022/04/01 03:00,13.404390505384129,0.46597003856287333,0.004430400150185015,1.809633936852208,0.7238236321941557,0.0031098269378753447,36.926041302743336,6.744623212122853e-6,-0.0,-1.1883333333333326,0.9103682229113065,0.0031477515544118856,-4.182072539896353,-6.864870643936504e-6,0.0,0.0,
2022/04/01 03:10,12.942459929190477,0.46490468060296286,0.004287883819041704,1.64125437079025,0.726527090413275,0.0030838949757094974,35.30126356574215,6.127663746979713e-6,-0.0,-1.259999999999991,0.9100441567964775,0.00313003765501351,-3.77515452319858,-6.138793338228317e-6,0.0,0.0,
2022/04/01 03:20,12.490389378696534,0.46393596290236555,0.00415307720265432,1.4906947054398643,0.7297205472148571,0.003064087069303382,33.712641810861335,5.514810447287538e-6,-0.0,-1.3266666666666538,0.9100752149564676,0.0031147842134742016,-3.3853516954891347,-5.441243073789254e-6,0.0,0.0,
2022/04/01 03:30,12.048242095746048,0.46305467754497015,0.004025502692963693,1.3452690270597145,0.7331106713425493,0.0030462575861521356,32.23403553716594,4.93328264286814e-6,-0.0,-1.3933333333333167,0.9100871183521295,0.003099531516297786,-3.0191267065906686,-4.785147251657905e-6,0.0,0.0,
2022/04/01 03:40,11.61623059668932,0.4622559981816741,0.0039047919603496677,1.203559409491902,0.7365705973122797,0.0030295314934087724,30.87431059459391,4.382309452484646e-6,-0.0,-1.4599999999999795,0.9100796559834861,0.0030842795634297778,-2.675278618876291,-4.168474614204188e-6,0.0,0.0,
2022/04/01 03:50,11.19458852947696,0.4615352497833717,0.003790605800962441,1.06500147814819,0.7400296641101495,0.003013478750092955,29.630829032632278,3.860681266509972e-6,-0.0,-1.5266666666666424,0.9100526149477259,0.003069028354815697,-2.352701459217542,-3.5893543478872844e-6,0.0,0.0,
2022/04/01 04:00,10.783486480860347,0.46088772014431506,0.003682609726194756,0.9292766522974034,0.7434468024675216,0.0029978569081170977,28.49174770840421,3.3671600530500795e-6,-0.0,-1.5933333333333053,0.9100057804227362,0.003053777890401069,-2.0503046285259643,-3.04593287117373e-6,0.0,0.0,
2022/04/01 04:10,10.382891125087724,0.4603131424003262,0.0035804760057540717,0.7919854714082248,0.7468816154840486,0.0029819526826714987,27.52100418013697,2.8949067933807464e-6,-0.0,-1.6750000000000114,0.9115230874474611,0.0030404666799354724,-1.7606990568087895,-2.522693044953573e-6,0.0,0.0,
2022/04/01 04:20,9.992819294165542,0.4598063911053282,0.0034838725456924537,0.6542282663996275,0.7504235004263912,0.002966361875704268,26.646826817761283,2.442277641682599e-6,-0.0,-1.7583333333333258,0.9132061214256211,0.0030273714179584487,-1.4884207857239744,-2.029957934202143e-6,0.0,0.0,
2022/04/01 04:30,9.61316971452311,0.4593611291400251,0.003392453386360254,0.5176037882541777,0.7540316422528054,0.0029512570710750934,25.834810176476143,2.013756404317053e-6,-0.0,-1.8416666666666401,0.9148791811242306,0.003014276704689237,-1.2330441251469892,-1.5672932725557633e-6,0.0,0.0,
2022/04/01 04:40,9.243727833048752,0.4589731475414452,0.0033058865975920523,0.3823160568405797,0.7576704010669227,0.0029365341156066074,25.07213032078255,1.608322861197327e-6,-0.0,-1.9250000000000114,0.9165420569253906,0.003001182540093351,-0.9934868177140288,-1.1328198272563092e-6,0.0,0.0,
2022/04/01 04:50,8.88421540429016,0.4586385700595164,0.0032238515207434486,0.24844970553340318,0.7613134108506564,0.0029221042047723467,24.349548297855108,1.224790242590919e-6,-0.0,-2.0083333333333258,0.9181945365667973,0.0029880889241363064,-0.7687033568308834,-7.24715809463859e-7,0.0,0.0,
2022/04/01 05:00,8.53431956799136,0.45835382521132534,0.003146044208452081,0.11604289055924255,0.7649414962242227,0.0029078999275380557,23.661068783150654,8.619976299463209e-7,-0.0,-2.09166666666664,0.9198364051114748,0.002974995856783624,-0.557702722994236,-3.4124966131537647e-7,0.0,0.0,
2022/04/01 05:10,8.194068062019255,0.4581187636957974,0.0030722759189683686,0.00423476052657179,0.7686120514214242,0.0028981838388371503,22.743400601043508,4.883427595601164e-7,-0.0,-2.1299999999999955,0.9200113579140248,0.0029671045050021854,-0.3429111323084726,4.9316847800274523e-8,0.0,0.0,
