Frequency (Hz),Period (Day),Amplitude,Phase (radians)
0.0,inf,0.014000937821857715,0.0
3.178841630109988e-08,364.09722222222223,0.0028349984047964334,-2.1695481864338637
6.357683260219975e-08,182.04861111111111,0.00021934625421788926,1.7865321096682387
9.536524890329963e-08,121.36574074074075,0.0001168021005501151,1.7047668502367614
1.271536652043995e-07,91.02430555555556,0.00013725214139206408,1.2802575062281223
1.589420815054994e-07,72.81944444444444,0.00012734356588130585,-2.3087316453314193
1.9073049780659926e-07,60.682870370370374,9.240462943060734e-05,-2.7940036601007345
2.2251891410769914e-07,52.013888888888886,0.0001812563560571294,2.4318159026688697
2.54307330408799e-07,45.51215277777778,0.00013491620921470264,-2.6556463599078235
2.8609574670989887e-07,40.455246913580254,9.109685229654105e-05,-0.2927564112220064
3.178841630109988e-07,36.40972222222222,0.00010317614130230653,1.4013073392007893
3.496725793120987e-07,33.099747474747474,0.0001726597783567731,-2.220537031731151
3.8146099561319853e-07,30.341435185185187,9.892215054073679e-05,-2.635569612394672
4.132494119142984e-07,28.007478632478634,0.00023921309581838554,3.069646214787887
4.450378282153983e-07,26.006944444444443,0.00010923851128243788,2.1229285769577815
4.768262445164982e-07,24.27314814814815,0.00031728621708962656,2.0706272294095838
5.08614660817598e-07,22.75607638888889,0.00014638320587814712,2.391786027452561
5.404030771186979e-07,21.41748366013072,1.485591173008352e-05,2.02744013875167
5.721914934197977e-07,20.227623456790127,2.9802185979492823e-05,-2.024186962132578
6.039799097208977e-07,19.16301169590643,0.00014617307339162487,-2.800397278233751
6.357683260219975e-07,18.20486111111111,0.00014015450214083716,-0.8637656279947343
6.675567423230974e-07,17.337962962962965,6.407199440415353e-05,2.7346511337011314
6.993451586241974e-07,16.549873737373737,0.0001966133977368715,-1.048253909623464
7.311335749252972e-07,15.830314009661837,0.00010374904226092094,3.0723454995168002
7.629219912263971e-07,15.170717592592593,0.00012439595593355304,-2.729519630929254
7.947104075274969e-07,14.563888888888888,9.883984980536877e-05,2.6441286319351294
8.264988238285968e-07,14.003739316239317,4.772838260107147e-05,0.6658207717621801
8.582872401296967e-07,13.48508230452675,6.19526909945167e-05,0.3325847981356149
8.900756564307966e-07,13.003472222222221,9.244100682920123e-05,-0.3596417145097098
9.218640727318964e-07,12.55507662835249,5.019759913015554e-05,1.8573019018408645
9.536524890329964e-07,12.136574074074074,0.00010200367166724331,1.8420239728384917
9.854409053340962e-07,11.745071684587813,5.352885740367146e-05,2.0174268449885533
1.017229321635196e-06,11.378038194444445,0.0001221796510500929,0.7262651574013289
1.049017737936296e-06,11.03324915824916,0.00010212442694256927,1.361533517207525
1.0808061542373958e-06,10.70874183006536,3.4446722775077075e-05,-0.5953754825607245
1.1125945705384956e-06,10.402777777777779,6.9110517423793e-05,1.52438847556806
1.1443829868395955e-06,10.113811728395063,1.7473966271727562e-05,2.1590178103560214
1.1761714031406955e-06,9.840465465465465,7.564807559777593e-05,1.8535104152311284
1.2079598194417954e-06,9.581505847953215,0.00010444608212873277,1.2185694704756258
1.2397482357428952e-06,9.33582621082621,0.00018254444472516065,2.262409362613974
1.271536652043995e-06,9.102430555555555,0.00011469229344329492,1.2061485198980202
1.303325068345095e-06,8.880420054200542,7.413687869255755e-05,1.8394869405145875
1.3351134846461948e-06,8.668981481481483,6.983430352652174e-05,-0.3716030239639257
1.3669019009472947e-06,8.467377260981912,0.0001568489657103799,-0.9549771173209431
1.3986903172483947e-06,8.274936868686869,8.977535920822157e-05,-0.2998241292958968
1.4304787335494946e-06,8.091049382716049,3.0404263421477762e-05,0.6430913136701958
1.4622671498505944e-06,7.9151570048309186,2.1024332555824703e-05,1.0553061429330055
1.4940555661516943e-06,7.746749408983452,4.254961344451637e-05,-1.7203362531007367
1.5258439824527941e-06,7.585358796296297,9.658756021275909e-05,-0.14981347466133074
1.557632398753894e-06,7.430555555555555,0.00010839498206658546,0.9570071618274857
1.5894208150549938e-06,7.281944444444444,9.350175609062812e-05,2.6264292821278654
1.6212092313560937e-06,7.139161220043574,5.088035652828998e-05,-3.050754091391652
1.6529976476571935e-06,7.0018696581196584,9.984229809468703e-05,1.2367319152184297
1.6847860639582936e-06,6.869758909853249,6.65347911551158e-05,1.8255977098786331
1.7165744802593934e-06,6.742541152263375,3.8678724305081405e-05,-1.7725571380778409
1.7483628965604933e-06,6.619949494949495,8.542513464042296e-05,1.176686958370571
1.7801513128615931e-06,6.501736111111111,0.0001078898154637869,2.5916674904551806
1.811939729162693e-06,6.387670565302145,9.804189181182471e-05,-2.0599709197726233
1.8437281454637928e-06,6.277538314176245,3.5238195618889546e-05,-0.09421169170809991
1.8755165617648927e-06,6.171139359698682,4.8843301247216394e-05,2.63590979692891
1.9073049780659928e-06,6.068287037037037,2.973591021891868e-05,-2.9847195714870045
1.9390933943670924e-06,5.968806921675775,2.1562096641406725e-05,-0.8966674169814569
1.9708818106681925e-06,5.872535842293907,2.4219646227772072e-05,2.081695178746841
